Estación: ,C19009,CASILLAS. RAYONES
2006-01-15,2.16,CLIC
2006-01-16,3.5,CLIC
2006-01-17,2.7,CLIC
2006-01-18,3.02,CLIC
2006-01-19,2.76,CLIC
2006-01-20,3.63,CLIC
2006-01-21,2.79,CLIC
2006-01-22,3.13,CLIC
2006-01-23,2.88,CLIC
2006-01-24,3.51,CLIC
2006-01-25,2.98,CLIC
2006-01-26,0.21,CLIC
2006-01-27,2.84,CLIC
2006-01-28,3.45,CLIC
2006-01-29,2.94,CLIC
2006-01-30,3.05,CLIC
2006-01-31,2.53,CLIC
2006-02-01,2.82,CLIC
2006-02-02,3.25,CLIC
2006-02-03,2.62,CLIC
2006-02-04,3.06,CLIC
2006-02-05,3.15,CLIC
2006-02-06,1.97,CLIC
2006-02-07,3.01,CLIC
2006-02-08,3.32,CLIC
2006-02-09,1.61,CLIC
2006-02-10,3.23,CLIC
2006-02-11,4.05,CLIC
2006-02-12,1.87,CLIC
2006-02-13,2.66,CLIC
2006-02-14,4.22,CLIC
2006-02-15,4.12,CLIC
2006-02-16,5,CLIC
2006-02-17,3.96,CLIC
2006-02-18,3.57,CLIC
2006-02-19,4.08,CLIC
2006-02-20,2.95,CLIC
2006-02-21,3.4,CLIC
2006-02-22,3.7,CLIC
2006-02-23,2.75,CLIC
2006-02-24,4,CLIC
2006-02-25,3.59,CLIC
2006-02-26,3.43,CLIC
2006-02-27,4.23,CLIC
2006-02-28,4.61,CLIC
2006-03-01,5.05,CLIC
2006-03-02,5.22,CLIC
2006-03-03,5.08,CLIC
2006-03-04,5.33,CLIC
2006-03-05,3.78,CLIC
2006-03-06,3.86,CLIC
2006-03-07,3.94,CLIC
2006-03-08,4.15,CLIC
2006-03-09,5.5,CLIC
2006-03-10,4,CLIC
2006-03-11,3.72,CLIC
2006-03-12,5.28,CLIC
2006-03-13,3.82,CLIC
2006-03-14,5.23,CLIC
2006-03-15,3.62,CLIC
2006-03-16,0.65,CLIC
2006-03-17,3.4,CLIC
2006-03-18,0.48,CLIC
2006-03-19,2.31,CLIC
2006-03-20,4.14,CLIC
2006-03-21,4.87,CLIC
2006-03-22,4.12,CLIC
2006-03-23,3.8,CLIC
2006-03-24,3.03,CLIC
2006-03-25,3.91,CLIC
2006-03-26,3.21,CLIC
2006-03-27,3.09,CLIC
2006-03-28,3.65,CLIC
2006-03-29,4.2,CLIC
2006-03-30,3.95,CLIC
2006-03-31,3.68,CLIC
2006-04-01,4.39,CLIC
2006-04-02,3.52,CLIC
2006-04-03,4.37,CLIC
2006-04-04,3.89,CLIC
2006-04-05,3.23,CLIC
2006-04-06,4.89,CLIC
2006-04-07,5,CLIC
2006-04-08,4.45,CLIC
2006-04-09,3.9,CLIC
2006-04-10,2.8,CLIC
2006-04-11,3.85,CLIC
2006-04-12,3.2,CLIC
2006-04-13,2.93,CLIC
2006-04-14,3.07,CLIC
2006-04-15,3.53,CLIC
2006-04-16,3.99,CLIC
2006-04-17,3.89,CLIC
2006-04-18,4.85,CLIC
2006-04-19,4.67,CLIC
2006-04-20,5.6,CLIC
2006-04-21,4.47,CLIC
2006-04-22,5.21,CLIC
2006-04-23,4.73,CLIC
2006-04-24,4.43,CLIC
2006-04-25,4.12,CLIC
2006-04-26,5.42,CLIC
2006-04-27,2.36,CLIC
2006-04-28,4.03,CLIC
2006-04-29,5.5,CLIC
2006-04-30,4.63,CLIC
2006-05-01,5.04,CLIC
2006-05-02,4.75,CLIC
2006-05-03,5.32,CLIC
2006-05-04,4.99,CLIC
2006-05-05,4.93,CLIC
2006-05-06,5.43,CLIC
2006-05-07,4.65,CLIC
2006-05-08,4.6,CLIC
2006-05-09,4.68,CLIC
2006-05-10,4.81,CLIC
2006-05-11,0.11,CLIC
2006-05-12,0.33,CLIC
2006-05-13,4.08,CLIC
2006-05-14,4.98,CLIC
2006-05-15,3.94,CLIC
2006-05-16,3.8,CLIC
2006-05-17,3.49,CLIC
2006-05-18,5.31,CLIC
2006-05-19,5.96,CLIC
2006-05-20,5.1,CLIC
2006-05-21,6.04,CLIC
2006-05-22,4.78,CLIC
2006-05-23,5.29,CLIC
2006-05-24,3.74,CLIC
2006-05-25,5.09,CLIC
2006-05-26,4.93,CLIC
2006-05-27,0.31,CLIC
2006-05-28,0.09,CLIC
2006-05-29,3.73,CLIC
2006-05-30,3.62,CLIC
2006-05-31,4.12,CLIC
2006-06-01,4.09,CLIC
2006-06-02,4.49,CLIC
2006-06-03,3.69,CLIC
2006-06-04,4.98,CLIC
2006-06-05,5.55,CLIC
2006-06-06,4.62,CLIC
2006-06-07,5.32,CLIC
2006-06-08,5.01,CLIC
2006-06-09,5.02,CLIC
2006-06-10,5.38,CLIC
2006-06-11,4.39,CLIC
2006-06-12,4.73,CLIC
2006-06-13,5.55,CLIC
2006-06-14,5.5,CLIC
2006-06-15,6.48,CLIC
2006-06-16,5.08,CLIC
2006-06-17,4.27,CLIC
2006-06-18,6.39,CLIC
2006-06-19,4.3,CLIC
2006-06-20,5.85,CLIC
2006-06-21,6.09,CLIC
2006-06-22,4.18,CLIC
2006-06-23,1.13,CLIC
2006-06-24,4.88,CLIC
2006-06-25,0.2,CLIC
2006-06-26,1.78,CLIC
2006-06-27,4.03,CLIC
2006-06-28,4.3,CLIC
2006-06-29,3.72,CLIC
2006-06-30,4.07,CLIC
2006-07-01,4,CLIC
2006-07-02,5.97,CLIC
2006-07-03,5.55,CLIC
2006-07-04,5.13,CLIC
2006-07-05,2.16,CLIC
2006-07-06,1.4,CLIC
2006-07-07,4.63,CLIC
2006-07-08,5.64,CLIC
2006-07-09,4.39,CLIC
2006-07-10,5.57,CLIC
2006-07-11,4.97,CLIC
2006-07-12,5.02,CLIC
2006-07-13,4.77,CLIC
2006-07-14,5.58,CLIC
2006-07-15,4.53,CLIC
2006-07-16,5.54,CLIC
2006-07-17,4.85,CLIC
2006-07-18,4.66,CLIC
2006-07-19,5.04,CLIC
2006-07-20,4.74,CLIC
2006-07-21,4.95,CLIC
2006-07-22,5.17,CLIC
2006-07-23,4.88,CLIC
2006-07-24,0.24,CLIC
2006-07-25,3.85,CLIC
2006-07-26,4.99,CLIC
2006-07-27,2.96,CLIC
2006-07-28,3.88,CLIC
2006-07-29,4.43,CLIC
2006-07-30,2.74,CLIC
2006-07-31,2.89,CLIC
2006-08-01,4.09,CLIC
2006-08-02,3.06,CLIC
2006-08-03,2.75,CLIC
2006-08-04,3.95,CLIC
2006-08-05,4.05,CLIC
2006-08-06,4.5,CLIC
2006-08-07,3.49,CLIC
2006-08-08,4.26,CLIC
2006-08-09,3.92,CLIC
2006-08-10,1.96,CLIC
2006-08-11,5.16,CLIC
2006-08-12,5.7,CLIC
2006-08-13,3.63,CLIC
2006-08-14,2.89,CLIC
2006-08-15,3.47,CLIC
2006-08-16,4.47,CLIC
2006-08-17,5.2,CLIC
2006-08-18,4.64,CLIC
2006-08-19,5.27,CLIC
2006-08-20,5,CLIC
2006-08-21,4.11,CLIC
2006-08-22,3.84,CLIC
2006-08-23,0.37,CLIC
2006-08-24,4.09,CLIC
2006-08-25,4.1,CLIC
2006-08-26,4.11,CLIC
2006-08-27,3.64,CLIC
2006-08-28,3.92,CLIC
2006-08-29,4.45,CLIC
2006-08-30,3.56,CLIC
2006-08-31,4.25,CLIC
2006-09-01,3.06,CLIC
2006-09-02,2.08,CLIC
2006-09-03,4.03,CLIC
2006-09-04,4.27,CLIC
2006-09-05,3.61,CLIC
2006-09-06,2.6,CLIC
2006-09-07,2.11,CLIC
2006-09-08,2.96,CLIC
2006-09-09,2.8,CLIC
2006-09-10,2.62,CLIC
2006-09-11,2.96,CLIC
2006-09-12,3.07,CLIC
2006-09-13,2.67,CLIC
2006-09-14,3.36,CLIC
2006-09-15,0.11,CLIC
2006-09-16,1.74,CLIC
2006-09-17,2.41,CLIC
2006-09-18,3.07,CLIC
2006-09-19,3.22,CLIC
2006-09-20,1.86,CLIC
2006-09-21,3.14,CLIC
2006-09-22,3.61,CLIC
2006-09-23,3.53,CLIC
2006-09-24,2.85,CLIC
2006-09-25,0.19,CLIC
2006-09-26,2.03,CLIC
2006-09-27,3.86,CLIC
2006-09-28,3.12,CLIC
2006-09-29,3.36,CLIC
2006-09-30,2.52,CLIC
2006-10-01,3.21,CLIC
2006-10-02,3.26,CLIC
2006-10-03,2.57,CLIC
2006-10-04,3.34,CLIC
2006-10-05,3.03,CLIC
2006-10-06,2.79,CLIC
2006-10-07,3.03,CLIC
2006-10-08,4.06,CLIC
2006-10-09,2.65,CLIC
2006-10-10,3.2,CLIC
2006-10-11,2,CLIC
2006-10-12,2.6,CLIC
2006-10-13,2.3,CLIC
2006-10-14,5.7,CLIC
2006-10-15,2.7,CLIC
2006-10-16,0.28,CLIC
2006-10-17,1.77,CLIC
2006-10-18,3.19,CLIC
2006-10-19,4.17,CLIC
2006-10-20,3.55,CLIC
2006-10-21,2.99,CLIC
2006-10-22,3.36,CLIC
2006-10-23,2.68,CLIC
2006-10-24,2.76,CLIC
2006-10-25,1.34,CLIC
2006-10-26,3.43,CLIC
2006-10-27,3.17,CLIC
2006-10-28,3.54,CLIC
2006-10-29,4.12,CLIC
2006-10-30,3.91,CLIC
2006-10-31,4.43,CLIC
2006-11-01,3.4,CLIC
2006-11-02,3.2,CLIC
2006-11-03,2.04,CLIC
2006-11-04,1.92,CLIC
2006-11-05,1.8,CLIC
2006-11-06,2.38,CLIC
2006-11-07,2.02,CLIC
2006-11-08,1.91,CLIC
2006-11-09,3.53,CLIC
2006-11-10,3.87,CLIC
2006-11-11,3.58,CLIC
2006-11-12,3.37,CLIC
2006-11-13,2.74,CLIC
2006-11-14,3.09,CLIC
2006-11-15,3.25,CLIC
2006-11-16,4.04,CLIC
2006-11-17,3.89,CLIC
2006-11-18,3.67,CLIC
2006-11-19,1.98,CLIC
2006-11-20,2.11,CLIC
2006-11-21,1.69,CLIC
2006-11-22,3.5,CLIC
2006-11-23,2.71,CLIC
2006-11-24,3.22,CLIC
2006-11-25,1.85,CLIC
2006-11-26,2.22,CLIC
2006-11-27,2.33,CLIC
2006-11-28,3.7,CLIC
2006-11-29,1.63,CLIC
2006-11-30,1.9,CLIC
2006-12-01,3.04,CLIC
2006-12-02,2.9,CLIC
2006-12-03,3.18,CLIC
2006-12-04,1.95,CLIC
2006-12-05,2.6,CLIC
2006-12-06,2.5,CLIC
2006-12-07,1.83,CLIC
2006-12-08,0.67,CLIC
2006-12-09,2.61,CLIC
2006-12-10,2.14,CLIC
2006-12-11,2.21,CLIC
2006-12-12,1.67,CLIC
2006-12-13,1.86,CLIC
2006-12-14,1.92,CLIC
2006-12-15,2.45,CLIC
2006-12-16,2.84,CLIC
2006-12-17,3.31,CLIC
2006-12-18,2.99,CLIC
2006-12-19,3.12,CLIC
2006-12-20,2.86,CLIC
2006-12-21,2.22,CLIC
2006-12-22,1.76,CLIC
2006-12-23,1.76,CLIC
2006-12-24,2.13,CLIC
2006-12-25,2.5,CLIC
2006-12-26,1.82,CLIC
2006-12-27,1.78,CLIC
2006-12-28,3.53,CLIC
2006-12-29,3.71,CLIC
2006-12-30,2.88,CLIC
2006-12-31,3.44,CLIC
2007-01-01,1.58,CLIC
2007-01-02,3.42,CLIC
2007-01-03,1.99,CLIC
2007-01-04,0.11,CLIC
2007-01-05,2.01,CLIC
2007-01-06,2.05,CLIC
2007-01-07,2.49,CLIC
2007-01-08,2.23,CLIC
2007-01-09,3.11,CLIC
2007-01-10,2.3,CLIC
2007-01-11,3.77,CLIC
2007-01-12,3.03,CLIC
2007-01-13,1.53,CLIC
2007-01-14,3.84,CLIC
2007-01-15,2.64,CLIC
2007-01-16,2.85,CLIC
2007-01-17,1.56,CLIC
2007-01-18,1.78,CLIC
2007-01-19,3.02,CLIC
2007-01-20,3.57,CLIC
2007-01-21,3.28,CLIC
2007-01-22,2.24,CLIC
2007-01-23,2.09,CLIC
2007-01-24,1.49,CLIC
2007-01-25,0.21,CLIC
2007-01-26,1.21,CLIC
2007-01-27,2.21,CLIC
2007-01-28,2.03,CLIC
2007-01-29,1.35,CLIC
2007-01-30,2.62,CLIC
2007-01-31,1.7,CLIC
2007-02-01,2.7,CLIC
2007-02-02,2.47,CLIC
2007-02-03,1.61,CLIC
2007-02-04,2.38,CLIC
2007-02-05,2.04,CLIC
2007-02-06,4.11,CLIC
2007-02-07,1.49,CLIC
2007-02-08,3.47,CLIC
2007-02-09,3.61,CLIC
2007-02-10,3.12,CLIC
2007-02-11,3.44,CLIC
2007-02-12,2.95,CLIC
2007-02-13,2.59,CLIC
2007-02-14,2.71,CLIC
2007-02-15,1.93,CLIC
2007-02-16,2.14,CLIC
2007-02-17,2.6,CLIC
2007-02-18,2.85,CLIC
2007-02-19,2.97,CLIC
2007-02-20,3.53,CLIC
2007-02-21,3.8,CLIC
2007-02-22,4.24,CLIC
2007-02-23,3.57,CLIC
2007-02-24,5.08,CLIC
2007-02-25,4.81,CLIC
2007-02-26,4.19,CLIC
2007-02-27,3.9,CLIC
2007-02-28,5.39,CLIC
2007-03-01,1.9,CLIC
2007-03-02,4.73,CLIC
2007-03-03,4.16,CLIC
2007-03-04,3.74,CLIC
2007-03-05,3.04,CLIC
2007-03-06,3.8,CLIC
2007-03-07,3.93,CLIC
2007-03-08,4.57,CLIC
2007-03-09,4.5,CLIC
2007-03-10,4.66,CLIC
2007-03-11,5.34,CLIC
2007-03-12,4.66,CLIC
2007-03-13,3.24,CLIC
2007-03-14,3.03,CLIC
2007-03-15,3.46,CLIC
2007-03-16,3.17,CLIC
2007-03-17,3.11,CLIC
2007-03-18,2.8,CLIC
2007-03-19,2.9,CLIC
2007-03-20,3.68,CLIC
2007-03-21,4.58,CLIC
2007-03-22,4.1,CLIC
2007-03-23,3.79,CLIC
2007-03-24,3.74,CLIC
2007-03-25,4.5,CLIC
2007-03-26,4,CLIC
2007-03-27,3.04,CLIC
2007-03-28,3.49,CLIC
2007-03-29,4.44,CLIC
2007-03-30,5.04,CLIC
2007-03-31,4.99,CLIC
2007-04-01,2.54,CLIC
2007-04-02,0.36,CLIC
2007-04-03,0.07,CLIC
2007-04-04,0.43,CLIC
2007-04-05,0.41,CLIC
2007-04-06,2.55,CLIC
2007-04-07,3.26,CLIC
2007-04-08,3.19,CLIC
2007-04-09,2.05,CLIC
2007-04-10,2.76,CLIC
2007-04-11,4.01,CLIC
2007-04-12,3.39,CLIC
2007-04-13,5.17,CLIC
2007-04-14,6.12,CLIC
2007-04-15,3.03,CLIC
2007-04-16,3.68,CLIC
2007-04-17,3.54,CLIC
2007-04-18,4.35,CLIC
2007-04-19,4.51,CLIC
2007-04-20,2.34,CLIC
2007-04-21,4.25,CLIC
2007-04-22,5.29,CLIC
2007-04-23,4.6,CLIC
2007-04-24,5.64,CLIC
2007-04-25,3.03,CLIC
2007-04-26,2.57,CLIC
2007-04-27,4.97,CLIC
2007-04-28,3.51,CLIC
2007-04-29,3.45,CLIC
2007-04-30,0.54,CLIC
2007-05-01,4.61,CLIC
2007-05-02,4.06,CLIC
2007-05-03,5.16,CLIC
2007-05-04,5.12,CLIC
2007-05-05,4.5,CLIC
2007-05-06,4.77,CLIC
2007-05-07,5.66,CLIC
2007-05-08,4.94,CLIC
2007-05-09,3.16,CLIC
2007-05-10,3.4,CLIC
2007-05-11,3.6,CLIC
2007-05-12,4.43,CLIC
2007-05-13,3.56,CLIC
2007-05-14,4.29,CLIC
2007-05-15,3.26,CLIC
2007-05-16,4.01,CLIC
2007-05-17,4.34,CLIC
2007-05-18,1.54,CLIC
2007-05-19,0.25,CLIC
2007-05-20,0.27,CLIC
2007-05-21,0.28,CLIC
2007-05-22,2.93,CLIC
2007-05-23,3.89,CLIC
2007-05-24,4.35,CLIC
2007-05-25,2.7,CLIC
2007-05-26,1.04,CLIC
2007-05-27,4.37,CLIC
2007-05-28,1.25,CLIC
2007-05-29,3.88,CLIC
2007-05-30,3.94,CLIC
2007-05-31,3.91,CLIC
2007-06-01,4.43,CLIC
2007-06-02,4.34,CLIC
2007-06-03,4.9,CLIC
2007-06-04,5.69,CLIC
2007-06-05,3.9,CLIC
2007-06-06,4.1,CLIC
2007-06-07,4.55,CLIC
2007-06-08,4.84,CLIC
2007-06-09,5.21,CLIC
2007-06-10,5.39,CLIC
2007-06-11,4.82,CLIC
2007-06-12,4.18,CLIC
2007-06-13,4.84,CLIC
2007-06-14,4.54,CLIC
2007-06-15,3.89,CLIC
2007-06-16,3.47,CLIC
2007-06-17,5.49,CLIC
2007-06-18,5,CLIC
2007-06-19,4.5,CLIC
2007-06-20,4.64,CLIC
2007-06-21,2.29,CLIC
2007-06-22,3.47,CLIC
2007-06-23,2.88,CLIC
2007-06-24,2.59,CLIC
2007-06-25,3.44,CLIC
2007-06-26,4.02,CLIC
2007-06-27,3.47,CLIC
2007-06-28,4.53,CLIC
2007-06-29,4.78,CLIC
2007-06-30,2.6,CLIC
2007-07-01,3,CLIC
2007-07-02,1.71,CLIC
2007-07-03,3.28,CLIC
2007-07-04,3.47,CLIC
2007-07-05,2.16,CLIC
2007-07-06,0.33,CLIC
2007-07-07,4.83,CLIC
2007-07-08,3.14,CLIC
2007-07-09,3.37,CLIC
2007-07-10,4.38,CLIC
2007-07-11,4.56,CLIC
2007-07-12,4.33,CLIC
2007-07-13,4.91,CLIC
2007-07-14,5.52,CLIC
2007-07-15,4.74,CLIC
2007-07-16,5.42,CLIC
2007-07-17,4.34,CLIC
2007-07-18,4.23,CLIC
2007-07-19,0.12,CLIC
2007-07-20,0.26,CLIC
2007-07-21,0.54,CLIC
2007-07-22,0.14,CLIC
2007-07-23,2.96,CLIC
2007-07-24,2.88,CLIC
2007-07-25,4.21,CLIC
2007-07-26,0.35,CLIC
2007-07-27,4.4,CLIC
2007-07-28,1.06,CLIC
2007-07-29,4.04,CLIC
2007-07-30,3.35,CLIC
2007-07-31,5.21,CLIC
2007-08-01,0.38,CLIC
2007-08-02,4.66,CLIC
2007-08-03,5.44,CLIC
2007-08-04,4.2,CLIC
2007-08-05,5.73,CLIC
2007-08-06,4.53,CLIC
2007-08-07,5.73,CLIC
2007-08-08,4.51,CLIC
2007-08-09,5.05,CLIC
2007-08-10,4.87,CLIC
2007-08-11,5.41,CLIC
2007-08-12,4.18,CLIC
2007-08-13,5.4,CLIC
2007-08-14,4.9,CLIC
2007-08-15,3.95,CLIC
2007-08-16,4.75,CLIC
2007-08-17,5.8,CLIC
2007-08-18,4.54,CLIC
2007-08-19,5.37,CLIC
2007-08-20,5.07,CLIC
2007-08-21,0.64,CLIC
2007-08-22,4.43,CLIC
2007-08-23,0.7,CLIC
2007-08-24,3.63,CLIC
2007-08-25,5.52,CLIC
2007-08-26,0.63,CLIC
2007-08-27,2.98,CLIC
2007-08-28,6.09,CLIC
2007-08-29,0.42,CLIC
2007-08-30,2.34,CLIC
2007-08-31,2.85,CLIC
2007-09-01,4.12,CLIC
2007-09-02,7.89,CLIC
2007-09-03,8.57,CLIC
2007-09-04,2.26,CLIC
2007-09-05,0.36,CLIC
2007-09-06,2.63,CLIC
2007-09-07,3.79,CLIC
2007-09-08,3.73,CLIC
2007-09-09,4.11,CLIC
2007-09-10,5.09,CLIC
2007-09-11,2.76,CLIC
2007-09-12,2.72,CLIC
2007-09-13,3.21,CLIC
2007-09-14,2.86,CLIC
2007-09-15,4.32,CLIC
2007-09-16,2.92,CLIC
2007-09-17,3.86,CLIC
2007-09-18,3.67,CLIC
2007-09-19,4.46,CLIC
2007-09-20,4.55,CLIC
2007-09-21,5.46,CLIC
2007-09-22,4.64,CLIC
2007-09-23,4.06,CLIC
2007-09-24,4.87,CLIC
2007-09-25,4.92,CLIC
2007-09-26,4.68,CLIC
2007-09-27,5.2,CLIC
2007-09-28,4.9,CLIC
2007-09-29,5.51,CLIC
2007-09-30,4.55,CLIC
2007-10-01,4.94,CLIC
2007-10-02,5.36,CLIC
2007-10-03,5.08,CLIC
2007-10-04,4.8,CLIC
2007-10-05,4.84,CLIC
2007-10-06,4.76,CLIC
2007-10-07,5.66,CLIC
2007-10-08,5.04,CLIC
2007-10-09,0.83,CLIC
2007-10-10,5.12,CLIC
2007-10-11,0.68,CLIC
2007-10-12,4.35,CLIC
2007-10-13,1.27,CLIC
2007-10-14,4.11,CLIC
2007-10-15,3.84,CLIC
2007-10-16,5.73,CLIC
2007-10-17,5.04,CLIC
2007-10-18,4.62,CLIC
2007-10-19,5.28,CLIC
2007-10-20,5.09,CLIC
2007-10-21,4.56,CLIC
2007-10-22,5.36,CLIC
2007-10-23,2.34,CLIC
2007-10-24,4.44,CLIC
2007-10-25,3.56,CLIC
2007-10-26,4.64,CLIC
2007-10-27,4.82,CLIC
2007-10-28,5.22,CLIC
2007-10-29,5.22,CLIC
2007-10-30,4.41,CLIC
2007-10-31,5.66,CLIC
2007-11-01,5.76,CLIC
2007-11-02,5.13,CLIC
2007-11-03,4.41,CLIC
2007-11-04,5.54,CLIC
2007-11-05,4.95,CLIC
2007-11-06,1.35,CLIC
2007-11-07,4.68,CLIC
2007-11-08,3.49,CLIC
2007-11-09,4.05,CLIC
2007-11-10,4.26,CLIC
2007-11-11,3.52,CLIC
2007-11-12,4.66,CLIC
2007-11-13,3.93,CLIC
2007-11-14,4.18,CLIC
2007-11-15,4.12,CLIC
2007-11-16,2.21,CLIC
2007-11-17,3.61,CLIC
2007-11-18,0.85,CLIC
2007-11-19,3.3,CLIC
2007-11-20,3.13,CLIC
2007-11-21,2.45,CLIC
2007-11-22,4.62,CLIC
2007-11-23,3.86,CLIC
2007-11-24,2.64,CLIC
2007-11-25,3.37,CLIC
2007-11-26,0.13,CLIC
2007-11-27,2.77,CLIC
2007-11-28,3.31,CLIC
2007-11-29,2.74,CLIC
2007-11-30,4.13,CLIC
2007-12-01,2.12,CLIC
2007-12-02,4.8,CLIC
2007-12-03,2.89,CLIC
2007-12-04,1.16,CLIC
2007-12-05,2.68,CLIC
2007-12-06,3.94,CLIC
2007-12-07,4.83,CLIC
2007-12-08,4.27,CLIC
2007-12-09,3.67,CLIC
2007-12-10,4.32,CLIC
2007-12-11,2.58,CLIC
2007-12-12,3.58,CLIC
2007-12-13,2.75,CLIC
2007-12-14,3.01,CLIC
2007-12-15,2.78,CLIC
2007-12-16,2.98,CLIC
2007-12-17,2.83,CLIC
2007-12-18,3.6,CLIC
2007-12-19,2.62,CLIC
2007-12-20,4.49,CLIC
2007-12-21,3.6,CLIC
2007-12-22,3.92,CLIC
2007-12-23,4.4,CLIC
2007-12-24,3.75,CLIC
2007-12-25,2.95,CLIC
2007-12-26,3.46,CLIC
2007-12-27,2.66,CLIC
2007-12-28,2.74,CLIC
2007-12-29,2.39,CLIC
2007-12-30,0.41,CLIC
2007-12-31,2.92,CLIC
2008-01-01,3.15,CLIC
2008-01-02,3.2,CLIC
2008-01-03,4.6,CLIC
2008-01-04,3.59,CLIC
2008-01-05,2.31,CLIC
2008-01-06,3.59,CLIC
2008-01-07,2.82,CLIC
2008-01-08,2.74,CLIC
2008-01-09,4.31,CLIC
2008-01-10,3.02,CLIC
2008-01-11,3.28,CLIC
2008-01-12,3.53,CLIC
2008-01-13,2.51,CLIC
2008-01-14,1.36,CLIC
2008-01-15,2.7,CLIC
2008-01-16,2.37,CLIC
2008-01-17,2.65,CLIC
2008-01-18,2.54,CLIC
2008-01-19,2.41,CLIC
2008-01-20,2.16,CLIC
2008-01-21,1.75,CLIC
2008-01-22,3.3,CLIC
2008-01-23,3.53,CLIC
2008-01-24,2.61,CLIC
2008-01-25,2.48,CLIC
2008-01-26,2.12,CLIC
2008-01-27,3.01,CLIC
2008-01-28,2.94,CLIC
2008-01-29,3.5,CLIC
2008-01-30,2.28,CLIC
2008-01-31,3.31,CLIC
2008-02-01,3.34,CLIC
2008-02-02,3.73,CLIC
2008-02-03,2.64,CLIC
2008-02-04,4.26,CLIC
2008-02-05,3.6,CLIC
2008-02-06,5.51,CLIC
2008-02-07,3.99,CLIC
2008-02-08,3.84,CLIC
2008-02-09,3.69,CLIC
2008-02-10,3.16,CLIC
2008-02-11,3.05,CLIC
2008-02-12,2.83,CLIC
2008-02-13,2.79,CLIC
2008-02-14,5.62,CLIC
2008-02-15,2.88,CLIC
2008-02-16,3.6,CLIC
2008-02-17,3.68,CLIC
2008-02-18,4.23,CLIC
2008-02-19,4.51,CLIC
2008-02-20,3.99,CLIC
2008-02-21,2.35,CLIC
2008-02-22,4.25,CLIC
2008-02-23,4.46,CLIC
2008-02-24,4.8,CLIC
2008-02-25,4.78,CLIC
2008-02-26,4.75,CLIC
2008-02-27,3.41,CLIC
2008-02-28,2.71,CLIC
2008-02-29,3.17,CLIC
2008-03-01,3.12,CLIC
2008-03-02,3.16,CLIC
2008-03-03,4.07,CLIC
2008-03-04,2.52,CLIC
2008-03-05,4.59,CLIC
2008-03-06,2.87,CLIC
2008-03-07,2.37,CLIC
2008-03-08,4.26,CLIC
2008-03-09,3.33,CLIC
2008-03-10,3.13,CLIC
2008-03-11,2.48,CLIC
2008-03-12,3.5,CLIC
2008-03-13,3.99,CLIC
2008-03-14,4.47,CLIC
2008-03-15,3.78,CLIC
2008-03-16,4.33,CLIC
2008-03-17,3.61,CLIC
2008-03-18,4.26,CLIC
2008-03-19,3.59,CLIC
2008-03-20,3.73,CLIC
2008-03-21,4.6,CLIC
2008-03-22,3.57,CLIC
2008-03-23,3.43,CLIC
2008-03-24,2.63,CLIC
2008-03-25,3.47,CLIC
2008-03-26,2.53,CLIC
2008-03-27,4,CLIC
2008-03-28,4.1,CLIC
2008-03-29,4.51,CLIC
2008-03-30,4.92,CLIC
2008-03-31,4.97,CLIC
2008-04-01,4.82,CLIC
2008-04-02,5.03,CLIC
2008-04-03,5.31,CLIC
2008-04-04,5.79,CLIC
2008-04-05,4.52,CLIC
2008-04-06,2.65,CLIC
2008-04-07,4.86,CLIC
2008-04-08,4.37,CLIC
2008-04-09,4.98,CLIC
2008-04-10,6.12,CLIC
2008-04-11,4.35,CLIC
2008-04-12,1.09,CLIC
2008-04-13,3.46,CLIC
2008-04-14,5.21,CLIC
2008-04-15,4.18,CLIC
2008-04-16,4.57,CLIC
2008-04-17,4.96,CLIC
2008-04-18,5.31,CLIC
2008-04-19,4.63,CLIC
2008-04-20,5.31,CLIC
2008-04-21,5.65,CLIC
2008-04-22,4.11,CLIC
2008-04-23,4.9,CLIC
2008-04-24,4.72,CLIC
2008-04-25,4.42,CLIC
2008-04-26,5.12,CLIC
2008-04-27,0.48,CLIC
2008-04-28,1.65,CLIC
2008-04-29,4.23,CLIC
2008-04-30,3.69,CLIC
2008-05-01,5.3,CLIC
2008-05-02,3.88,CLIC
2008-05-03,3.88,CLIC
2008-05-04,3.97,CLIC
2008-05-05,3.88,CLIC
2008-05-06,0.75,CLIC
2008-05-07,3.77,CLIC
2008-05-08,5.67,CLIC
2008-05-09,5.04,CLIC
2008-05-10,2.47,CLIC
2008-05-11,5.18,CLIC
2008-05-12,3.87,CLIC
2008-05-13,3.79,CLIC
2008-05-14,4.81,CLIC
2008-05-15,4.22,CLIC
2008-05-16,4.41,CLIC
2008-05-17,0.31,CLIC
2008-05-18,4.76,CLIC
2008-05-19,3.38,CLIC
2008-05-20,4.06,CLIC
2008-05-21,3.92,CLIC
2008-05-22,4.52,CLIC
2008-05-23,3.56,CLIC
2008-05-24,4.1,CLIC
2008-05-25,5.5,CLIC
2008-05-26,3.23,CLIC
2008-05-27,4.22,CLIC
2008-05-28,3.89,CLIC
2008-05-29,5.25,CLIC
2008-05-30,4.58,CLIC
2008-05-31,5.22,CLIC
2008-06-01,5.33,CLIC
2008-06-02,4.6,CLIC
2008-06-03,4.76,CLIC
2008-06-04,6.1,CLIC
2008-06-05,4.96,CLIC
2008-06-06,5.99,CLIC
