Estación: ,C19126,LA LAJA. HUALAHUISES
2008-05-01,6.27,CLIC
2008-05-02,8.35,CLIC
2008-05-03,0,CLIC
2008-05-04,3.1,CLIC
2008-05-05,5.02,CLIC
2008-05-06,5.86,CLIC
2008-05-07,5.26,CLIC
2008-05-08,7.2,CLIC
2008-05-09,5.69,CLIC
2008-05-10,5.52,CLIC
2008-05-11,4.3,CLIC
2008-05-12,1.68,CLIC
2008-05-13,6.7,CLIC
2008-05-14,4.5,CLIC
2008-05-15,3.66,CLIC
2008-05-16,0.44,CLIC
2008-05-17,1.06,CLIC
2008-05-18,5.24,CLIC
2008-05-19,4.42,CLIC
2008-05-20,6.02,CLIC
2008-05-21,4.19,CLIC
2008-05-22,6.87,CLIC
2008-05-23,7.35,CLIC
2008-05-24,5.81,CLIC
2008-05-25,7.57,CLIC
2008-05-26,7.71,CLIC
2008-05-27,7.83,CLIC
2008-05-28,7.59,CLIC
2008-05-29,7.35,CLIC
2008-05-30,7.46,CLIC
2008-05-31,7.74,CLIC
2008-06-01,8.05,CLIC
2008-06-02,8.85,CLIC
2008-06-03,8.99,CLIC
2008-06-04,9.21,CLIC
2008-06-05,9.3,CLIC
2008-06-06,5.03,CLIC
2008-06-07,4.95,CLIC
2008-06-08,2.97,CLIC
2008-06-09,7.21,CLIC
2008-06-10,7.17,CLIC
2008-06-11,5.79,CLIC
2008-06-12,4.84,CLIC
2008-06-13,7.3,CLIC
2008-06-14,7.68,CLIC
2008-06-15,8.76,CLIC
2008-06-16,8.22,CLIC
2008-06-17,8.18,CLIC
2008-06-18,8.24,CLIC
2008-06-19,9.15,CLIC
2008-06-20,7.5,CLIC
2008-06-21,5.6,CLIC
2008-06-22,6.42,CLIC
2008-06-23,6.97,CLIC
2008-06-24,8.55,CLIC
2008-06-25,8.76,CLIC
2008-06-26,8.5,CLIC
2008-06-27,8.8,CLIC
2008-06-28,8.33,CLIC
2008-06-29,8.92,CLIC
2008-06-30,7.54,CLIC
2008-07-01,6.89,CLIC
2008-07-02,6.08,CLIC
2008-07-03,2.54,CLIC
2008-07-04,0.33,CLIC
2008-07-05,0.85,CLIC
2008-07-06,0.91,CLIC
2008-07-07,1.5,CLIC
2008-07-08,1.62,CLIC
2008-07-09,2.89,CLIC
2008-07-10,6.33,CLIC
2008-07-11,7.06,CLIC
2008-07-12,7.18,CLIC
2008-07-13,6.62,CLIC
2008-07-14,6.85,CLIC
2008-07-15,6.58,CLIC
2008-07-16,6.92,CLIC
2008-07-17,4.17,CLIC
2008-07-18,6.19,CLIC
2008-07-19,5.18,CLIC
2008-07-20,8.29,CLIC
2008-07-21,9.24,CLIC
2008-07-22,5.86,CLIC
2008-07-23,2.48,CLIC
2008-07-24,1.92,CLIC
2008-07-25,5.58,CLIC
2008-07-26,6.62,CLIC
2008-07-27,5.9,CLIC
2008-07-28,5.59,CLIC
2008-07-29,6.16,CLIC
2008-07-30,3.95,CLIC
2008-07-31,5.06,CLIC
2008-08-01,4.66,CLIC
2008-08-02,6.6,CLIC
2008-08-03,6.38,CLIC
2008-08-04,5.7,CLIC
2008-08-05,6.16,CLIC
2008-08-06,6.96,CLIC
2008-08-07,5.88,CLIC
2008-08-08,5.77,CLIC
2008-08-09,6.78,CLIC
2008-08-10,7.17,CLIC
2008-08-11,6.95,CLIC
2008-08-12,6.79,CLIC
2008-08-13,5.83,CLIC
2008-08-14,2.23,CLIC
2008-08-15,3.97,CLIC
2008-08-16,5.78,CLIC
2008-08-17,0.9,CLIC
2008-08-18,1.7,CLIC
2008-08-19,1.72,CLIC
2008-08-20,5.63,CLIC
2008-08-21,2.54,CLIC
2008-08-22,2.79,CLIC
2008-08-23,0.92,CLIC
2008-08-24,0.57,CLIC
2008-08-25,0.64,CLIC
2008-08-26,3.44,CLIC
2008-08-27,1.81,CLIC
2008-08-28,4.29,CLIC
2008-08-29,4.96,CLIC
2008-08-30,1.25,CLIC
2008-08-31,3.82,CLIC
2008-09-01,4.92,CLIC
2008-09-02,5.08,CLIC
2008-09-03,3.43,CLIC
2008-09-05,13.01,CLIC
2008-09-06,3.73,CLIC
2008-09-07,4.06,CLIC
2008-09-08,2.11,CLIC
2008-09-09,3.63,CLIC
2008-09-10,3.89,CLIC
2008-09-11,1.21,CLIC
2008-09-12,3.17,CLIC
2008-09-13,3.91,CLIC
2008-09-15,0.15,CLIC
2008-09-16,3.78,CLIC
2008-09-17,4.17,CLIC
2008-09-18,4.48,CLIC
2008-09-19,3.84,CLIC
2008-09-20,3.88,CLIC
2008-09-21,4.25,CLIC
2008-09-22,1.32,CLIC
2008-09-23,3.21,CLIC
2008-09-26,3.9,CLIC
2008-09-27,3.96,CLIC
2008-09-28,3.91,CLIC
2008-09-29,4.24,CLIC
2008-09-30,4.78,CLIC
2008-10-01,4.47,CLIC
2008-10-02,4.36,CLIC
2008-10-03,3.99,CLIC
2008-10-04,3.51,CLIC
2008-10-05,4.42,CLIC
2008-10-06,3.57,CLIC
2008-10-07,2.66,CLIC
2008-10-08,2.04,CLIC
2008-10-09,3.27,CLIC
2008-10-10,2.7,CLIC
2008-10-11,3.33,CLIC
2008-10-12,3.4,CLIC
2008-10-13,2.9,CLIC
2008-10-14,2.78,CLIC
2008-10-15,0.75,CLIC
2008-10-16,1.77,CLIC
2008-10-17,1.83,CLIC
2008-10-18,3.05,CLIC
2008-10-19,3.2,CLIC
2008-10-20,3.03,CLIC
2008-10-21,2.92,CLIC
2008-10-22,3.22,CLIC
2008-10-23,3.13,CLIC
2008-10-24,2.21,CLIC
2008-10-25,2.74,CLIC
2008-10-26,2.3,CLIC
2008-10-27,1.89,CLIC
2008-10-28,1.79,CLIC
2008-10-29,2.22,CLIC
2008-10-30,3.1,CLIC
2008-10-31,2.56,CLIC
2008-11-01,1.84,CLIC
2008-11-02,2.76,CLIC
2008-11-03,3.13,CLIC
2008-11-04,3.11,CLIC
2008-11-05,3.07,CLIC
2008-11-06,2.84,CLIC
2008-11-07,1.77,CLIC
2008-11-08,1.42,CLIC
2008-11-09,1.25,CLIC
2008-11-10,2.98,CLIC
2008-11-11,3.02,CLIC
2008-11-12,1.91,CLIC
2008-11-13,0.46,CLIC
2008-11-14,3.37,CLIC
2008-11-15,3.41,CLIC
2008-11-16,2.49,CLIC
2008-11-17,2.2,CLIC
2008-11-18,2.43,CLIC
2008-11-19,2.67,CLIC
2008-11-20,2.55,CLIC
2008-11-21,0.76,CLIC
2008-11-22,1.3,CLIC
2008-11-23,2.17,CLIC
2008-11-24,2.81,CLIC
2008-11-25,2.43,CLIC
2008-11-26,2.37,CLIC
2008-11-27,2.42,CLIC
2008-11-28,2.47,CLIC
2008-11-29,2.03,CLIC
2008-11-30,2.42,CLIC
2008-12-01,2.5,CLIC
2008-12-02,2.35,CLIC
2008-12-03,2.4,CLIC
2008-12-04,2.35,CLIC
2008-12-05,2.23,CLIC
2008-12-06,2.05,CLIC
2008-12-07,1.89,CLIC
2008-12-08,2.53,CLIC
2008-12-09,4.55,CLIC
2008-12-10,1.65,CLIC
2008-12-11,1.94,CLIC
2008-12-12,2.46,CLIC
2008-12-13,2.5,CLIC
2008-12-14,1.92,CLIC
2008-12-15,2.96,CLIC
2008-12-16,0.17,CLIC
2008-12-17,0.25,CLIC
2008-12-18,0.65,CLIC
2008-12-19,2.05,CLIC
2008-12-20,2.5,CLIC
2008-12-21,0.65,CLIC
2008-12-22,0.17,CLIC
2008-12-23,0.44,CLIC
2008-12-24,2.24,CLIC
2008-12-25,2.02,CLIC
2008-12-26,3.4,CLIC
2008-12-27,4.3,CLIC
2008-12-28,3.18,CLIC
2008-12-29,2.49,CLIC
2008-12-30,2.43,CLIC
2008-12-31,1.5,CLIC
2009-01-01,0.83,CLIC
2009-01-02,1.98,CLIC
2009-01-03,2.44,CLIC
2009-01-04,2.54,CLIC
2009-01-05,1.21,CLIC
2009-01-06,1.6,CLIC
2009-01-07,2.5,CLIC
2009-01-08,2.64,CLIC
2009-01-09,2.71,CLIC
2009-01-10,3.34,CLIC
2009-01-11,2.37,CLIC
2009-01-12,2.64,CLIC
2009-01-13,2.97,CLIC
2009-01-14,2.31,CLIC
2009-01-15,1.02,CLIC
2009-01-16,0.48,CLIC
2009-01-17,0.57,CLIC
2009-01-18,1.67,CLIC
2009-01-19,3.18,CLIC
2009-01-20,4.2,CLIC
2009-01-21,2.86,CLIC
2009-01-22,2.34,CLIC
2009-01-23,2.92,CLIC
2009-01-24,3.41,CLIC
2009-01-25,2.03,CLIC
2009-01-26,3.51,CLIC
2009-01-27,3.73,CLIC
2009-01-28,2.1,CLIC
2009-01-29,0.62,CLIC
2009-01-30,1.98,CLIC
2009-01-31,2.98,CLIC
2009-02-01,3.52,CLIC
2009-02-02,3.8,CLIC
2009-02-03,3.6,CLIC
2009-02-04,3.64,CLIC
2009-02-05,4.47,CLIC
2009-02-06,5.2,CLIC
2009-02-07,3.87,CLIC
2009-02-08,3.69,CLIC
2009-02-09,4.1,CLIC
2009-02-10,4.34,CLIC
2009-02-11,3.87,CLIC
2009-02-12,4.08,CLIC
2009-02-13,4.05,CLIC
2009-02-14,4.1,CLIC
2009-02-15,0.52,CLIC
2009-02-16,0.42,CLIC
2009-02-17,0.76,CLIC
2009-02-18,4.54,CLIC
2009-02-19,1.54,CLIC
2009-02-20,1.48,CLIC
2009-02-21,5.38,CLIC
2009-02-22,3.96,CLIC
2009-02-23,3.9,CLIC
2009-02-24,4.38,CLIC
2009-02-25,5.22,CLIC
2009-02-26,5.25,CLIC
2009-02-27,5.63,CLIC
2009-02-28,4.52,CLIC
2009-03-01,4.72,CLIC
2009-03-02,4.43,CLIC
2009-03-03,4.5,CLIC
2009-03-04,5.15,CLIC
2009-03-05,5.32,CLIC
2009-03-06,5.38,CLIC
2009-03-07,5.9,CLIC
2009-03-08,3.83,CLIC
2009-03-09,5.12,CLIC
2009-03-10,4.55,CLIC
2009-03-11,1.58,CLIC
2009-03-12,0.22,CLIC
2009-03-13,0.12,CLIC
2009-03-14,1.34,CLIC
2009-03-15,5.54,CLIC
2009-03-16,0.54,CLIC
2009-03-17,2.3,CLIC
2009-03-18,5.06,CLIC
2009-03-19,5.1,CLIC
2009-03-20,4.47,CLIC
2009-03-21,4.38,CLIC
2009-03-22,6.53,CLIC
2009-03-23,5.23,CLIC
2009-03-24,4.52,CLIC
2009-03-25,5.58,CLIC
2009-03-26,8.94,CLIC
2009-03-27,5.34,CLIC
2009-03-28,6.68,CLIC
2009-03-29,6.65,CLIC
2009-03-30,8.05,CLIC
2009-03-31,2.25,CLIC
2009-04-01,6.04,CLIC
2009-04-02,9.36,CLIC
2009-04-03,8.21,CLIC
2009-04-04,6.43,CLIC
2009-04-05,9.73,CLIC
2009-04-06,5.26,CLIC
2009-04-07,6.22,CLIC
2009-04-08,6.86,CLIC
2009-04-09,6.7,CLIC
2009-04-10,7.02,CLIC
2009-04-11,4.66,CLIC
2009-04-12,7.42,CLIC
2009-04-13,6.83,CLIC
2009-04-14,7.67,CLIC
2009-04-15,7.32,CLIC
2009-04-16,6.83,CLIC
2009-04-17,6.05,CLIC
2009-04-18,3.71,CLIC
2009-04-19,0.53,CLIC
2009-04-20,3.32,CLIC
2009-04-21,6.75,CLIC
2009-04-22,7.84,CLIC
2009-04-23,6.9,CLIC
2009-04-24,4.56,CLIC
2009-04-25,7.1,CLIC
2009-04-26,5.5,CLIC
2009-04-27,7.06,CLIC
2009-04-28,6.3,CLIC
2009-04-29,7.3,CLIC
2009-04-30,6.34,CLIC
2009-05-01,7.3,CLIC
2009-05-02,7.78,CLIC
2009-05-03,7.83,CLIC
2009-05-04,3.35,CLIC
2009-05-05,8.14,CLIC
2009-05-06,8.26,CLIC
2009-05-07,7.82,CLIC
2009-05-08,8.6,CLIC
2009-05-09,7.37,CLIC
2009-05-10,7.78,CLIC
2009-05-11,6.53,CLIC
2009-05-12,6.32,CLIC
2009-05-13,7.02,CLIC
2009-05-14,6.59,CLIC
2009-05-15,4.82,CLIC
2009-05-16,3.18,CLIC
2009-05-17,2.56,CLIC
2009-05-18,4.34,CLIC
2009-05-19,4.76,CLIC
2009-05-20,5.88,CLIC
2009-05-21,4.16,CLIC
2009-05-22,3.43,CLIC
2009-05-23,5.09,CLIC
2009-05-24,5.03,CLIC
2009-05-25,7.24,CLIC
2009-05-26,4.5,CLIC
2009-05-27,3.23,CLIC
2009-05-28,4.42,CLIC
2009-05-29,3.24,CLIC
2009-05-30,3.93,CLIC
2009-05-31,2.71,CLIC
2009-06-01,6.24,CLIC
2009-06-02,5.48,CLIC
2009-06-03,5.75,CLIC
2009-06-04,6.01,CLIC
2009-06-05,6.91,CLIC
2009-06-06,7.79,CLIC
2009-06-07,6.39,CLIC
2009-06-08,6.1,CLIC
2009-06-09,6.79,CLIC
2009-06-10,5.61,CLIC
2009-06-11,6.4,CLIC
2009-06-12,7.5,CLIC
2009-06-13,8.3,CLIC
2009-06-14,9.73,CLIC
2009-06-15,9.57,CLIC
2009-06-16,9.35,CLIC
2009-06-17,8.95,CLIC
2009-06-18,8.12,CLIC
2009-06-19,7.98,CLIC
2009-06-20,9.1,CLIC
2009-06-21,9.95,CLIC
2009-06-22,10.17,CLIC
2009-06-23,5.48,CLIC
2009-06-24,2.78,CLIC
2009-06-25,3.57,CLIC
2009-06-26,8.05,CLIC
2009-06-27,8.1,CLIC
2009-06-28,7.9,CLIC
2009-06-29,5.78,CLIC
2009-06-30,5.5,CLIC
2009-07-01,6.35,CLIC
2009-07-02,8.72,CLIC
2009-07-03,10.21,CLIC
2009-07-04,11.3,CLIC
2009-07-05,10.3,CLIC
2009-07-06,8.58,CLIC
2009-07-07,6.54,CLIC
2009-07-08,7.08,CLIC
2009-07-09,9.75,CLIC
2009-07-10,7.75,CLIC
2009-07-11,9.76,CLIC
2009-07-12,10.4,CLIC
2009-07-13,10.31,CLIC
2009-07-14,9.98,CLIC
2009-07-15,9.93,CLIC
2009-07-16,10.36,CLIC
2009-07-17,8.72,CLIC
2009-07-18,9.24,CLIC
2009-07-19,10.09,CLIC
2009-07-20,10.01,CLIC
2009-07-21,8.83,CLIC
2009-07-22,9.63,CLIC
2009-07-23,10.83,CLIC
2009-07-24,10.27,CLIC
2009-07-25,9.3,CLIC
2009-07-26,10.6,CLIC
2009-07-27,10.89,CLIC
2009-07-28,9.81,CLIC
2009-07-29,8.06,CLIC
2009-07-30,9.51,CLIC
2009-07-31,8.14,CLIC
2009-08-01,10.99,CLIC
2009-08-02,10.3,CLIC
2009-08-03,9.95,CLIC
2009-08-04,10.22,CLIC
2009-08-05,9.66,CLIC
2009-08-06,9.72,CLIC
2009-08-07,9.96,CLIC
2009-08-08,8.91,CLIC
2009-08-09,9.74,CLIC
2009-08-10,10.44,CLIC
2009-08-11,9.07,CLIC
2009-08-12,9.64,CLIC
2009-08-13,8.71,CLIC
2009-08-14,9.07,CLIC
2009-08-15,9.13,CLIC
2009-08-16,8.72,CLIC
2009-08-17,9.78,CLIC
2009-08-18,7.5,CLIC
2009-08-19,9.44,CLIC
2009-08-20,9.94,CLIC
2009-08-21,7.94,CLIC
2009-08-22,9.34,CLIC
2009-08-23,10.02,CLIC
2009-08-24,9.27,CLIC
2009-08-25,8.51,CLIC
2009-08-26,8.13,CLIC
2009-08-27,8.05,CLIC
2009-08-28,5.84,CLIC
2009-08-29,7.43,CLIC
2009-08-30,2.54,CLIC
2009-08-31,1.61,CLIC
2009-09-01,2.17,CLIC
2009-09-02,3.52,CLIC
2009-09-03,3.68,CLIC
2009-09-04,0.66,CLIC
2009-09-05,2.29,CLIC
2009-09-06,1.55,CLIC
2009-09-07,1.96,CLIC
2009-09-08,3.52,CLIC
2009-09-09,3.27,CLIC
2009-09-10,2.48,CLIC
2009-09-11,3.76,CLIC
2009-09-12,2.7,CLIC
2009-09-13,2.98,CLIC
2009-09-14,5.65,CLIC
2009-09-15,5.72,CLIC
2009-09-16,6.09,CLIC
2009-09-17,3.81,CLIC
2009-09-18,3.17,CLIC
2009-09-19,4.12,CLIC
2009-09-20,4.51,CLIC
2009-09-21,5.04,CLIC
2009-09-22,4.22,CLIC
2009-09-23,1.72,CLIC
2009-09-24,1.88,CLIC
2009-09-25,0.85,CLIC
2009-09-26,1.35,CLIC
2009-09-27,4.79,CLIC
2009-09-28,3.59,CLIC
2009-09-29,4.5,CLIC
2009-09-30,4.69,CLIC
2009-10-01,4.33,CLIC
2009-10-02,3.69,CLIC
2009-10-03,4.21,CLIC
2009-10-04,4.5,CLIC
2009-10-05,3.8,CLIC
2009-10-06,3.63,CLIC
2009-10-07,4.9,CLIC
2009-10-08,5.86,CLIC
2009-10-09,2.29,CLIC
2009-10-10,1.12,CLIC
2009-10-11,0.18,CLIC
2009-10-12,0.63,CLIC
2009-10-13,1.82,CLIC
2009-10-14,3.32,CLIC
2009-10-15,4.02,CLIC
2009-10-16,0.26,CLIC
2009-10-17,0.23,CLIC
2009-10-18,3.69,CLIC
2009-10-19,3.13,CLIC
2009-10-20,2.17,CLIC
2009-10-21,2.58,CLIC
2009-10-22,1.58,CLIC
2009-10-23,0.74,CLIC
2009-10-24,0.54,CLIC
2009-10-25,3.04,CLIC
2009-10-26,0.6,CLIC
2009-10-27,2.68,CLIC
2009-10-28,3.71,CLIC
2009-10-29,3.51,CLIC
2009-10-30,3.22,CLIC
2009-10-31,3.18,CLIC
2009-11-01,2.88,CLIC
2009-11-02,2.58,CLIC
2009-11-03,2.54,CLIC
2009-11-04,2.93,CLIC
2009-11-05,2.67,CLIC
2009-11-06,2.76,CLIC
2009-11-07,2.79,CLIC
2009-11-08,2.13,CLIC
2009-11-09,2.17,CLIC
2009-11-10,2.46,CLIC
2009-11-11,2.85,CLIC
2009-11-12,2.89,CLIC
2009-11-13,2.77,CLIC
2009-11-14,2.69,CLIC
2009-11-15,2.66,CLIC
2009-11-16,2.83,CLIC
2009-11-17,1.52,CLIC
2009-11-18,2.53,CLIC
2009-11-19,2.07,CLIC
2009-11-20,2.25,CLIC
2009-11-21,1.9,CLIC
2009-11-22,2.23,CLIC
2009-11-23,2.3,CLIC
2009-11-24,2.1,CLIC
2009-11-25,1.9,CLIC
2009-11-26,1.18,CLIC
2009-11-27,0.66,CLIC
2009-11-28,1.68,CLIC
2009-11-29,1.8,CLIC
2009-11-30,1.74,CLIC
2009-12-01,0.24,CLIC
2009-12-02,1.3,CLIC
2009-12-03,0.26,CLIC
2009-12-04,0.14,CLIC
2009-12-05,0.7,CLIC
2009-12-06,1.92,CLIC
2009-12-07,1.5,CLIC
2009-12-08,0.88,CLIC
2009-12-09,2.12,CLIC
2009-12-10,0.18,CLIC
2009-12-11,0.2,CLIC
2009-12-12,0.24,CLIC
2009-12-13,1.7,CLIC
2009-12-14,1.36,CLIC
2009-12-15,0.36,CLIC
2009-12-16,0.07,CLIC
2009-12-17,1.64,CLIC
2009-12-18,1.31,CLIC
2009-12-19,0.09,CLIC
2009-12-20,0.74,CLIC
2009-12-21,1.37,CLIC
2009-12-22,1.79,CLIC
2009-12-23,1.7,CLIC
2009-12-24,2.23,CLIC
2009-12-25,1.62,CLIC
2009-12-26,1.47,CLIC
2009-12-27,0.79,CLIC
2009-12-28,0.14,CLIC
2009-12-29,0.08,CLIC
2009-12-30,0.96,CLIC
2009-12-31,1.84,CLIC
2010-01-01,1.52,CLIC
2010-01-02,0.41,CLIC
2010-01-03,1.11,CLIC
2010-01-04,0.26,CLIC
2010-01-05,0.16,CLIC
2010-01-06,0.86,CLIC
2010-01-07,0.55,CLIC
2010-01-08,0.89,CLIC
2010-01-09,0.06,CLIC
2010-01-10,2.8,CLIC
2010-01-11,0.4,CLIC
2010-01-12,0.12,CLIC
2010-01-13,0.78,CLIC
2010-01-14,0.56,CLIC
2010-01-15,1.92,CLIC
2010-01-16,1.97,CLIC
2010-01-17,2.05,CLIC
2010-01-18,2.09,CLIC
2010-01-19,2.01,CLIC
2010-01-20,3.29,CLIC
2010-01-21,2.43,CLIC
2010-01-22,3.18,CLIC
2010-01-23,4.96,CLIC
2010-01-24,3.02,CLIC
2010-01-25,2.62,CLIC
2010-01-26,1.9,CLIC
2010-01-27,3.3,CLIC
2010-01-28,2.52,CLIC
2010-01-29,2.08,CLIC
2010-01-30,1.73,CLIC
2010-01-31,1.27,CLIC
2010-02-01,0.73,CLIC
2010-02-02,0.65,CLIC
2010-02-03,0.57,CLIC
2010-02-04,0.67,CLIC
2010-02-05,2.7,CLIC
2010-02-06,2.57,CLIC
2010-02-07,2.11,CLIC
2010-02-08,4.19,CLIC
2010-02-09,1.29,CLIC
2010-02-10,1.02,CLIC
2010-02-11,0.7,CLIC
2010-02-12,2.33,CLIC
2010-02-13,1.55,CLIC
2010-02-14,2.96,CLIC
2010-02-15,0.64,CLIC
2010-02-16,2.24,CLIC
2010-02-17,1.74,CLIC
2010-02-18,0.43,CLIC
2010-02-19,1.16,CLIC
2010-02-20,2.54,CLIC
2010-02-21,4.1,CLIC
2010-02-22,4.03,CLIC
2010-02-23,0.4,CLIC
2010-02-24,2.7,CLIC
2010-02-25,3.26,CLIC
2010-02-26,3.91,CLIC
2010-02-27,3.61,CLIC
2010-02-28,4.03,CLIC
2010-03-01,4.52,CLIC
2010-03-02,3.76,CLIC
2010-03-03,3.3,CLIC
2010-03-04,3.2,CLIC
2010-03-05,0.65,CLIC
2010-03-06,1.6,CLIC
2010-03-07,3.05,CLIC
2010-03-08,1.56,CLIC
2010-03-09,3.1,CLIC
2010-03-10,5.06,CLIC
2010-03-11,5.26,CLIC
2010-03-12,4.27,CLIC
2010-03-13,4.33,CLIC
2010-03-14,3.22,CLIC
2010-03-15,2.46,CLIC
2010-03-16,1.75,CLIC
2010-03-17,3.99,CLIC
2010-03-18,5.16,CLIC
2010-03-19,4.49,CLIC
2010-03-20,4.19,CLIC
2010-03-21,4.05,CLIC
2010-03-22,4.57,CLIC
2010-03-23,4.64,CLIC
2010-03-24,4.78,CLIC
2010-03-25,4.23,CLIC
2010-03-26,5.28,CLIC
2010-03-27,6.41,CLIC
2010-03-28,2.77,CLIC
2010-03-29,5.83,CLIC
2010-03-30,4.87,CLIC
2010-03-31,5.82,CLIC
2010-04-01,5.65,CLIC
2010-04-02,3.87,CLIC
2010-04-03,5.95,CLIC
2010-04-04,6.8,CLIC
2010-04-05,6.4,CLIC
2010-04-06,5.28,CLIC
2010-04-07,6.24,CLIC
2010-04-08,4.98,CLIC
2010-04-09,3.5,CLIC
2010-04-10,3.89,CLIC
2010-04-11,2.73,CLIC
2010-04-14,1.33,CLIC
2010-04-15,1.22,CLIC
2010-04-16,1.68,CLIC
2010-04-17,1.18,CLIC
2010-04-18,1.05,CLIC
2010-04-19,1.29,CLIC
2010-04-20,2.17,CLIC
2010-04-21,2.11,CLIC
2010-04-22,3.03,CLIC
2010-04-23,7.3,CLIC
2010-04-24,5.52,CLIC
2010-04-25,5.72,CLIC
2010-04-26,6.26,CLIC
2010-04-27,7.54,CLIC
2010-04-28,2.06,CLIC
2010-04-29,5.84,CLIC
2010-04-30,7.6,CLIC
2010-05-01,6.47,CLIC
2010-05-02,6.41,CLIC
2010-05-03,6.46,CLIC
2010-05-04,7.11,CLIC
2010-05-05,6.17,CLIC
2010-05-06,6.31,CLIC
2010-05-07,6.7,CLIC
2010-05-08,5.4,CLIC
2010-05-09,7.91,CLIC
2010-05-10,6.05,CLIC
2010-05-11,6.32,CLIC
2010-05-12,5.63,CLIC
2010-05-13,4.9,CLIC
2010-05-14,3.79,CLIC
2010-05-15,3.63,CLIC
2010-05-16,3.5,CLIC
2010-05-17,4.7,CLIC
2010-05-18,4.3,CLIC
2010-05-19,6.64,CLIC
2010-05-20,4.45,CLIC
2010-05-21,5.06,CLIC
2010-05-22,6.49,CLIC
2010-05-23,7.05,CLIC
2010-05-24,4.95,CLIC
2010-05-25,3.09,CLIC
2010-05-26,5.2,CLIC
2010-05-27,4.12,CLIC
2010-05-28,3.95,CLIC
2010-05-29,4.57,CLIC
2010-05-30,3.59,CLIC
2010-05-31,4.14,CLIC
2010-06-01,4.82,CLIC
2010-06-02,5.08,CLIC
2010-06-03,4.32,CLIC
2010-06-04,5.24,CLIC
2010-06-05,7.26,CLIC
2010-06-06,6.59,CLIC
2010-06-07,4.23,CLIC
2010-06-08,6.15,CLIC
2010-06-09,5.95,CLIC
2010-06-10,7.04,CLIC
2010-06-11,7.9,CLIC
2010-06-12,8.07,CLIC
2010-06-13,9.11,CLIC
2010-06-14,9.06,CLIC
2010-06-15,8.04,CLIC
2010-06-16,7.2,CLIC
2010-06-17,8.34,CLIC
2010-06-18,9.04,CLIC
2010-06-19,9.32,CLIC
2010-06-20,8.96,CLIC
2010-06-21,8.56,CLIC
2010-06-22,8.74,CLIC
2010-06-23,7.28,CLIC
2010-06-24,8.21,CLIC
2010-06-25,9.21,CLIC
2010-06-26,9.39,CLIC
2010-06-27,9.15,CLIC
2010-06-28,6.02,CLIC
2010-06-29,5.22,CLIC
2010-07-02,4.29,CLIC
2010-07-03,4.73,CLIC
2010-07-06,0.59,CLIC
2010-07-07,4.43,CLIC
2010-07-08,2.92,CLIC
2010-07-09,3.09,CLIC
2010-07-10,5.09,CLIC
2010-07-11,7.62,CLIC
2010-07-12,6.5,CLIC
2010-07-13,6.62,CLIC
2010-07-14,6.81,CLIC
2010-07-15,6.76,CLIC
2010-07-16,6.31,CLIC
2010-07-17,6.26,CLIC
2010-07-18,5.42,CLIC
2010-07-19,6.48,CLIC
2010-07-20,6.72,CLIC
2010-07-21,5.57,CLIC
2010-07-22,2.7,CLIC
2010-07-23,1.25,CLIC
2010-07-25,2.96,CLIC
2010-07-26,3.48,CLIC
2010-07-27,5.74,CLIC
2010-07-28,1.48,CLIC
2010-07-29,5.4,CLIC
2010-07-30,6.31,CLIC
2010-07-31,6.59,CLIC
2010-08-01,6.34,CLIC
2010-08-02,6.47,CLIC
2010-08-03,5.47,CLIC
2010-08-04,5.98,CLIC
2010-08-05,5.89,CLIC
2010-08-06,6.41,CLIC
2010-08-07,6.28,CLIC
2010-08-08,5.79,CLIC
2010-08-10,4.24,CLIC
2010-08-11,5.72,CLIC
2010-08-12,4.66,CLIC
2010-08-13,5.56,CLIC
2010-08-14,6.46,CLIC
2010-08-15,6.52,CLIC
2010-08-16,6.07,CLIC
2010-08-17,6.33,CLIC
2010-08-18,5.32,CLIC
2010-08-19,6.7,CLIC
2010-08-20,7.72,CLIC
2010-08-21,6.32,CLIC
2010-08-22,7.18,CLIC
2010-08-23,7.38,CLIC
2010-08-24,7.03,CLIC
2010-08-25,1.78,CLIC
2010-08-26,2.98,CLIC
2010-08-27,4.58,CLIC
2010-08-28,4.34,CLIC
2010-08-29,7.72,CLIC
2010-08-30,7.1,CLIC
2010-08-31,7.15,CLIC
2010-09-01,6.69,CLIC
2010-09-02,6.73,CLIC
2010-09-04,2.12,CLIC
2010-09-05,4.96,CLIC
2010-09-06,4.48,CLIC
2010-09-07,3.29,CLIC
2010-09-08,4.65,CLIC
2010-09-09,4.59,CLIC
2010-09-10,4.19,CLIC
2010-09-11,4.41,CLIC
2010-09-12,4.78,CLIC
2010-09-13,5.66,CLIC
2010-09-14,5.31,CLIC
2010-09-15,5.43,CLIC
2010-09-16,5.72,CLIC
2010-09-18,1.08,CLIC
2010-09-19,1.84,CLIC
2010-09-21,1.48,CLIC
2010-09-22,3.82,CLIC
2010-09-23,3.1,CLIC
2010-09-24,3.26,CLIC
2010-09-25,2.54,CLIC
2010-09-27,2.53,CLIC
2010-09-28,4.98,CLIC
2010-09-29,4.31,CLIC
2010-09-30,4.58,CLIC
2010-10-01,4.32,CLIC
2010-10-02,3.64,CLIC
2010-10-03,4.96,CLIC
2010-10-04,3.9,CLIC
2010-10-05,2.56,CLIC
2010-10-06,2.93,CLIC
