Estación: ,C19147,LAS CRUCITAS. LINARES
2012-04-17,3.29,CLIC
2012-04-18,3.8,CLIC
2012-04-19,5.62,CLIC
2012-04-20,1.8,CLIC
2012-04-21,8.43,CLIC
2012-04-22,6.89,CLIC
2012-04-23,6.66,CLIC
2012-04-24,6.63,CLIC
2012-04-25,6.41,CLIC
2012-04-26,7.76,CLIC
2012-04-27,5.35,CLIC
2012-04-28,6.04,CLIC
2012-04-29,1.8,CLIC
2012-04-30,2.79,CLIC
2012-05-01,2.29,CLIC
2012-05-02,2.8,CLIC
2012-05-03,3.65,CLIC
2012-05-04,5.17,CLIC
2012-05-05,6.78,CLIC
2012-05-06,7.27,CLIC
2012-05-07,6.33,CLIC
2012-05-08,2.99,CLIC
2012-05-09,0.34,CLIC
2012-05-10,4.96,CLIC
2012-05-11,9.02,CLIC
2012-05-12,5.37,CLIC
2012-05-13,4.4,CLIC
2012-05-16,5.26,CLIC
2012-05-17,6.39,CLIC
2012-05-18,5.33,CLIC
2012-05-19,7.56,CLIC
2012-05-20,6.35,CLIC
2012-05-21,5.51,CLIC
2012-05-22,7.47,CLIC
2012-05-23,9.19,CLIC
2012-05-24,10.11,CLIC
2012-05-25,9,CLIC
2012-05-26,6.84,CLIC
2012-05-27,4.74,CLIC
2012-05-28,6.3,CLIC
2012-05-29,9.41,CLIC
2012-05-30,8.93,CLIC
2012-05-31,9.2,CLIC
2012-06-01,5.65,CLIC
2012-06-02,3.23,CLIC
2012-06-05,3.87,CLIC
2012-06-06,8.02,CLIC
2012-06-07,7.17,CLIC
2012-06-08,6.91,CLIC
2012-06-09,8.6,CLIC
2012-06-10,9.34,CLIC
2012-06-11,8.48,CLIC
2012-06-12,7.5,CLIC
2012-06-13,9.97,CLIC
2012-06-14,9.71,CLIC
2012-06-15,8.65,CLIC
2012-06-16,8.52,CLIC
2012-06-17,6.94,CLIC
2012-06-18,9.42,CLIC
2012-06-19,6.52,CLIC
2012-06-20,8.21,CLIC
2012-06-21,0.47,CLIC
2012-06-22,5.6,CLIC
2012-06-23,3.81,CLIC
2012-06-24,11.52,CLIC
2012-08-01,9.93,CLIC
2012-08-02,8.79,CLIC
2012-08-03,8.61,CLIC
2012-08-04,8.18,CLIC
2012-08-05,6.45,CLIC
2012-08-06,6.64,CLIC
2012-08-07,6.75,CLIC
2012-08-08,6.27,CLIC
2012-08-09,6.22,CLIC
2012-08-10,6.73,CLIC
2012-08-11,8.79,CLIC
2012-08-12,7.18,CLIC
2012-08-13,5.15,CLIC
2012-08-14,5.56,CLIC
2012-08-15,8.67,CLIC
2012-08-16,8.01,CLIC
2012-08-17,8.67,CLIC
2012-08-18,6.06,CLIC
2012-08-19,2.3,CLIC
2012-08-20,1.06,CLIC
2012-08-21,4.68,CLIC
2012-08-22,1.22,CLIC
2012-08-23,6.09,CLIC
2012-08-24,5.08,CLIC
2012-08-25,3.26,CLIC
2012-08-26,5.65,CLIC
2012-08-27,7.26,CLIC
2012-08-28,7.24,CLIC
2012-08-29,4.39,CLIC
2012-08-30,0.07,CLIC
2012-09-01,5.25,CLIC
2012-09-02,5.21,CLIC
2012-09-03,5.12,CLIC
2012-09-04,6.65,CLIC
2012-09-05,5.03,CLIC
2012-09-06,7.33,CLIC
2012-09-07,5.23,CLIC
2012-09-08,5.61,CLIC
2012-09-09,3.16,CLIC
2012-09-10,9.62,CLIC
2012-09-11,3.7,CLIC
2012-09-12,3.66,CLIC
2012-09-13,4.67,CLIC
2012-09-14,2.85,CLIC
2012-09-15,3.74,CLIC
2012-09-16,1.29,CLIC
2012-09-17,5.69,CLIC
2012-09-18,5.11,CLIC
2012-09-19,3.74,CLIC
2012-09-20,3.45,CLIC
2012-09-21,4.08,CLIC
2012-09-22,6.89,CLIC
2012-09-23,4.56,CLIC
2012-09-24,6.08,CLIC
2012-09-25,3.86,CLIC
2012-09-26,4.39,CLIC
2012-09-27,2.79,CLIC
2012-09-28,2.95,CLIC
2012-09-29,3.02,CLIC
2012-09-30,4.36,CLIC
2012-10-01,3.46,CLIC
2012-10-02,3.43,CLIC
2012-10-03,4.44,CLIC
2012-10-04,6.9,CLIC
2012-10-05,5.01,CLIC
2012-10-06,3.62,CLIC
2012-10-07,4.23,CLIC
2012-10-08,0.14,CLIC
2012-10-09,2.46,CLIC
2012-10-10,3.22,CLIC
2012-10-11,5.79,CLIC
2012-10-12,3.48,CLIC
2012-10-13,5.42,CLIC
2012-10-14,3.44,CLIC
2012-10-15,3.29,CLIC
2012-10-16,3.1,CLIC
2012-10-17,5.19,CLIC
2012-10-18,4.07,CLIC
2012-10-19,3.79,CLIC
2012-10-20,2.88,CLIC
2012-10-21,4.56,CLIC
2012-10-22,3.86,CLIC
2012-10-23,1.71,CLIC
2012-10-24,3.37,CLIC
2012-10-25,3.1,CLIC
2012-10-26,2.5,CLIC
2012-10-27,2.33,CLIC
2012-10-28,1.3,CLIC
2012-10-29,2.27,CLIC
2012-10-30,2.35,CLIC
2012-10-31,2.92,CLIC
2012-11-01,2.31,CLIC
2012-11-02,3.05,CLIC
2012-11-03,1.76,CLIC
2012-11-04,3.7,CLIC
2012-11-05,1.2,CLIC
2012-11-06,3.55,CLIC
2012-11-07,2.02,CLIC
2012-11-08,2.9,CLIC
2012-11-09,1.78,CLIC
2012-11-10,2.98,CLIC
2012-11-11,1.95,CLIC
2012-11-12,3.09,CLIC
2012-11-13,2.55,CLIC
2012-11-14,0.32,CLIC
2012-11-15,0.99,CLIC
2012-11-16,0.78,CLIC
2012-11-17,2.68,CLIC
2012-11-18,0.73,CLIC
2012-11-19,0.85,CLIC
2012-11-20,1.15,CLIC
2012-11-21,1.49,CLIC
2012-11-22,1.85,CLIC
2012-11-23,1.45,CLIC
2012-11-24,1.52,CLIC
2012-11-25,0.7,CLIC
2012-11-26,0.52,CLIC
2012-11-27,0.77,CLIC
2012-11-28,1.94,CLIC
2012-11-29,1.02,CLIC
2012-11-30,1.01,CLIC
2012-12-01,0.8,CLIC
2012-12-02,1.8,CLIC
2012-12-03,0.61,CLIC
2012-12-04,2.61,CLIC
2012-12-05,1.39,CLIC
2012-12-06,0.85,CLIC
2012-12-07,2.05,CLIC
2012-12-08,1.8,CLIC
2012-12-09,1.67,CLIC
2012-12-10,0.55,CLIC
2012-12-11,1.92,CLIC
2012-12-12,1.26,CLIC
2012-12-13,1.02,CLIC
2012-12-14,1.82,CLIC
2012-12-15,2.2,CLIC
2012-12-16,1.13,CLIC
2012-12-17,1.59,CLIC
2012-12-18,1.74,CLIC
2012-12-19,3.97,CLIC
2012-12-20,2.11,CLIC
2012-12-21,1.91,CLIC
2012-12-22,1.91,CLIC
2012-12-23,1.29,CLIC
2012-12-24,2.32,CLIC
2012-12-25,2.33,CLIC
2012-12-26,2.18,CLIC
2012-12-27,1.5,CLIC
2012-12-28,1.07,CLIC
2012-12-29,2.52,CLIC
2012-12-30,1.99,CLIC
2012-12-31,0.22,CLIC
2013-01-01,0.48,CLIC
2013-01-02,1.26,CLIC
2013-01-03,0.83,CLIC
2013-01-04,1.03,CLIC
2013-01-05,0.69,CLIC
2013-01-06,2.76,CLIC
2013-01-07,1.17,CLIC
2013-01-08,2.3,CLIC
2013-01-09,0.37,CLIC
2013-01-10,2.87,CLIC
2013-01-11,1.07,CLIC
2013-01-12,2.78,CLIC
2013-01-13,2.25,CLIC
2013-01-14,2.33,CLIC
2013-01-15,1.83,CLIC
2013-01-16,2.05,CLIC
2013-01-17,2.56,CLIC
2013-01-18,1.94,CLIC
2013-01-19,1.55,CLIC
2013-01-20,2.1,CLIC
2013-01-21,2.02,CLIC
2013-01-22,1.34,CLIC
2013-01-23,1.81,CLIC
2013-01-24,1.72,CLIC
2013-01-25,2.47,CLIC
2013-01-26,2.68,CLIC
2013-02-01,1.73,CLIC
2013-02-02,3.58,CLIC
2013-02-03,2.27,CLIC
2013-02-04,3,CLIC
2013-02-05,3.22,CLIC
2013-02-06,1.79,CLIC
2013-02-07,2.09,CLIC
2013-02-08,3.68,CLIC
2013-02-09,1.48,CLIC
2013-02-10,3.1,CLIC
2013-02-11,2.66,CLIC
2013-02-12,3.84,CLIC
2013-02-13,3.11,CLIC
2013-02-14,3.68,CLIC
2013-02-15,2.11,CLIC
2013-02-16,2.7,CLIC
2013-02-17,2.36,CLIC
2013-02-18,4.7,CLIC
2013-02-19,2.58,CLIC
2013-02-20,4.52,CLIC
2013-02-21,5.78,CLIC
2013-02-22,2.02,CLIC
2013-02-23,3.2,CLIC
2013-02-24,2.94,CLIC
2013-02-25,5.3,CLIC
2013-02-26,3.09,CLIC
2013-02-27,6.78,CLIC
2013-02-28,4.08,CLIC
2013-03-01,5.65,CLIC
2013-03-02,5.15,CLIC
2013-03-03,4.92,CLIC
2013-03-04,4.27,CLIC
2013-03-05,5.08,CLIC
2013-03-06,4.02,CLIC
2013-03-07,3.62,CLIC
2013-03-08,1.3,CLIC
2013-03-09,6.1,CLIC
2013-03-10,6.9,CLIC
2013-03-11,5.81,CLIC
2013-03-12,4.79,CLIC
2013-03-13,5.06,CLIC
2013-03-14,3.91,CLIC
2013-03-15,4.73,CLIC
2013-03-16,6.32,CLIC
2013-03-17,8.29,CLIC
2013-03-18,9.62,CLIC
2013-03-19,8.36,CLIC
2013-03-20,1.71,CLIC
2013-03-21,2.67,CLIC
2013-03-22,6.78,CLIC
2013-03-23,8.45,CLIC
2013-03-24,4.95,CLIC
2013-03-25,4.06,CLIC
2013-03-26,0.24,CLIC
2013-03-27,2.29,CLIC
2013-03-28,2.95,CLIC
2013-03-29,1.47,CLIC
2013-03-30,3.1,CLIC
2013-03-31,6.02,CLIC
2013-04-01,4.74,CLIC
2013-04-02,2.99,CLIC
2013-04-03,0.79,CLIC
2013-04-04,3.6,CLIC
2013-04-05,4.5,CLIC
2013-04-06,4.85,CLIC
2013-04-07,4.89,CLIC
2013-04-08,7.42,CLIC
2013-04-09,12.3,CLIC
2013-04-10,7.06,CLIC
2013-04-11,7.34,CLIC
2013-04-12,4.69,CLIC
2013-04-13,4.67,CLIC
2013-04-14,5.63,CLIC
2013-04-15,9.3,CLIC
2013-04-16,5.08,CLIC
2013-04-17,6.56,CLIC
2013-04-18,8.87,CLIC
2013-04-19,6.66,CLIC
2013-04-20,7.02,CLIC
2013-04-21,4.99,CLIC
2013-04-22,6.48,CLIC
2013-04-23,5.88,CLIC
2013-04-24,1.84,CLIC
2013-04-25,0.5,CLIC
2013-04-26,6.35,CLIC
2013-04-27,2.14,CLIC
2013-04-28,2.56,CLIC
2013-04-29,2.06,CLIC
2013-04-30,6.2,CLIC
2013-05-01,6.14,CLIC
2013-05-02,2.68,CLIC
2013-05-03,5.54,CLIC
2013-05-04,4.38,CLIC
2013-05-05,7.56,CLIC
2013-05-06,6.23,CLIC
2013-05-07,2.06,CLIC
2013-05-08,4.96,CLIC
2013-05-09,6.42,CLIC
2013-05-10,8.87,CLIC
2013-05-11,1.41,CLIC
2013-05-12,3.4,CLIC
2013-05-13,1.24,CLIC
2013-05-14,2.66,CLIC
2013-05-15,5.15,CLIC
2013-05-16,5.55,CLIC
2013-05-17,7.49,CLIC
2013-05-18,5.19,CLIC
2013-05-19,5.77,CLIC
2013-05-20,5.34,CLIC
2013-05-21,3.62,CLIC
2013-05-22,0.3,CLIC
2013-05-23,5.52,CLIC
2013-05-24,7.46,CLIC
2013-05-25,2.8,CLIC
2013-05-26,4.92,CLIC
2013-05-27,5.79,CLIC
2013-05-28,8.57,CLIC
2013-05-29,5.96,CLIC
2013-05-30,3.74,CLIC
2013-05-31,6.4,CLIC
2013-06-01,7.94,CLIC
2013-06-02,4.48,CLIC
2013-06-03,8.31,CLIC
2013-06-04,7.26,CLIC
2013-06-05,9.12,CLIC
2013-06-06,7.7,CLIC
2013-06-07,5.96,CLIC
2013-06-08,7.28,CLIC
2013-06-10,1.84,CLIC
2013-06-11,2.17,CLIC
2013-06-12,3.67,CLIC
2013-06-13,2.58,CLIC
2013-06-14,6.03,CLIC
2013-06-15,4.79,CLIC
2013-06-16,5.59,CLIC
2013-06-17,7.02,CLIC
2013-06-18,7.03,CLIC
2013-06-19,8.02,CLIC
2013-06-20,7.76,CLIC
2013-06-21,5.66,CLIC
2013-06-22,6.58,CLIC
2013-06-23,7.02,CLIC
2013-06-24,7.88,CLIC
2013-06-25,9.81,CLIC
2013-06-26,9.75,CLIC
2013-06-27,7.84,CLIC
2013-06-28,8.98,CLIC
2013-06-29,7.8,CLIC
2013-06-30,6.72,CLIC
2013-07-01,4.22,CLIC
2013-07-02,3.33,CLIC
2013-07-03,1.42,CLIC
2013-07-04,3.88,CLIC
2013-07-05,5.68,CLIC
2013-07-06,4.42,CLIC
2013-07-07,4.22,CLIC
2013-07-08,2.15,CLIC
2013-07-09,6.44,CLIC
2013-07-10,6.79,CLIC
2013-07-11,6.94,CLIC
2013-07-12,7.29,CLIC
2013-07-13,6.86,CLIC
2013-07-14,8.75,CLIC
2013-07-16,5.6,CLIC
2013-07-18,5.11,CLIC
2013-07-19,5.07,CLIC
2013-07-20,4.95,CLIC
2013-07-21,4.3,CLIC
2013-07-22,6.3,CLIC
2013-07-23,6.26,CLIC
2013-07-24,8.21,CLIC
2013-07-25,5.79,CLIC
2013-07-26,8.38,CLIC
2013-07-27,5.78,CLIC
2013-07-28,9.85,CLIC
2013-07-29,8.6,CLIC
2013-07-30,7.84,CLIC
2013-07-31,7.35,CLIC
2013-08-01,5.72,CLIC
2013-08-02,8.43,CLIC
2013-08-03,8.04,CLIC
2013-08-04,7.34,CLIC
2013-08-05,8.74,CLIC
2013-08-06,13.55,CLIC
2013-08-07,7.35,CLIC
2013-08-08,8.23,CLIC
2013-08-09,7.02,CLIC
2013-08-10,6.75,CLIC
2013-08-11,2.17,CLIC
2013-08-12,3.56,CLIC
2013-08-13,7.66,CLIC
2013-08-14,7.25,CLIC
2013-08-15,6.36,CLIC
2013-08-16,6,CLIC
2013-08-17,9.01,CLIC
2013-08-18,4.53,CLIC
2013-08-19,5.37,CLIC
2013-08-20,6.09,CLIC
2013-08-21,3.14,CLIC
2013-08-22,3.32,CLIC
2013-08-23,0.87,CLIC
2013-08-24,1.76,CLIC
2013-08-25,1.42,CLIC
2013-08-26,0.33,CLIC
2013-08-27,2.85,CLIC
2013-08-28,5.65,CLIC
2013-08-29,4.93,CLIC
2013-08-30,5.05,CLIC
2013-08-31,5.76,CLIC
2013-10-02,2.67,CLIC
2013-10-03,2.99,CLIC
2013-10-04,2.07,CLIC
2013-10-05,2.91,CLIC
2013-10-06,2.27,CLIC
2013-10-07,2.18,CLIC
2013-10-08,2.99,CLIC
2013-10-09,3.79,CLIC
2013-10-10,2.95,CLIC
2013-10-11,0.57,CLIC
2013-10-12,1.74,CLIC
2013-10-13,3.64,CLIC
2013-10-14,1.62,CLIC
2013-10-15,2.26,CLIC
2013-10-16,2.3,CLIC
2013-10-17,0.17,CLIC
2013-10-18,0.44,CLIC
2013-10-19,8.17,CLIC
2013-10-20,1.2,CLIC
2013-10-21,2.16,CLIC
2013-10-22,0.97,CLIC
2013-10-23,2.92,CLIC
2013-10-24,1.86,CLIC
2013-10-25,2.05,CLIC
2013-10-26,0.58,CLIC
2013-10-27,1,CLIC
2013-10-28,1.69,CLIC
2013-10-29,0.88,CLIC
2013-10-30,2.05,CLIC
2013-10-31,2.78,CLIC
2013-11-01,2.11,CLIC
2013-11-02,3.46,CLIC
2013-11-03,2.24,CLIC
2013-11-04,1.21,CLIC
2013-11-05,0.67,CLIC
2013-11-06,9.47,CLIC
2013-11-07,2.83,CLIC
2013-11-08,1.56,CLIC
2013-11-09,1.23,CLIC
2013-11-10,2.13,CLIC
2013-11-11,0.6,CLIC
2013-11-12,6.71,CLIC
2013-11-13,7.29,CLIC
2013-11-14,0.7,CLIC
2013-11-15,2.05,CLIC
2013-11-16,1.03,CLIC
2013-11-17,2.73,CLIC
2013-11-18,2.04,CLIC
2013-11-19,0.65,CLIC
2013-11-20,2.45,CLIC
2013-11-21,1.42,CLIC
2013-11-22,3.14,CLIC
2013-11-23,0.38,CLIC
2013-11-24,1.81,CLIC
2013-11-25,0.17,CLIC
2013-11-26,1.05,CLIC
2013-11-27,1.05,CLIC
2013-11-28,1.74,CLIC
2013-11-29,0.78,CLIC
2013-11-30,1.58,CLIC
2014-04-01,5.5,CLIC
2014-04-02,6.09,CLIC
2014-04-03,7.05,CLIC
2014-04-04,6.61,CLIC
2014-04-05,4.56,CLIC
2014-04-06,1.22,CLIC
2014-04-07,7.34,CLIC
2014-04-08,7.03,CLIC
2014-04-09,7.58,CLIC
2014-04-10,7.97,CLIC
2014-04-11,5.66,CLIC
2014-04-12,5.54,CLIC
2014-04-13,3.42,CLIC
2014-04-14,5.96,CLIC
2014-04-15,4.61,CLIC
2014-04-16,4.68,CLIC
2014-04-17,1.87,CLIC
2014-04-18,3.08,CLIC
2014-04-19,0.18,CLIC
2014-04-20,1.98,CLIC
2014-04-21,1,CLIC
2014-04-22,4.8,CLIC
2014-04-23,4.92,CLIC
2014-04-24,7.65,CLIC
2014-04-25,3.96,CLIC
2014-04-26,6.99,CLIC
2014-04-27,11.72,CLIC
2014-04-28,9.33,CLIC
2014-04-29,10.38,CLIC
2014-04-30,5.33,CLIC
2014-05-01,2.28,CLIC
2014-05-02,3.43,CLIC
2014-05-03,7.36,CLIC
2014-05-04,6.75,CLIC
2014-05-05,7.15,CLIC
2014-05-06,6.2,CLIC
2014-05-07,6.37,CLIC
2014-05-08,1.67,CLIC
2014-05-09,5.94,CLIC
2014-05-10,7.83,CLIC
2014-05-11,4.68,CLIC
2014-05-12,7.17,CLIC
2014-05-13,0.25,CLIC
2014-05-14,6.87,CLIC
2014-05-15,7.43,CLIC
2014-05-16,5.71,CLIC
2014-05-17,8.23,CLIC
2014-05-18,6.3,CLIC
2014-05-19,5.56,CLIC
2014-05-20,8.1,CLIC
2014-05-21,5.21,CLIC
2014-05-22,3.45,CLIC
2014-05-23,1.24,CLIC
2014-05-24,5.55,CLIC
2014-05-25,2.16,CLIC
2014-05-26,3.36,CLIC
2014-05-27,4.26,CLIC
2014-05-28,8.04,CLIC
2014-05-29,2.17,CLIC
2014-05-30,6.16,CLIC
2014-05-31,8.12,CLIC
2014-06-01,6.33,CLIC
2014-06-02,7,CLIC
2014-06-03,7.06,CLIC
2014-06-04,6.95,CLIC
2014-06-05,6.72,CLIC
2014-06-06,4.3,CLIC
2014-06-07,8.57,CLIC
2014-06-08,3.81,CLIC
2014-06-09,2.96,CLIC
2014-06-10,5.05,CLIC
2014-06-11,9.01,CLIC
2014-06-12,9.26,CLIC
2014-06-13,6.4,CLIC
2014-06-14,8.03,CLIC
2014-06-15,3.8,CLIC
2014-06-16,2.84,CLIC
2014-06-17,8.91,CLIC
2014-06-18,6.96,CLIC
2014-06-19,6.19,CLIC
2014-06-21,2.59,CLIC
2014-06-22,1.76,CLIC
2014-06-24,2.19,CLIC
2014-06-25,11.52,CLIC
2014-06-26,2.84,CLIC
2014-06-27,8.12,CLIC
2014-06-28,7.01,CLIC
2014-06-29,5.22,CLIC
2014-06-30,4.21,CLIC
2014-07-01,7.27,CLIC
2014-07-02,6.36,CLIC
2014-07-03,5.29,CLIC
2014-07-04,5.05,CLIC
2014-07-05,5.98,CLIC
2014-07-06,8.22,CLIC
2014-07-07,6.94,CLIC
2014-07-08,3.97,CLIC
2014-07-09,1.46,CLIC
2014-07-10,2.66,CLIC
2014-07-11,4.43,CLIC
2014-07-12,6.73,CLIC
2014-07-13,6.7,CLIC
2014-07-14,8.7,CLIC
2014-07-15,7.68,CLIC
2014-07-16,6.19,CLIC
2014-07-17,8.02,CLIC
2014-07-18,2.48,CLIC
2014-07-19,5.71,CLIC
2014-07-20,6.08,CLIC
2014-07-21,8.9,CLIC
2014-07-24,7.8,CLIC
2014-07-25,8.53,CLIC
2014-07-26,9.13,CLIC
2014-07-27,8.79,CLIC
2014-07-28,8.9,CLIC
2014-07-29,6.96,CLIC
2014-07-30,11.29,CLIC
2014-07-31,8.45,CLIC
2014-08-01,8.78,CLIC
2014-08-02,6.08,CLIC
2014-08-03,1.81,CLIC
2014-08-04,5.33,CLIC
2014-08-05,6.69,CLIC
2014-08-06,8.04,CLIC
2014-08-07,10.55,CLIC
2014-08-08,4.71,CLIC
2014-08-09,3.82,CLIC
2014-08-10,6.03,CLIC
2014-08-11,7.76,CLIC
2014-08-12,7.35,CLIC
2014-08-13,6.88,CLIC
2014-08-14,7.5,CLIC
2014-08-15,6.62,CLIC
2014-08-16,10.71,CLIC
2014-08-17,8.43,CLIC
2014-08-18,8.35,CLIC
2014-08-19,7.15,CLIC
2014-08-20,6.95,CLIC
2014-08-21,8.39,CLIC
2014-08-22,9.9,CLIC
2014-08-23,6.09,CLIC
2014-08-24,9.88,CLIC
2014-08-25,10.35,CLIC
2014-08-26,7.33,CLIC
2014-08-27,5.61,CLIC
2014-08-28,7.34,CLIC
2014-08-29,5.36,CLIC
2014-08-30,6.46,CLIC
2014-08-31,5.11,CLIC
2014-09-01,6.49,CLIC
2014-09-02,5.21,CLIC
2014-09-04,0.52,CLIC
2014-09-05,0.81,CLIC
2014-09-06,4.15,CLIC
2014-09-07,5.94,CLIC
2014-09-08,7.15,CLIC
2014-09-09,5.22,CLIC
2014-09-10,6.71,CLIC
2014-09-11,5.21,CLIC
2014-09-14,0.85,CLIC
2014-09-15,2.41,CLIC
2014-09-16,4.28,CLIC
2014-09-17,4.56,CLIC
2014-09-18,1.55,CLIC
2014-09-19,4.44,CLIC
2014-09-21,1.77,CLIC
2014-09-22,7.89,CLIC
2014-09-23,3.76,CLIC
2014-09-24,2.75,CLIC
2014-09-25,2.44,CLIC
2014-09-26,1.02,CLIC
2014-09-27,2.35,CLIC
2014-09-28,2.88,CLIC
2014-09-29,2.35,CLIC
2014-09-30,1.77,CLIC
2014-10-01,4.01,CLIC
2014-10-02,5.44,CLIC
2014-10-03,2.05,CLIC
2014-10-04,3.76,CLIC
2014-10-05,3.59,CLIC
2014-10-06,2.59,CLIC
2014-10-07,4.15,CLIC
2014-10-08,5.65,CLIC
2014-10-09,2.69,CLIC
2014-10-10,4.47,CLIC
2014-10-11,3.34,CLIC
2014-10-12,3.16,CLIC
2014-10-13,2.72,CLIC
2014-10-14,3.01,CLIC
2014-10-15,4.89,CLIC
2014-10-16,4.26,CLIC
2014-10-17,3.44,CLIC
2014-10-18,4.38,CLIC
2014-10-19,1.62,CLIC
2014-10-20,0.6,CLIC
2014-10-21,1.98,CLIC
2014-10-22,3.69,CLIC
2014-10-23,0.76,CLIC
2014-10-24,3.28,CLIC
2014-10-25,2.58,CLIC
2014-10-26,2.59,CLIC
2014-10-27,2.24,CLIC
2014-10-28,2.22,CLIC
2014-10-29,2.67,CLIC
2014-10-30,3.95,CLIC
2014-10-31,1.59,CLIC
2014-11-01,2.11,CLIC
2014-11-02,2.38,CLIC
2014-11-03,3.64,CLIC
2014-11-04,0.82,CLIC
2014-11-05,0.74,CLIC
2014-11-06,0.98,CLIC
2014-11-07,0.6,CLIC
2014-11-08,1.29,CLIC
2014-11-09,2.94,CLIC
2014-11-10,1.32,CLIC
2014-11-11,0.61,CLIC
2014-11-13,0.94,CLIC
2014-11-14,0.87,CLIC
2014-11-15,1.24,CLIC
2014-11-16,0.96,CLIC
2014-11-17,1.43,CLIC
2014-11-18,1.69,CLIC
2014-11-19,0.21,CLIC
2014-11-20,1.03,CLIC
2014-11-21,2.85,CLIC
2014-11-22,0.1,CLIC
2014-11-23,2.08,CLIC
2014-11-24,3.06,CLIC
2014-11-25,2.83,CLIC
2014-11-26,1.73,CLIC
2014-11-27,1.86,CLIC
2014-11-28,1.14,CLIC
2014-11-29,1.52,CLIC
2014-11-30,1.44,CLIC
2014-12-01,0.88,CLIC
2014-12-02,0.18,CLIC
2014-12-03,1.51,CLIC
2014-12-04,1.44,CLIC
2014-12-05,1.6,CLIC
2014-12-06,0.3,CLIC
2014-12-07,0.68,CLIC
2014-12-08,0.25,CLIC
2014-12-09,0.13,CLIC
2014-12-10,0.45,CLIC
2014-12-11,0.92,CLIC
2014-12-12,0.65,CLIC
2014-12-13,1.11,CLIC
2014-12-14,1.13,CLIC
2014-12-15,1.18,CLIC
2014-12-16,0.58,CLIC
2014-12-17,0.2,CLIC
2014-12-18,0.51,CLIC
2014-12-19,0.03,CLIC
2014-12-20,0.33,CLIC
2014-12-21,2.03,CLIC
2014-12-22,1.75,CLIC
2014-12-23,1.98,CLIC
2014-12-24,2.02,CLIC
2014-12-25,1.26,CLIC
2014-12-26,0.9,CLIC
2014-12-27,0.71,CLIC
2014-12-28,0.6,CLIC
2014-12-29,1.74,CLIC
2014-12-30,1.37,CLIC
2014-12-31,1.22,CLIC
2015-01-01,0.5,CLIC
2015-01-02,0.16,CLIC
2015-01-03,0.13,CLIC
2015-01-04,0.73,CLIC
2015-01-05,0.56,CLIC
2015-01-06,1.53,CLIC
2015-01-07,1.97,CLIC
2015-01-08,0.2,CLIC
2015-01-09,0.47,CLIC
2015-01-10,0.08,CLIC
2015-01-11,2.11,CLIC
2015-01-12,0.23,CLIC
2015-01-13,1.57,CLIC
2015-01-14,0.17,CLIC
2015-01-24,0.99,CLIC
2015-01-25,5.43,CLIC
2015-01-26,1.78,CLIC
2015-01-27,3.52,CLIC
2015-01-28,2.29,CLIC
2015-01-29,2.67,CLIC
2015-01-30,0.79,CLIC
2015-01-31,1.8,CLIC
2015-02-01,1.93,CLIC
2015-02-02,0.49,CLIC
2015-02-03,1.49,CLIC
2015-02-04,1.13,CLIC
2015-02-05,5.51,CLIC
2015-02-06,1.22,CLIC
2015-02-07,1.49,CLIC
2015-02-08,4.45,CLIC
2015-02-09,5.08,CLIC
2015-02-10,3.58,CLIC
2015-02-11,1.96,CLIC
2015-02-12,0.48,CLIC
2015-02-13,1.5,CLIC
2015-02-14,1.14,CLIC
2015-02-15,1.1,CLIC
2015-02-16,1.21,CLIC
2015-02-17,1.79,CLIC
2015-02-18,1.85,CLIC
2015-02-19,2.59,CLIC
2015-02-20,4.76,CLIC
2015-02-21,3.13,CLIC
2015-02-24,0.22,CLIC
2015-02-25,4.02,CLIC
2015-02-26,2.51,CLIC
2015-02-27,0.51,CLIC
2015-02-28,1.13,CLIC
2015-03-01,0.74,CLIC
2015-03-02,0.14,CLIC
2015-03-03,0.93,CLIC
2015-03-04,3.84,CLIC
2015-03-05,0.55,CLIC
2015-03-06,0.36,CLIC
2015-03-07,1.42,CLIC
2015-03-08,1.59,CLIC
2015-03-09,0.99,CLIC
2015-03-10,0.28,CLIC
2015-03-12,2.06,CLIC
2015-03-13,1.69,CLIC
2015-03-14,0.47,CLIC
2015-03-16,0.69,CLIC
2015-03-17,2.42,CLIC
2015-03-18,0.07,CLIC
2015-03-19,2.59,CLIC
2015-03-21,2.23,CLIC
2015-03-22,3.24,CLIC
2015-03-23,5.71,CLIC
2015-03-24,2.59,CLIC
2015-03-25,3.33,CLIC
2015-03-26,2.51,CLIC
2015-03-27,3.35,CLIC
2015-03-28,6.4,CLIC
2015-03-29,4.12,CLIC
2015-03-30,4.92,CLIC
2015-03-31,3.24,CLIC
2015-04-01,2.11,CLIC
2015-04-02,3.55,CLIC
2015-04-03,3.21,CLIC
2015-04-04,1.87,CLIC
2015-04-05,2.71,CLIC
2015-04-06,2.58,CLIC
2015-04-07,1.64,CLIC
2015-04-08,3.65,CLIC
2015-04-09,4.58,CLIC
2015-04-10,1.6,CLIC
2015-04-11,2.07,CLIC
2015-04-12,2.23,CLIC
2015-04-13,5.54,CLIC
2015-04-14,0.18,CLIC
2015-04-15,0.53,CLIC
2015-04-16,4.33,CLIC
2015-04-17,1.13,CLIC
2015-04-18,4.06,CLIC
2015-04-19,4.95,CLIC
2015-04-20,1.57,CLIC
