Estación: ,C19106,LA POMONA. LINARES
2013-06-03,6.49,CLIC
2013-06-04,8.94,CLIC
2013-06-05,8.91,CLIC
2013-06-06,6.96,CLIC
2013-06-07,7.6,CLIC
2013-06-08,4.59,CLIC
2013-06-09,6.26,CLIC
2013-06-10,7.79,CLIC
2013-06-11,1.53,CLIC
2013-06-12,5.03,CLIC
2013-06-13,5.3,CLIC
2013-06-14,7.57,CLIC
2013-06-15,8.15,CLIC
2013-06-16,6.17,CLIC
2013-06-17,9.66,CLIC
2013-06-18,6,CLIC
2013-06-19,7.6,CLIC
2013-06-20,7.7,CLIC
2013-06-21,8.58,CLIC
2013-06-22,6.32,CLIC
2013-06-23,9.53,CLIC
2013-06-24,7.6,CLIC
2013-06-25,9.9,CLIC
2013-06-26,8.7,CLIC
2013-06-27,9.7,CLIC
2013-06-28,7.98,CLIC
2013-06-29,9.9,CLIC
2013-06-30,7.1,CLIC
2013-07-01,6.9,CLIC
2013-07-02,4.05,CLIC
2013-07-03,3.63,CLIC
2013-07-04,4.17,CLIC
2013-07-05,8.1,CLIC
2013-07-06,6.08,CLIC
2013-07-07,3.6,CLIC
2013-07-08,3.22,CLIC
2013-07-09,7.13,CLIC
2013-07-10,8.9,CLIC
2013-07-11,8.04,CLIC
2013-07-12,8.35,CLIC
2013-07-13,8.19,CLIC
2013-07-14,8.8,CLIC
2013-07-15,5.45,CLIC
2013-07-16,4.82,CLIC
2013-07-17,5.14,CLIC
2013-07-18,4.13,CLIC
2013-07-19,3.08,CLIC
2013-07-20,4.65,CLIC
2013-07-21,5.99,CLIC
2013-07-22,7.1,CLIC
2013-07-23,5.26,CLIC
2013-07-24,7.9,CLIC
2013-07-25,9.1,CLIC
2013-07-26,9.05,CLIC
2013-07-27,9.04,CLIC
2013-07-28,10.01,CLIC
2013-07-29,9.9,CLIC
2013-07-30,10.04,CLIC
2013-07-31,9.61,CLIC
2013-08-01,9.33,CLIC
2013-08-02,9.62,CLIC
2013-08-03,9.85,CLIC
2013-08-04,9.8,CLIC
2013-08-10,4.65,CLIC
2013-08-11,3.93,CLIC
2013-08-12,5.82,CLIC
2013-08-13,10.3,CLIC
2013-08-14,8.38,CLIC
2013-08-15,8.34,CLIC
2013-08-16,9.28,CLIC
2013-08-17,9.03,CLIC
2013-08-18,7.48,CLIC
2013-08-19,8.4,CLIC
2013-08-20,7.95,CLIC
2013-08-21,4.56,CLIC
2013-08-22,6.33,CLIC
2013-08-23,5.18,CLIC
2013-08-24,5.39,CLIC
2013-08-25,5.16,CLIC
2013-08-26,3.65,CLIC
2013-08-27,4.08,CLIC
2013-08-28,4.06,CLIC
2013-08-29,7.11,CLIC
2013-08-30,7.02,CLIC
2013-08-31,7.67,CLIC
2013-09-01,8.2,CLIC
2013-09-02,7.09,CLIC
2013-09-03,5.67,CLIC
2013-09-04,6.35,CLIC
2013-09-05,3.89,CLIC
2013-09-06,3.9,CLIC
2013-09-07,5.1,CLIC
2013-09-08,5.6,CLIC
2013-09-09,5.3,CLIC
2013-09-10,4.04,CLIC
2013-09-11,12.12,CLIC
2013-09-12,3.05,CLIC
2013-09-13,1.8,CLIC
2013-09-19,4.95,CLIC
2013-09-20,3.22,CLIC
2013-09-21,2.13,CLIC
2013-09-22,4.05,CLIC
2013-09-23,5.53,CLIC
2013-09-24,5.05,CLIC
2013-09-25,5.48,CLIC
2013-09-26,5.28,CLIC
2013-09-27,5.11,CLIC
2013-09-29,3.8,CLIC
2013-09-30,2.15,CLIC
2013-10-01,4.04,CLIC
2013-10-02,5.01,CLIC
2013-10-03,4.5,CLIC
2013-10-04,5.15,CLIC
2013-10-05,5.9,CLIC
2013-10-06,2.1,CLIC
2013-10-07,3,CLIC
2013-10-08,4.25,CLIC
2013-10-09,4.45,CLIC
2013-10-10,6.19,CLIC
2013-10-11,4.11,CLIC
2013-10-12,4.6,CLIC
2013-10-13,5.05,CLIC
2013-10-14,4.03,CLIC
2013-10-15,2.51,CLIC
2013-10-16,3.1,CLIC
2013-10-17,1.36,CLIC
2013-10-18,1.04,CLIC
2013-10-19,1.07,CLIC
2013-10-20,0.82,CLIC
2013-10-21,1.09,CLIC
2013-10-22,1.93,CLIC
2013-10-23,3.05,CLIC
2013-10-24,2.7,CLIC
2013-10-25,0.6,CLIC
2013-10-26,3.1,CLIC
2013-10-27,2.44,CLIC
2013-10-28,3.95,CLIC
2013-10-29,4.25,CLIC
2013-10-30,5.08,CLIC
2013-10-31,2.52,CLIC
2013-11-01,3.05,CLIC
2013-11-02,5.04,CLIC
2013-11-03,4.71,CLIC
2013-11-04,3.2,CLIC
2013-11-05,3.7,CLIC
2013-11-06,2.7,CLIC
2013-11-07,1.06,CLIC
2013-11-08,2.94,CLIC
2013-11-09,2.68,CLIC
2013-11-10,1.02,CLIC
2013-11-11,1.1,CLIC
2013-11-12,0.9,CLIC
2013-11-13,0.96,CLIC
2013-11-14,0.96,CLIC
2013-11-15,1.21,CLIC
2013-11-16,1.06,CLIC
2013-11-17,2.07,CLIC
2013-11-18,2.26,CLIC
2013-11-19,2.58,CLIC
2013-11-20,1.6,CLIC
2013-11-21,2.07,CLIC
2013-11-22,2.21,CLIC
2013-11-23,0.91,CLIC
2013-11-24,0.61,CLIC
2013-11-25,0.96,CLIC
2013-11-26,0.91,CLIC
2013-11-27,1.13,CLIC
2013-11-28,1.2,CLIC
2013-11-29,1.3,CLIC
2013-11-30,2.03,CLIC
2014-01-01,0.15,CLIC
2014-01-02,0.29,CLIC
2014-01-03,1.9,CLIC
2014-01-04,1.93,CLIC
2014-01-05,1.95,CLIC
2014-01-06,1,CLIC
2014-01-07,2.67,CLIC
2014-01-08,1.29,CLIC
2014-01-09,1.68,CLIC
2014-01-10,1.37,CLIC
2014-01-11,3.53,CLIC
2014-01-12,1.11,CLIC
2014-01-13,4.34,CLIC
2014-01-14,3.03,CLIC
2014-01-15,3.05,CLIC
2014-01-16,2.4,CLIC
2014-01-17,2.24,CLIC
2014-01-18,1.36,CLIC
2014-01-19,1.9,CLIC
2014-01-20,4.49,CLIC
2014-01-21,3.16,CLIC
2014-01-22,2.31,CLIC
2014-01-23,2.04,CLIC
2014-01-24,1.77,CLIC
2014-01-25,3.53,CLIC
2014-01-26,9.6,CLIC
2014-01-27,4.8,CLIC
2014-01-28,2.25,CLIC
2014-01-29,0.35,CLIC
2014-01-30,1.75,CLIC
2014-01-31,4.04,CLIC
2014-02-01,1.06,CLIC
2014-02-02,1.93,CLIC
2014-02-03,1.42,CLIC
2014-02-04,1.05,CLIC
2014-02-05,0.54,CLIC
2014-02-06,0.13,CLIC
2014-02-07,0.18,CLIC
2014-02-08,2.15,CLIC
2014-02-09,2.55,CLIC
2014-02-10,2.69,CLIC
2014-02-11,0.41,CLIC
2014-02-12,2.1,CLIC
2014-02-13,2.99,CLIC
2014-02-14,3.52,CLIC
2014-02-15,3.04,CLIC
2014-02-16,3.25,CLIC
2014-02-17,3.95,CLIC
2014-02-18,2.5,CLIC
2014-02-19,3.97,CLIC
2014-02-20,5.38,CLIC
2014-02-21,3.55,CLIC
2014-02-22,4.1,CLIC
2014-02-23,2.73,CLIC
2014-02-24,1.67,CLIC
2014-02-25,2.85,CLIC
2014-02-26,1.01,CLIC
2014-02-27,1.08,CLIC
2014-02-28,2.2,CLIC
2014-03-01,3.1,CLIC
2014-03-02,4.35,CLIC
2014-03-03,1.9,CLIC
2014-03-04,1.02,CLIC
2014-03-05,1.03,CLIC
2014-03-06,3.35,CLIC
2014-03-07,2.8,CLIC
2014-03-08,5.1,CLIC
2014-03-09,1.6,CLIC
2014-03-10,1.05,CLIC
2014-03-11,4.02,CLIC
2014-03-12,3.58,CLIC
2014-03-13,4.05,CLIC
2014-03-14,3.04,CLIC
2014-03-15,3.46,CLIC
2014-03-16,3.25,CLIC
2014-03-17,4.2,CLIC
2014-03-18,5.38,CLIC
2014-03-19,2.62,CLIC
2014-03-20,2.79,CLIC
2014-03-21,3.11,CLIC
2014-03-22,1.15,CLIC
2014-03-23,2.84,CLIC
2014-03-24,1.36,CLIC
2014-03-25,0.65,CLIC
2014-03-26,1.17,CLIC
2014-03-27,1.98,CLIC
2014-03-28,5.05,CLIC
2014-03-29,3.65,CLIC
2014-03-30,3.59,CLIC
2014-03-31,5.5,CLIC
2014-04-01,5.68,CLIC
2014-04-02,5.72,CLIC
2014-04-03,7.15,CLIC
2014-04-04,4.32,CLIC
2014-04-05,3.13,CLIC
2014-04-06,1.5,CLIC
2014-04-07,4.22,CLIC
2014-04-08,6.98,CLIC
2014-04-09,7.75,CLIC
2014-04-10,7.1,CLIC
2014-04-11,4.9,CLIC
2014-04-12,5.05,CLIC
2014-04-13,4.9,CLIC
2014-04-14,6.05,CLIC
2014-04-15,6.78,CLIC
2014-04-16,4.17,CLIC
2014-04-17,4.05,CLIC
2014-04-18,3.04,CLIC
2014-04-19,1.96,CLIC
2014-04-20,1.8,CLIC
2014-04-21,2.6,CLIC
2014-04-22,3.45,CLIC
2014-04-23,3.1,CLIC
2014-04-24,10.1,CLIC
2014-04-25,4.9,CLIC
2014-04-26,9.01,CLIC
2014-04-27,11.34,CLIC
2014-04-28,8.05,CLIC
2014-04-29,7.3,CLIC
2014-04-30,6.3,CLIC
2014-05-01,5.55,CLIC
2014-05-02,3.45,CLIC
2014-05-03,7.4,CLIC
2014-05-04,6.51,CLIC
2014-05-05,6.17,CLIC
2014-05-06,8.32,CLIC
2014-05-07,5.15,CLIC
2014-05-08,4.99,CLIC
2014-05-09,5.11,CLIC
2014-05-10,6.08,CLIC
2014-05-11,7.22,CLIC
2014-05-13,1.5,CLIC
2014-05-14,4.41,CLIC
2014-05-15,6.01,CLIC
2014-05-16,7.53,CLIC
2014-05-17,5.52,CLIC
2014-05-18,6.13,CLIC
2014-05-19,7.78,CLIC
2014-05-20,6.67,CLIC
2014-05-21,7,CLIC
2014-05-22,5.05,CLIC
2014-05-23,3,CLIC
2014-05-24,4.2,CLIC
2014-05-25,4.2,CLIC
2014-05-26,4.1,CLIC
2014-05-27,5.6,CLIC
2014-05-28,7.05,CLIC
2014-05-29,7.25,CLIC
2014-05-30,7.7,CLIC
2014-05-31,7.75,CLIC
2014-06-01,8.8,CLIC
2014-06-02,7.3,CLIC
2014-06-03,5.85,CLIC
2014-06-04,4.08,CLIC
2014-06-05,6.52,CLIC
2014-06-06,7.01,CLIC
2014-06-07,8.3,CLIC
2014-06-08,3.9,CLIC
2014-06-09,6.69,CLIC
2014-06-10,6.66,CLIC
2014-06-11,9.55,CLIC
2014-06-12,8.77,CLIC
2014-06-13,8.13,CLIC
2014-06-14,8.75,CLIC
2014-06-15,9.55,CLIC
2014-06-16,5.02,CLIC
2014-06-17,10.08,CLIC
2014-06-18,8.82,CLIC
2014-06-19,7.55,CLIC
2014-06-20,7.01,CLIC
2014-06-21,10.99,CLIC
2014-06-22,7.38,CLIC
2014-06-23,3.07,CLIC
2014-06-24,3.5,CLIC
2014-06-25,4.21,CLIC
2014-06-26,7.64,CLIC
2014-06-27,4.47,CLIC
2014-06-28,7.33,CLIC
2014-06-29,10.93,CLIC
2014-06-30,9.12,CLIC
2014-07-01,6.83,CLIC
2014-07-02,7.75,CLIC
2014-07-03,6.12,CLIC
2014-07-04,2.29,CLIC
2014-07-05,6.11,CLIC
2014-07-06,7.12,CLIC
2014-07-07,6.13,CLIC
2014-07-08,5.49,CLIC
2014-07-09,3.8,CLIC
2014-07-10,2.81,CLIC
2014-07-11,7.05,CLIC
2014-07-12,4.94,CLIC
2014-07-13,8.3,CLIC
2014-07-14,7.49,CLIC
2014-07-15,9.57,CLIC
2014-07-16,8.85,CLIC
2014-07-17,8.02,CLIC
2014-07-18,6.23,CLIC
2014-07-19,3.55,CLIC
2014-07-20,8.2,CLIC
2014-07-21,7.25,CLIC
2014-07-22,8.7,CLIC
2014-07-23,9.11,CLIC
2014-07-24,6.45,CLIC
2014-07-25,8.33,CLIC
2014-07-26,8.27,CLIC
2014-07-27,9,CLIC
2014-07-28,8.83,CLIC
2014-07-29,10.3,CLIC
2014-07-30,8.29,CLIC
2014-07-31,7.92,CLIC
2014-08-01,7.54,CLIC
2014-08-02,6.17,CLIC
2014-08-03,9.48,CLIC
2014-08-04,8.1,CLIC
2014-08-05,8.1,CLIC
2014-08-06,8.29,CLIC
2014-08-07,10.41,CLIC
2014-08-08,3.28,CLIC
2014-08-09,3.56,CLIC
2014-08-10,9.68,CLIC
2014-08-11,8.33,CLIC
2014-08-12,8.25,CLIC
2014-08-13,8.8,CLIC
2014-08-14,7.1,CLIC
2014-08-15,7.2,CLIC
2014-08-16,8,CLIC
2014-08-17,10.36,CLIC
2014-08-18,8,CLIC
2014-08-19,7.9,CLIC
2014-08-20,12.82,CLIC
2014-08-21,5.18,CLIC
2014-08-22,8.3,CLIC
2014-08-23,8.65,CLIC
2014-08-24,10.7,CLIC
2014-08-25,9.77,CLIC
2014-08-26,8.43,CLIC
2014-08-27,9.25,CLIC
2014-08-28,8.18,CLIC
2014-08-29,7.57,CLIC
2014-08-30,5.85,CLIC
2014-08-31,6.2,CLIC
2014-09-01,8.75,CLIC
2014-09-02,4.9,CLIC
2014-09-03,3.35,CLIC
2014-09-04,4.25,CLIC
2014-09-05,4.25,CLIC
2014-09-06,4.35,CLIC
2014-09-07,6.35,CLIC
2014-09-08,6.97,CLIC
2014-09-09,6.12,CLIC
2014-09-10,7.04,CLIC
2014-09-11,7.57,CLIC
2014-09-12,2.05,CLIC
2014-09-14,0.15,CLIC
2014-09-15,2.95,CLIC
2014-09-16,0.98,CLIC
2014-09-17,7.82,CLIC
2014-09-18,4.47,CLIC
2014-09-19,0.38,CLIC
2014-09-20,1.15,CLIC
2014-09-21,2.24,CLIC
2014-09-22,2.03,CLIC
2014-09-23,5.13,CLIC
2014-09-24,3.74,CLIC
2014-09-25,4.54,CLIC
2014-09-26,3.11,CLIC
2014-09-27,2.74,CLIC
2014-09-28,1.65,CLIC
2014-09-29,5.35,CLIC
2014-09-30,5.57,CLIC
2014-10-01,3.68,CLIC
2014-10-02,4.5,CLIC
2014-10-03,3.17,CLIC
2014-10-04,3.07,CLIC
2014-10-05,4.48,CLIC
2014-10-06,3.9,CLIC
2014-10-07,4.59,CLIC
2014-10-08,5.11,CLIC
2014-10-09,5.02,CLIC
2014-10-10,5.55,CLIC
2014-10-11,3.78,CLIC
2014-10-12,4.6,CLIC
2014-10-13,5.97,CLIC
2014-10-14,5.19,CLIC
2014-10-15,4.75,CLIC
2014-10-16,3.93,CLIC
2014-10-17,2.21,CLIC
2014-10-18,4.16,CLIC
2014-10-19,3.17,CLIC
2014-10-20,1.11,CLIC
2014-10-21,2.7,CLIC
2014-10-22,2.76,CLIC
2014-10-23,2.04,CLIC
2014-10-24,4.19,CLIC
2014-10-25,3.05,CLIC
2014-10-26,4.22,CLIC
2014-10-27,5.16,CLIC
2014-10-28,2.2,CLIC
2014-10-29,3.61,CLIC
2014-10-30,4.99,CLIC
2014-10-31,1.15,CLIC
2014-11-01,3.32,CLIC
2014-11-02,3.02,CLIC
2014-11-03,2.07,CLIC
2014-11-04,3.48,CLIC
2014-11-05,0.45,CLIC
2014-11-06,1.3,CLIC
2014-11-08,1.9,CLIC
2014-11-09,1.15,CLIC
2014-11-10,2.67,CLIC
2014-11-11,1.43,CLIC
2014-11-12,1.95,CLIC
2014-11-13,1.65,CLIC
2014-11-14,0.42,CLIC
2014-11-15,2.68,CLIC
2014-11-16,1.95,CLIC
2014-11-17,3.35,CLIC
2014-11-18,1,CLIC
2014-11-19,1.8,CLIC
2014-11-20,1.88,CLIC
2014-11-21,2.27,CLIC
2014-11-22,2.32,CLIC
2014-11-23,4.86,CLIC
2014-11-24,2.73,CLIC
2014-11-25,5.29,CLIC
2014-11-26,3.2,CLIC
2014-11-27,1.49,CLIC
2014-11-28,2.21,CLIC
2014-11-29,1.11,CLIC
2014-11-30,2.86,CLIC
2015-01-01,0.75,CLIC
2015-01-02,0.2,CLIC
2015-01-03,0.9,CLIC
2015-01-04,0.95,CLIC
2015-01-05,0.9,CLIC
2015-01-06,1.4,CLIC
2015-01-09,0.6,CLIC
2015-01-10,1,CLIC
2015-01-11,0.88,CLIC
2015-01-12,0.87,CLIC
2015-01-13,0.83,CLIC
2015-01-14,0.67,CLIC
2015-01-15,0.65,CLIC
2015-01-16,1.5,CLIC
2015-01-17,1.55,CLIC
2015-01-18,2.64,CLIC
2015-01-19,1.1,CLIC
2015-01-20,0.66,CLIC
2015-01-21,2.65,CLIC
2015-01-22,1.55,CLIC
2015-01-23,1.4,CLIC
2015-01-24,2.48,CLIC
2015-01-25,1.98,CLIC
2015-01-26,2.07,CLIC
2015-01-27,2.8,CLIC
2015-01-28,3.82,CLIC
2015-01-29,3.95,CLIC
2015-01-30,1.15,CLIC
2015-01-31,2.3,CLIC
2015-02-01,0.1,CLIC
2015-02-02,0.2,CLIC
2015-02-03,0.4,CLIC
2015-02-04,2.2,CLIC
2015-02-05,0.35,CLIC
2015-02-06,0.5,CLIC
2015-02-07,1.91,CLIC
2015-02-08,2.43,CLIC
2015-02-09,2.16,CLIC
2015-02-10,4.85,CLIC
2015-02-11,4.1,CLIC
2015-02-12,0.85,CLIC
2015-02-13,1.4,CLIC
2015-02-14,1.05,CLIC
2015-02-15,3.15,CLIC
2015-02-16,1.97,CLIC
2015-02-17,2.46,CLIC
2015-02-18,2.49,CLIC
2015-02-19,4.94,CLIC
2015-02-20,3.64,CLIC
2015-02-21,2.5,CLIC
2015-02-22,4.05,CLIC
2015-02-23,0.2,CLIC
2015-02-24,0.63,CLIC
2015-02-25,2.07,CLIC
2015-02-26,1.15,CLIC
2015-02-27,1,CLIC
2015-02-28,1.95,CLIC
2015-03-03,2.28,CLIC
2015-03-04,3.75,CLIC
2015-03-05,1.18,CLIC
2015-03-06,2.37,CLIC
2015-03-07,3.7,CLIC
2015-03-08,0.5,CLIC
2015-03-09,0.3,CLIC
2015-03-10,1.02,CLIC
2015-03-11,0.58,CLIC
2015-03-12,2.55,CLIC
2015-03-13,0.9,CLIC
2015-03-15,0.4,CLIC
2015-03-16,2.25,CLIC
2015-03-17,1.1,CLIC
2015-03-18,3.1,CLIC
2015-03-19,2.75,CLIC
2015-03-20,0.85,CLIC
2015-03-21,0.99,CLIC
2015-03-22,1.5,CLIC
2015-03-23,4.14,CLIC
2015-03-24,5.57,CLIC
2015-03-25,3.25,CLIC
2015-03-26,4.18,CLIC
2015-03-27,3.82,CLIC
2015-03-28,4.71,CLIC
2015-03-29,5.89,CLIC
2015-03-30,4.93,CLIC
2015-03-31,4.48,CLIC
2015-04-01,3.69,CLIC
2015-04-02,5.48,CLIC
2015-04-03,5.9,CLIC
2015-04-04,2.05,CLIC
2015-04-05,3.23,CLIC
2015-04-06,4.47,CLIC
2015-04-07,4.45,CLIC
2015-04-08,7.11,CLIC
2015-04-09,6.35,CLIC
2015-04-10,2.1,CLIC
2015-04-11,2.03,CLIC
2015-04-12,4.76,CLIC
2015-04-13,4.3,CLIC
2015-04-14,1.6,CLIC
2015-04-15,1.02,CLIC
2015-04-16,1.08,CLIC
2015-04-17,2.71,CLIC
2015-04-18,2.5,CLIC
2015-04-19,4.9,CLIC
2015-04-20,1.95,CLIC
2015-04-21,1,CLIC
2015-04-22,2.3,CLIC
2015-04-23,3.55,CLIC
2015-04-24,5.55,CLIC
2015-04-25,4.05,CLIC
2015-04-26,4.83,CLIC
2015-04-27,5.97,CLIC
2015-04-28,6.55,CLIC
2015-04-29,4.2,CLIC
2015-04-30,5,CLIC
2015-05-01,4.2,CLIC
2015-05-02,4.63,CLIC
2015-05-03,3.47,CLIC
2015-05-04,3.15,CLIC
2015-05-05,4.3,CLIC
2015-05-06,3.45,CLIC
2015-05-07,5.05,CLIC
2015-05-08,3.7,CLIC
2015-05-09,8.3,CLIC
2015-05-10,4,CLIC
2015-05-11,2.4,CLIC
2015-05-12,3.51,CLIC
2015-05-13,3.05,CLIC
2015-05-14,5.42,CLIC
2015-05-16,5.85,CLIC
2015-05-17,4.1,CLIC
2015-05-18,4.95,CLIC
2015-05-19,3.05,CLIC
2015-05-20,4.4,CLIC
2015-05-21,3.2,CLIC
2015-05-22,3.35,CLIC
2015-05-23,5.05,CLIC
2015-05-24,3.47,CLIC
2015-05-25,4.23,CLIC
2015-05-26,4.1,CLIC
2015-05-27,5.05,CLIC
2015-05-28,5.1,CLIC
2015-05-29,6.05,CLIC
2015-05-30,3,CLIC
2015-05-31,3.54,CLIC
2015-06-01,4.1,CLIC
2015-06-02,5.06,CLIC
2015-06-03,4.25,CLIC
2015-06-04,6.05,CLIC
2015-06-05,6.25,CLIC
2015-06-06,7.55,CLIC
2015-06-07,5.8,CLIC
2015-06-08,3.4,CLIC
2015-06-09,6.38,CLIC
2015-06-10,7.36,CLIC
2015-06-11,7.38,CLIC
2015-06-12,7.13,CLIC
2015-06-13,2.3,CLIC
2015-06-14,7.05,CLIC
2015-06-15,7.15,CLIC
2015-06-16,5.75,CLIC
2015-06-17,4.05,CLIC
2015-06-18,2,CLIC
2015-06-19,2.83,CLIC
2015-06-20,4.92,CLIC
2015-06-21,4.1,CLIC
2015-06-22,3.3,CLIC
2015-06-23,4.7,CLIC
2015-06-24,3.85,CLIC
2015-06-25,5.37,CLIC
2015-06-26,7.78,CLIC
2015-06-27,6.1,CLIC
2015-06-28,4.3,CLIC
2015-06-29,6.45,CLIC
2015-06-30,3.55,CLIC
2015-07-01,3.9,CLIC
2015-07-02,2.9,CLIC
2015-07-03,7.65,CLIC
2015-07-04,7,CLIC
2015-07-05,5.3,CLIC
2015-07-06,8.7,CLIC
2015-07-07,7.35,CLIC
2015-07-08,8.05,CLIC
2015-07-09,10.55,CLIC
2015-07-10,7.75,CLIC
2015-07-11,7.48,CLIC
2015-07-12,7.27,CLIC
2015-07-13,8.8,CLIC
2015-07-14,7.49,CLIC
2015-07-15,8.5,CLIC
2015-07-16,12.46,CLIC
2015-07-17,5.17,CLIC
2015-07-18,8.99,CLIC
2015-07-19,10.25,CLIC
2015-07-20,8.4,CLIC
2015-07-21,7.84,CLIC
2015-07-22,7.58,CLIC
2015-07-23,10.63,CLIC
2015-07-24,7.1,CLIC
2015-07-25,8.55,CLIC
2015-07-26,8.74,CLIC
2015-07-27,9.36,CLIC
2015-08-02,8.13,CLIC
2015-08-03,7.35,CLIC
2015-08-04,9.5,CLIC
2015-08-05,11.17,CLIC
2015-08-06,11.9,CLIC
2015-08-07,8.75,CLIC
2015-08-08,10.05,CLIC
2015-08-09,7.15,CLIC
2015-08-10,10.05,CLIC
2015-08-11,9.45,CLIC
2015-08-12,9.75,CLIC
2015-08-13,8.05,CLIC
2015-08-14,8.05,CLIC
2015-08-15,6.6,CLIC
2015-08-16,8.05,CLIC
2015-08-17,5.2,CLIC
2015-08-18,6.72,CLIC
2015-08-19,8.45,CLIC
2015-08-20,3.38,CLIC
2015-08-21,5.35,CLIC
2015-08-22,5.62,CLIC
2015-08-23,7.87,CLIC
2015-08-24,8.21,CLIC
2015-08-25,4.76,CLIC
2015-08-26,8.04,CLIC
2015-08-27,7.3,CLIC
2015-08-28,6.05,CLIC
2015-08-29,8,CLIC
2015-08-30,6.75,CLIC
2015-08-31,5.1,CLIC
2015-09-01,4.1,CLIC
2015-09-02,4.6,CLIC
2015-09-03,5.35,CLIC
2015-09-04,9.05,CLIC
2015-09-05,9.03,CLIC
2015-09-06,9.87,CLIC
2015-09-07,8.1,CLIC
2015-09-08,8.82,CLIC
2015-09-09,6.13,CLIC
2015-09-10,8.65,CLIC
2015-09-11,6.1,CLIC
2015-09-12,2.1,CLIC
2015-09-13,2.05,CLIC
2015-09-14,3.47,CLIC
2015-09-15,2.53,CLIC
2015-09-16,4.35,CLIC
2015-09-17,6.9,CLIC
2015-09-18,7.65,CLIC
2015-09-19,5.3,CLIC
2015-09-20,6.63,CLIC
2015-09-21,6.37,CLIC
2015-09-22,7.55,CLIC
2015-09-23,4.23,CLIC
2015-09-24,5.02,CLIC
2015-09-25,4.2,CLIC
2015-09-26,4.65,CLIC
2015-09-27,4.8,CLIC
2015-09-28,6.1,CLIC
2015-09-29,5.13,CLIC
2015-09-30,4.1,CLIC
2015-10-01,5.27,CLIC
2015-10-02,5.7,CLIC
2015-10-03,4.95,CLIC
2015-10-04,5.75,CLIC
2015-10-05,4.15,CLIC
2015-10-06,3.05,CLIC
2015-10-07,2.3,CLIC
2015-10-08,2.05,CLIC
2015-10-09,2.05,CLIC
2015-10-10,2.12,CLIC
2015-10-11,4.3,CLIC
2015-10-12,4.08,CLIC
2015-10-13,4.05,CLIC
2015-10-14,4.05,CLIC
2015-10-15,3.04,CLIC
2015-10-16,2.5,CLIC
2015-10-17,2.2,CLIC
2015-10-18,2.5,CLIC
2015-10-19,3.01,CLIC
2015-10-20,3.7,CLIC
2015-10-21,3.65,CLIC
2015-10-22,5.1,CLIC
2015-10-23,2.35,CLIC
2015-10-24,1.5,CLIC
2015-10-25,2.1,CLIC
2015-10-26,3.8,CLIC
2015-10-27,3.15,CLIC
2015-10-28,3.9,CLIC
2015-10-29,4.1,CLIC
2015-10-30,2.05,CLIC
2015-10-31,2.85,CLIC
2015-11-01,3.87,CLIC
2015-11-02,4.06,CLIC
2015-11-03,4.12,CLIC
2015-11-04,5.05,CLIC
2015-11-05,5.75,CLIC
2015-11-06,2.25,CLIC
2015-11-07,1.65,CLIC
2015-11-08,1.2,CLIC
2015-11-09,1.15,CLIC
2015-11-10,2.03,CLIC
2015-11-11,3.01,CLIC
2015-11-12,1.35,CLIC
2015-11-13,0.69,CLIC
2015-11-14,1.02,CLIC
2015-11-15,1.13,CLIC
2015-11-16,2.1,CLIC
2015-11-17,1.89,CLIC
2015-11-18,2.2,CLIC
2015-11-19,2.3,CLIC
2015-11-20,2.02,CLIC
2015-11-21,2.26,CLIC
2015-11-22,2.9,CLIC
2015-11-23,2.5,CLIC
2015-11-24,3.08,CLIC
2015-11-25,3.07,CLIC
2015-11-26,3.2,CLIC
2015-11-27,1.25,CLIC
2015-11-28,0.85,CLIC
2015-11-29,0.94,CLIC
2015-11-30,1.21,CLIC
2016-01-01,1.5,CLIC
2016-01-02,1.8,CLIC
2016-01-03,1.1,CLIC
2016-01-04,1.85,CLIC
2016-01-05,1.6,CLIC
2016-01-06,2.1,CLIC
2016-01-07,2.1,CLIC
2016-01-08,2.9,CLIC
2016-01-09,1.9,CLIC
2016-01-10,1.5,CLIC
2016-01-11,1.3,CLIC
2016-01-12,2.65,CLIC
2016-01-13,1.05,CLIC
2016-01-14,1.95,CLIC
2016-01-15,2.05,CLIC
2016-01-16,3.04,CLIC
2016-01-17,3.31,CLIC
2016-01-18,3.15,CLIC
2016-01-19,3.14,CLIC
2016-01-20,3.04,CLIC
2016-01-21,4.9,CLIC
2016-01-22,3.17,CLIC
2016-01-23,2.08,CLIC
2016-01-24,3.04,CLIC
2016-01-25,2.98,CLIC
2016-01-26,2.4,CLIC
2016-01-27,1.1,CLIC
2016-01-28,2.6,CLIC
2016-01-29,3.05,CLIC
2016-01-30,3.45,CLIC
2016-01-31,4.35,CLIC
2016-02-01,5.6,CLIC
2016-02-02,4.4,CLIC
2016-02-03,5.9,CLIC
2016-02-04,4.15,CLIC
2016-02-05,3.03,CLIC
2016-02-06,4.07,CLIC
2016-02-07,3.9,CLIC
2016-02-08,4.05,CLIC
2016-02-09,3.7,CLIC
2016-02-10,6.8,CLIC
2016-02-11,5.2,CLIC
2016-02-12,6.1,CLIC
2016-02-13,4.05,CLIC
2016-02-14,4.15,CLIC
2016-02-15,5.4,CLIC
2016-02-16,5.3,CLIC
2016-02-17,5.05,CLIC
2016-02-18,6.05,CLIC
2016-02-19,5.45,CLIC
2016-02-20,5.05,CLIC
