Estación: ,C19029,LA ARENA. PESQUERIA
1984-10-12,3.51,CLIC
1984-10-13,1.06,CLIC
1984-10-14,6.49,CLIC
1984-10-15,5.62,CLIC
1984-10-16,8.27,CLIC
1984-10-17,3.91,CLIC
1984-10-18,2.11,CLIC
1984-10-19,3.87,CLIC
1984-10-20,5.94,CLIC
1984-10-21,5.14,CLIC
1984-10-22,2.25,CLIC
1984-10-23,0.2,CLIC
1984-10-24,0.01,CLIC
1984-10-25,0.92,CLIC
1984-10-26,0.03,CLIC
1984-10-27,1.71,CLIC
1984-10-28,4.81,CLIC
1984-10-29,1.33,CLIC
1984-10-30,4.09,CLIC
1984-10-31,5.83,CLIC
1984-11-01,2.34,CLIC
1984-11-02,1.51,CLIC
1984-11-03,2.28,CLIC
1984-11-04,6.99,CLIC
1984-11-05,3.66,CLIC
1984-11-06,5.13,CLIC
1984-11-07,3.88,CLIC
1984-11-08,3.55,CLIC
1984-11-09,3.29,CLIC
1984-11-10,5.13,CLIC
1984-11-11,5.52,CLIC
1984-11-12,0.96,CLIC
1984-11-13,0.64,CLIC
1984-11-14,2.32,CLIC
1984-11-15,2.78,CLIC
1984-11-16,4.29,CLIC
1984-11-17,4.96,CLIC
1984-11-18,5.89,CLIC
1984-11-19,3.96,CLIC
1984-11-20,0.53,CLIC
1984-11-21,0.67,CLIC
1984-11-22,1.61,CLIC
1984-11-23,0.61,CLIC
1984-11-24,2.35,CLIC
1984-11-25,0.5,CLIC
1984-11-26,5.97,CLIC
1984-11-27,4.26,CLIC
1984-11-28,4.02,CLIC
1984-11-29,2.77,CLIC
1984-11-30,2.74,CLIC
1984-12-01,2.84,CLIC
1984-12-02,5.26,CLIC
1984-12-03,0.81,CLIC
1984-12-04,0.66,CLIC
1984-12-05,3.1,CLIC
1984-12-06,1.28,CLIC
1984-12-07,2.18,CLIC
1984-12-08,1.74,CLIC
1984-12-09,3.94,CLIC
1984-12-10,2.21,CLIC
1984-12-11,3.55,CLIC
1984-12-12,1.4,CLIC
1984-12-13,3,CLIC
1984-12-14,2.25,CLIC
1984-12-15,4.95,CLIC
1984-12-16,2.35,CLIC
1984-12-17,1.84,CLIC
1984-12-18,2.59,CLIC
1984-12-19,2.94,CLIC
1984-12-20,1.6,CLIC
1984-12-21,1.75,CLIC
1984-12-22,2.46,CLIC
1984-12-23,0.31,CLIC
1984-12-24,1.21,CLIC
1984-12-25,0.31,CLIC
1984-12-26,1,CLIC
1984-12-27,0.14,CLIC
1984-12-28,1.81,CLIC
1984-12-29,0.51,CLIC
1984-12-30,1.5,CLIC
1984-12-31,3.64,CLIC
1985-01-01,0.91,CLIC
1985-01-02,0.6,CLIC
1985-01-03,2.14,CLIC
1985-01-04,3.12,CLIC
1985-01-05,4.43,CLIC
1985-01-06,1.51,CLIC
1985-01-07,4.52,CLIC
1985-01-08,1.23,CLIC
1985-01-09,2.35,CLIC
1985-01-10,2.01,CLIC
1985-01-11,0.6,CLIC
1985-01-12,0.4,CLIC
1985-01-13,0.94,CLIC
1985-01-14,0.04,CLIC
1985-01-15,0.2,CLIC
1985-01-16,0.61,CLIC
1985-01-17,0.9,CLIC
1985-01-18,2.29,CLIC
1985-01-19,2.23,CLIC
1985-01-20,3.35,CLIC
1985-01-21,1.05,CLIC
1985-01-22,0.27,CLIC
1985-01-23,0.4,CLIC
1985-01-24,3.17,CLIC
1985-01-25,1.55,CLIC
1985-01-26,1.67,CLIC
1985-01-27,2.19,CLIC
1985-01-28,0.77,CLIC
1985-01-29,1.8,CLIC
1985-01-30,2.83,CLIC
1985-01-31,3.48,CLIC
1985-02-01,2.6,CLIC
1985-02-02,0.62,CLIC
1985-02-03,1.91,CLIC
1985-02-04,1.91,CLIC
1985-02-05,1,CLIC
1985-02-06,1.61,CLIC
1985-02-07,0.02,CLIC
1985-02-08,0.8,CLIC
1985-02-09,1.32,CLIC
1985-02-10,0.91,CLIC
1985-02-11,3.81,CLIC
1985-02-12,4.05,CLIC
1985-02-13,4.22,CLIC
1985-02-14,4.16,CLIC
1985-02-15,4.13,CLIC
1985-02-16,4.14,CLIC
1985-02-17,2.16,CLIC
1985-02-18,0.38,CLIC
1985-02-19,2.66,CLIC
1985-02-20,2.41,CLIC
1985-02-21,6.11,CLIC
1985-02-22,5.01,CLIC
1985-02-23,6.49,CLIC
1985-02-24,0.38,CLIC
1985-02-25,4.46,CLIC
1985-02-26,2.9,CLIC
1985-02-27,1.65,CLIC
1985-02-28,0.95,CLIC
1985-03-01,3.4,CLIC
1985-03-02,2.2,CLIC
1985-03-03,5.68,CLIC
1985-03-04,4.93,CLIC
1985-03-05,4.3,CLIC
1985-03-06,0.01,CLIC
1985-03-07,6.04,CLIC
1985-03-08,7.47,CLIC
1985-03-09,6.48,CLIC
1985-03-10,6.51,CLIC
1985-03-11,5.49,CLIC
1985-03-12,8.34,CLIC
1985-03-13,4.32,CLIC
1985-03-14,1.4,CLIC
1985-03-15,0.51,CLIC
1985-03-16,1.05,CLIC
1985-03-17,4.5,CLIC
1985-03-18,3.74,CLIC
1985-03-19,5.55,CLIC
1985-03-20,4.85,CLIC
1985-03-21,6.77,CLIC
1985-03-22,6.66,CLIC
1985-03-23,6.89,CLIC
1985-03-24,5.26,CLIC
1985-03-25,6.42,CLIC
1985-03-26,3.15,CLIC
1985-03-27,6.69,CLIC
1985-03-28,3.82,CLIC
1985-03-29,6.94,CLIC
1985-03-30,5.53,CLIC
1985-03-31,6.74,CLIC
1985-04-01,6.02,CLIC
1985-04-02,6.75,CLIC
1985-04-03,8.49,CLIC
1985-04-04,10.62,CLIC
1985-04-05,11.32,CLIC
1985-04-06,1.57,CLIC
1985-04-07,6.48,CLIC
1985-04-08,0.47,CLIC
1985-04-09,0.87,CLIC
1985-04-10,1.86,CLIC
1985-04-11,2.33,CLIC
1985-04-12,5.58,CLIC
1985-04-13,1.36,CLIC
1985-04-14,2.13,CLIC
1985-04-15,1.89,CLIC
1985-04-16,7.87,CLIC
1985-04-17,7.83,CLIC
1985-04-18,2.9,CLIC
1985-04-19,2.25,CLIC
1985-04-20,5.89,CLIC
1985-04-21,4.04,CLIC
1985-04-22,4.28,CLIC
1985-04-23,6.9,CLIC
1985-04-24,6.55,CLIC
1985-04-25,4.12,CLIC
1985-04-26,5.32,CLIC
1985-04-27,5.37,CLIC
1985-04-28,7.48,CLIC
1985-04-29,5.87,CLIC
1985-04-30,5.23,CLIC
1985-05-01,1.59,CLIC
1985-05-02,7.12,CLIC
1985-05-03,5.84,CLIC
1985-05-04,7.24,CLIC
1985-05-05,6.43,CLIC
1985-05-06,7.11,CLIC
1985-05-07,7.89,CLIC
1985-05-08,6.71,CLIC
1985-05-09,6.9,CLIC
1985-05-10,8.8,CLIC
1985-05-11,6.92,CLIC
1985-05-12,6.76,CLIC
1985-05-13,9.5,CLIC
1985-05-14,3.58,CLIC
1985-05-15,0.15,CLIC
1985-05-16,0.76,CLIC
1985-05-17,0.84,CLIC
1985-05-18,3.07,CLIC
1985-05-19,4.54,CLIC
1985-05-20,6,CLIC
1985-05-21,5.89,CLIC
1985-05-22,7.76,CLIC
1985-05-23,7.73,CLIC
1985-05-24,6.7,CLIC
1985-05-25,7.24,CLIC
1985-05-26,4.77,CLIC
1985-05-27,7.99,CLIC
1985-05-28,9.94,CLIC
1985-05-29,11.94,CLIC
1985-05-30,9.13,CLIC
1985-05-31,10.96,CLIC
1985-06-01,12.7,CLIC
1985-06-02,11.51,CLIC
1985-06-03,9.76,CLIC
1985-06-04,7.94,CLIC
1985-06-05,4.85,CLIC
1985-06-06,4.05,CLIC
1985-06-07,9.17,CLIC
1985-06-08,10.89,CLIC
1985-06-09,10.99,CLIC
1985-06-10,9.08,CLIC
1985-06-11,7.27,CLIC
1985-06-12,4.96,CLIC
1985-06-13,8.82,CLIC
1985-06-14,4.77,CLIC
1985-06-15,6.9,CLIC
1985-06-16,9.72,CLIC
1985-06-17,9.51,CLIC
1985-06-18,5.87,CLIC
1985-06-19,5.32,CLIC
1985-06-20,4.76,CLIC
1985-06-21,6.68,CLIC
1985-06-22,6.18,CLIC
1985-06-23,9.62,CLIC
1985-06-24,8.86,CLIC
1985-06-25,8.75,CLIC
1985-06-26,8.12,CLIC
1985-06-27,3.66,CLIC
1985-06-28,7.7,CLIC
1985-06-29,5.61,CLIC
1985-06-30,8.99,CLIC
1985-07-01,7.87,CLIC
1985-07-02,7.4,CLIC
1985-07-03,6.64,CLIC
1985-07-04,5.47,CLIC
1985-07-05,6.93,CLIC
1985-07-06,7.25,CLIC
1985-07-07,9.01,CLIC
1985-07-08,5.67,CLIC
1985-07-09,9.09,CLIC
1985-07-10,8.82,CLIC
1985-07-11,5.3,CLIC
1985-07-12,12.44,CLIC
1985-07-13,9.71,CLIC
1985-07-14,13.53,CLIC
1985-07-15,7.07,CLIC
1985-07-16,6.69,CLIC
1985-07-17,8.25,CLIC
1985-07-18,8.85,CLIC
1985-07-19,7.32,CLIC
1985-07-20,9.63,CLIC
1985-07-21,11.65,CLIC
1985-07-22,8.57,CLIC
1985-07-23,6.89,CLIC
1985-07-24,9.42,CLIC
1985-07-25,7.82,CLIC
1985-07-26,7.93,CLIC
1985-07-27,9.88,CLIC
1985-07-28,10.75,CLIC
1985-07-29,10.02,CLIC
1985-07-30,10.26,CLIC
1985-07-31,8.91,CLIC
1985-08-01,10.84,CLIC
1985-08-02,7.5,CLIC
1985-08-03,8.61,CLIC
1985-08-04,11.26,CLIC
1985-08-05,13.16,CLIC
1985-08-06,10.06,CLIC
1985-08-07,8.28,CLIC
1985-08-08,10.93,CLIC
1985-08-09,12.68,CLIC
1985-08-10,9.33,CLIC
1985-08-11,10.26,CLIC
1985-08-12,10.2,CLIC
1985-08-13,4.95,CLIC
1985-08-14,4.25,CLIC
1985-08-15,5.99,CLIC
1985-08-16,7.84,CLIC
1985-08-17,10.66,CLIC
1985-08-18,11.26,CLIC
1985-08-19,9.5,CLIC
1985-08-20,9.87,CLIC
1985-08-21,11.63,CLIC
1985-08-22,9.22,CLIC
1985-08-23,11.29,CLIC
1985-08-24,10.74,CLIC
1985-08-25,9.65,CLIC
1985-08-26,10.51,CLIC
1985-08-27,11.62,CLIC
1985-08-28,4.63,CLIC
1985-08-29,3.15,CLIC
1985-08-30,7.83,CLIC
1985-08-31,7.11,CLIC
1985-09-01,8.98,CLIC
1985-09-02,9.65,CLIC
1985-09-03,8.55,CLIC
1985-09-04,7.4,CLIC
1985-09-05,7.39,CLIC
1985-09-06,10.74,CLIC
1985-09-07,11.11,CLIC
1985-09-08,9.93,CLIC
1985-09-09,4.36,CLIC
1985-09-10,9.3,CLIC
1985-09-11,8.21,CLIC
1985-09-12,9.9,CLIC
1985-09-13,0.14,CLIC
1985-09-14,3.45,CLIC
1985-09-15,3.35,CLIC
1985-09-16,4.92,CLIC
1985-09-17,4.06,CLIC
1985-09-18,7.53,CLIC
1985-09-19,6.83,CLIC
1985-09-20,8.01,CLIC
1985-09-21,5.56,CLIC
1985-09-22,7.29,CLIC
1985-09-23,7.57,CLIC
1985-09-24,4.07,CLIC
1985-09-25,7.86,CLIC
1985-09-26,2.66,CLIC
1985-09-27,5.39,CLIC
1985-09-28,5.61,CLIC
1985-09-29,5.84,CLIC
1985-09-30,3.95,CLIC
1985-10-01,3.46,CLIC
1985-10-02,2.33,CLIC
1985-10-03,6.25,CLIC
1985-10-04,4.82,CLIC
1985-10-05,4.91,CLIC
1985-10-06,5.53,CLIC
1985-10-07,5.96,CLIC
1985-10-08,4.63,CLIC
1985-10-09,5.57,CLIC
1985-10-10,4.89,CLIC
1985-10-11,6.67,CLIC
1985-10-12,4.9,CLIC
1985-10-13,5.87,CLIC
1985-10-14,5.55,CLIC
1985-10-15,1.43,CLIC
1985-10-16,0.04,CLIC
1985-10-17,2.59,CLIC
1985-10-18,3.05,CLIC
1985-10-19,0.25,CLIC
1985-10-20,0.95,CLIC
1985-10-21,0.81,CLIC
1985-10-22,0.66,CLIC
1985-10-23,3.66,CLIC
1985-10-24,3.12,CLIC
1985-10-25,3.89,CLIC
1985-10-26,3.5,CLIC
1985-10-27,6.42,CLIC
1985-10-28,4.89,CLIC
1985-10-29,9.44,CLIC
1985-10-30,5.13,CLIC
1985-10-31,2.31,CLIC
1985-12-01,3.96,CLIC
1985-12-02,3.05,CLIC
1985-12-03,2.48,CLIC
1985-12-04,2.06,CLIC
1985-12-05,2.17,CLIC
1985-12-06,3.05,CLIC
1985-12-07,2.67,CLIC
1985-12-08,1.44,CLIC
1985-12-09,2.44,CLIC
1985-12-10,0.24,CLIC
1985-12-11,1.04,CLIC
1985-12-12,1.97,CLIC
1985-12-13,1.91,CLIC
1985-12-14,1.98,CLIC
1985-12-15,1.79,CLIC
1985-12-16,1.46,CLIC
1985-12-17,1.42,CLIC
1985-12-18,1.98,CLIC
1985-12-19,1.2,CLIC
1985-12-20,0.48,CLIC
1985-12-21,0.86,CLIC
1985-12-22,0.1,CLIC
1985-12-23,1,CLIC
1985-12-24,2.28,CLIC
1985-12-25,3.28,CLIC
1985-12-26,2.31,CLIC
1985-12-27,1.48,CLIC
1985-12-28,1.96,CLIC
1985-12-29,1.1,CLIC
1985-12-30,1.07,CLIC
1985-12-31,3.84,CLIC
1986-01-01,3.07,CLIC
1986-01-02,3.58,CLIC
1986-01-03,0.36,CLIC
1986-01-04,6.59,CLIC
1986-01-05,4.17,CLIC
1986-01-06,1.64,CLIC
1986-01-07,4.08,CLIC
1986-01-08,3.84,CLIC
1986-01-09,2.16,CLIC
1986-01-10,1.13,CLIC
1986-01-11,1.79,CLIC
1986-01-12,2.9,CLIC
1986-01-13,4.53,CLIC
1986-01-14,1.12,CLIC
1986-01-15,2.98,CLIC
1986-01-16,1.45,CLIC
1986-01-17,4.31,CLIC
1986-01-18,2.68,CLIC
1986-01-19,4.71,CLIC
1986-01-20,5.5,CLIC
1986-01-21,2.98,CLIC
1986-01-22,4.22,CLIC
1986-01-23,1.74,CLIC
1986-01-24,3.38,CLIC
1986-01-25,4.37,CLIC
1986-01-26,4.15,CLIC
1986-01-27,5.22,CLIC
1986-01-28,1.66,CLIC
1986-01-29,6.55,CLIC
1986-01-30,2.65,CLIC
1986-01-31,3.87,CLIC
1986-02-01,3.07,CLIC
1986-02-02,2.76,CLIC
1986-02-03,2.28,CLIC
1986-02-04,5.03,CLIC
1986-02-05,8.78,CLIC
1986-02-06,5.24,CLIC
1986-02-07,5.86,CLIC
1986-02-08,3.36,CLIC
1986-02-09,0.56,CLIC
1986-02-10,0.86,CLIC
1986-02-11,0.38,CLIC
1986-02-12,0.5,CLIC
1986-02-13,0.45,CLIC
1986-02-14,4.88,CLIC
1986-02-15,3.53,CLIC
1986-02-16,6.24,CLIC
1986-02-17,8.56,CLIC
1986-02-18,7.27,CLIC
1986-02-19,7.08,CLIC
1986-02-20,4.12,CLIC
1986-02-21,9.14,CLIC
1986-02-22,6.85,CLIC
1986-02-23,5.37,CLIC
1986-02-24,7.24,CLIC
1986-02-25,6.56,CLIC
1986-02-26,8.37,CLIC
1986-02-27,9.53,CLIC
1986-02-28,5.89,CLIC
1986-03-01,6.47,CLIC
1986-03-02,6.43,CLIC
1986-03-03,7.54,CLIC
1986-03-04,2.29,CLIC
1986-03-05,1.1,CLIC
1986-03-06,3.99,CLIC
1986-03-07,6.81,CLIC
1986-03-08,6.1,CLIC
1986-03-09,6.08,CLIC
1986-03-10,6.88,CLIC
1986-03-11,9.16,CLIC
1986-03-12,7.1,CLIC
1986-03-13,9.76,CLIC
1986-03-14,6.5,CLIC
1986-03-15,5.78,CLIC
1986-03-16,5.24,CLIC
1986-03-17,6.72,CLIC
1986-03-18,9.75,CLIC
1986-03-19,3.65,CLIC
1986-03-20,9.78,CLIC
1986-03-21,5.22,CLIC
1986-03-22,8.29,CLIC
1986-03-23,5.99,CLIC
1986-03-24,7.89,CLIC
1986-03-25,7.63,CLIC
1986-03-26,7.77,CLIC
1986-03-27,6.67,CLIC
1986-03-28,5.07,CLIC
1986-03-29,3.78,CLIC
1986-03-30,8.41,CLIC
1986-03-31,6.74,CLIC
1986-04-01,5.18,CLIC
1986-04-02,8.17,CLIC
1986-04-03,7.14,CLIC
1986-04-04,7.02,CLIC
1986-04-05,4.25,CLIC
1986-04-06,3.59,CLIC
1986-04-07,2.78,CLIC
1986-04-08,8.53,CLIC
1986-04-09,3.94,CLIC
1986-04-10,3.18,CLIC
1986-04-11,6.62,CLIC
1986-04-12,10.54,CLIC
1986-04-13,9.19,CLIC
1986-04-14,6.83,CLIC
1986-04-15,3.87,CLIC
1986-04-16,1.37,CLIC
1986-04-17,2.55,CLIC
1986-04-18,2.79,CLIC
1986-04-19,8.27,CLIC
1986-04-20,8.84,CLIC
1986-04-21,4.33,CLIC
1986-04-22,13.45,CLIC
1986-04-23,7.13,CLIC
1986-04-24,5.02,CLIC
1986-04-25,6.87,CLIC
1986-04-26,6.16,CLIC
1986-04-27,7.56,CLIC
1986-04-28,3.63,CLIC
1986-04-29,1.98,CLIC
1986-04-30,4.7,CLIC
1986-05-01,3.95,CLIC
1986-05-02,6.59,CLIC
1986-05-03,4.79,CLIC
1986-05-04,3.87,CLIC
1986-05-05,2.83,CLIC
1986-05-06,5.57,CLIC
1986-05-07,6.25,CLIC
1986-05-08,8.58,CLIC
1986-05-09,1.59,CLIC
1986-05-10,17.9,CLIC
1986-05-11,7.74,CLIC
1986-05-12,7.01,CLIC
1986-05-13,6.15,CLIC
1986-05-14,1.38,CLIC
1986-05-15,8.7,CLIC
1986-05-16,2.74,CLIC
1986-05-17,1.02,CLIC
1986-05-18,8.96,CLIC
1986-05-19,5.6,CLIC
1986-05-20,7.89,CLIC
1986-05-21,8.63,CLIC
1986-05-22,7.62,CLIC
1986-05-23,4.39,CLIC
1986-05-24,7.87,CLIC
1986-05-25,7.22,CLIC
1986-05-26,5.97,CLIC
1986-05-27,4.89,CLIC
1986-05-28,0.11,CLIC
1986-05-29,2.08,CLIC
1986-05-30,0.92,CLIC
1986-05-31,0.86,CLIC
1986-06-01,0.54,CLIC
1986-06-02,0.39,CLIC
1986-06-03,1.31,CLIC
1986-06-04,5.07,CLIC
1986-06-05,4.9,CLIC
1986-06-06,7.26,CLIC
1986-06-07,7.02,CLIC
1986-06-08,5.33,CLIC
1986-06-09,5.69,CLIC
1986-06-10,4.91,CLIC
1986-06-11,6.83,CLIC
1986-06-12,5.1,CLIC
1986-06-13,3.3,CLIC
1986-06-14,5.11,CLIC
1986-06-15,5.59,CLIC
1986-06-16,3.55,CLIC
1986-06-17,5.77,CLIC
1986-06-18,8.06,CLIC
1986-06-19,7.61,CLIC
1986-06-20,5.6,CLIC
1986-06-21,4.44,CLIC
1986-06-22,3.71,CLIC
1986-06-23,4.15,CLIC
1986-06-24,3.81,CLIC
1986-06-25,4.13,CLIC
1986-06-26,8.29,CLIC
1986-06-27,10.35,CLIC
1986-06-28,7.95,CLIC
1986-06-29,3.07,CLIC
1986-06-30,12.01,CLIC
1986-07-01,10.36,CLIC
1986-07-02,6.56,CLIC
1986-07-03,9.46,CLIC
1986-07-04,10.05,CLIC
1986-07-05,10.99,CLIC
1986-07-06,10.76,CLIC
1986-07-07,5.57,CLIC
1986-07-08,8.61,CLIC
1986-07-09,5.55,CLIC
1986-07-10,6.72,CLIC
1986-07-11,8.92,CLIC
1986-07-12,7.2,CLIC
1986-07-13,8.7,CLIC
1986-07-14,0.49,CLIC
1986-07-15,6.93,CLIC
1986-07-16,11.38,CLIC
1986-07-17,12.18,CLIC
1986-07-18,4.9,CLIC
1986-07-19,4.85,CLIC
1986-07-20,16.83,CLIC
1986-07-21,6.8,CLIC
1986-07-22,7.04,CLIC
1986-07-23,10.11,CLIC
1986-07-24,10.52,CLIC
1986-07-25,9.96,CLIC
1986-07-26,9.21,CLIC
1986-07-27,10.54,CLIC
1986-07-28,9.78,CLIC
1986-07-29,10.63,CLIC
1986-07-30,11.45,CLIC
1986-07-31,9.71,CLIC
1986-08-01,10.51,CLIC
1986-08-02,9.01,CLIC
1986-08-03,9.36,CLIC
1986-08-04,10.64,CLIC
1986-08-05,8.71,CLIC
1986-08-06,8.18,CLIC
1986-08-07,10.53,CLIC
1986-08-08,11.49,CLIC
1986-08-09,10,CLIC
1986-08-10,9.25,CLIC
1986-08-11,10.58,CLIC
1986-08-12,10.31,CLIC
1986-08-13,9.11,CLIC
1986-08-14,11.58,CLIC
1986-08-15,7.95,CLIC
1986-08-16,9.91,CLIC
1986-08-17,10.48,CLIC
1986-08-18,9.08,CLIC
1986-08-19,10.38,CLIC
1986-08-20,10.95,CLIC
1986-08-21,5.38,CLIC
1986-08-22,3.02,CLIC
1986-08-23,4.71,CLIC
1986-08-24,7.22,CLIC
1986-08-25,8.38,CLIC
1986-08-26,10.64,CLIC
1986-08-27,8.12,CLIC
1986-08-28,8.41,CLIC
1986-08-29,3.58,CLIC
1986-08-30,7.41,CLIC
1986-08-31,6.78,CLIC
1986-09-01,7.63,CLIC
1986-09-02,8.13,CLIC
1986-09-03,6.24,CLIC
1986-09-04,0.73,CLIC
1986-09-05,4.65,CLIC
1986-09-06,8.76,CLIC
1986-09-07,3.51,CLIC
1986-09-08,2.89,CLIC
1986-09-09,3.29,CLIC
1986-09-10,6.01,CLIC
1986-09-11,4.1,CLIC
1986-09-12,6.15,CLIC
1986-09-13,4.19,CLIC
1986-09-14,8.6,CLIC
1986-09-15,4.52,CLIC
1986-09-16,9.42,CLIC
1986-09-17,5.31,CLIC
1986-09-18,4.81,CLIC
1986-09-19,8.45,CLIC
1986-09-20,5.03,CLIC
1986-09-21,8.59,CLIC
1986-09-22,4.88,CLIC
1986-09-23,7.12,CLIC
1986-09-24,5.03,CLIC
1986-09-25,7.65,CLIC
1986-09-26,5.05,CLIC
1986-09-27,5.68,CLIC
1986-09-28,6.49,CLIC
1986-09-29,7.67,CLIC
1986-09-30,5.57,CLIC
1986-10-01,6.9,CLIC
1986-10-02,5.85,CLIC
1986-10-03,8.58,CLIC
1986-10-04,6.12,CLIC
1986-10-05,7.33,CLIC
1986-10-06,0.75,CLIC
1986-10-07,0.98,CLIC
1986-10-08,1.12,CLIC
1986-10-09,1.9,CLIC
1986-10-10,0.48,CLIC
1986-10-11,1.09,CLIC
1986-10-12,3.41,CLIC
1986-10-13,0.63,CLIC
1986-10-14,1.75,CLIC
1986-10-15,4.58,CLIC
1986-10-16,4.27,CLIC
1986-10-17,4.41,CLIC
1986-10-18,1.53,CLIC
1986-10-19,2.34,CLIC
1986-10-20,1.82,CLIC
1986-10-21,0.64,CLIC
1986-10-22,0.7,CLIC
1986-10-23,7.33,CLIC
1986-10-24,1.41,CLIC
1986-10-25,4.06,CLIC
1986-10-26,2.49,CLIC
1986-10-27,4.74,CLIC
1986-10-28,3.77,CLIC
1986-10-29,2.65,CLIC
1986-10-30,4.69,CLIC
1986-10-31,5.61,CLIC
1986-11-01,1.27,CLIC
1986-11-02,2.5,CLIC
1986-11-03,0.63,CLIC
1986-11-04,3.42,CLIC
1986-11-05,0.44,CLIC
1986-11-06,0.7,CLIC
1986-11-07,1.23,CLIC
1986-11-08,2.97,CLIC
1986-11-09,1.79,CLIC
1986-11-10,1.25,CLIC
1986-11-11,0.76,CLIC
1986-11-12,1.09,CLIC
1986-11-13,0.86,CLIC
1986-11-14,0.79,CLIC
1986-11-15,0.63,CLIC
1986-11-16,0.18,CLIC
1986-11-17,0.93,CLIC
1986-11-18,6.52,CLIC
1986-11-19,0.43,CLIC
1986-11-20,2.96,CLIC
1986-11-21,2.42,CLIC
1986-11-22,3.01,CLIC
1986-11-23,3.4,CLIC
1986-11-24,0.92,CLIC
1986-11-25,3.35,CLIC
1986-11-26,3.09,CLIC
1986-11-27,2.09,CLIC
1986-11-28,1.75,CLIC
1986-11-29,3.95,CLIC
1986-11-30,3.48,CLIC
1986-12-01,4.31,CLIC
1986-12-02,3.13,CLIC
1986-12-03,3.41,CLIC
1986-12-04,1.67,CLIC
1986-12-05,0.28,CLIC
1986-12-06,0.59,CLIC
1986-12-07,0.05,CLIC
1986-12-08,1.66,CLIC
1986-12-09,2.54,CLIC
1986-12-10,0.36,CLIC
1986-12-11,0.65,CLIC
1986-12-12,1.08,CLIC
1986-12-13,1.94,CLIC
1986-12-14,0.11,CLIC
1986-12-15,1.1,CLIC
1986-12-16,0.02,CLIC
1986-12-17,0.22,CLIC
1986-12-18,1.53,CLIC
1986-12-19,0.29,CLIC
1986-12-20,0.82,CLIC
1986-12-21,0.02,CLIC
1986-12-22,0.06,CLIC
1986-12-23,1.27,CLIC
1986-12-24,2.5,CLIC
1986-12-25,3.6,CLIC
1986-12-26,2.8,CLIC
1986-12-27,0.2,CLIC
1986-12-28,0.01,CLIC
1986-12-29,0.62,CLIC
1986-12-30,0.12,CLIC
1986-12-31,1.18,CLIC
1987-01-01,1.95,CLIC
1987-01-02,2.15,CLIC
1987-01-03,4.8,CLIC
1987-01-04,3.05,CLIC
1987-01-05,1.69,CLIC
1987-01-06,3,CLIC
1987-01-07,0.36,CLIC
1987-01-08,0.38,CLIC
1987-01-09,4.26,CLIC
1987-01-10,3.24,CLIC
1987-01-11,2.14,CLIC
1987-01-12,0.77,CLIC
1987-01-13,0.95,CLIC
1987-01-14,1.72,CLIC
1987-01-15,1.07,CLIC
1987-01-16,1.45,CLIC
1987-01-17,0.21,CLIC
1987-01-18,1.97,CLIC
1987-01-19,2.48,CLIC
1987-01-20,0.18,CLIC
1987-01-21,0.33,CLIC
1987-01-22,2.51,CLIC
1987-01-23,2.07,CLIC
1987-01-24,3.92,CLIC
1987-01-25,3.31,CLIC
1987-01-26,3.94,CLIC
1987-01-27,3.66,CLIC
1987-01-28,4.25,CLIC
1987-01-29,5.49,CLIC
1987-01-30,2.12,CLIC
1987-01-31,2.24,CLIC
1987-02-01,3.13,CLIC
1987-02-02,6.85,CLIC
1987-02-03,6.89,CLIC
1987-02-04,5.91,CLIC
1987-02-05,2.61,CLIC
1987-02-06,6.32,CLIC
1987-02-07,3.94,CLIC
1987-02-08,4.75,CLIC
1987-02-09,3.42,CLIC
1987-02-10,3.34,CLIC
1987-02-11,3.58,CLIC
1987-02-12,3.28,CLIC
1987-02-13,9.9,CLIC
1987-02-14,4.53,CLIC
1987-02-15,7.86,CLIC
1987-02-16,3.79,CLIC
1987-02-17,3.69,CLIC
1987-02-18,0.75,CLIC
1987-02-19,0.18,CLIC
1987-02-20,1.69,CLIC
1987-02-21,1.3,CLIC
1987-02-22,1.53,CLIC
1987-02-23,2.42,CLIC
1987-02-24,4.4,CLIC
1987-02-25,0.95,CLIC
1987-02-26,0.61,CLIC
1987-02-27,6.58,CLIC
1987-02-28,5.44,CLIC
1987-03-01,4.25,CLIC
1987-03-02,1.72,CLIC
1987-03-03,1.92,CLIC
1987-03-04,1.99,CLIC
1987-03-05,5.53,CLIC
1987-03-06,4.05,CLIC
1987-03-07,3.87,CLIC
1987-03-08,3.38,CLIC
1987-03-09,4.95,CLIC
1987-03-10,0.37,CLIC
1987-03-11,1.88,CLIC
1987-03-12,1.35,CLIC
1987-03-13,0.82,CLIC
1987-03-14,2.21,CLIC
1987-03-15,3.17,CLIC
1987-03-16,4.95,CLIC
1987-03-17,5.69,CLIC
1987-03-18,6.92,CLIC
1987-03-19,3.24,CLIC
1987-03-20,5.09,CLIC
1987-03-21,1.63,CLIC
1987-03-22,1.92,CLIC
1987-03-23,7.8,CLIC
1987-03-24,4.45,CLIC
1987-03-25,4.39,CLIC
1987-03-26,5.56,CLIC
1987-03-27,4.93,CLIC
1987-03-28,5.19,CLIC
1987-03-29,6.73,CLIC
1987-03-30,7.74,CLIC
1987-03-31,5.34,CLIC
1987-04-01,6.68,CLIC
1987-04-02,8.42,CLIC
1987-04-03,3.6,CLIC
