Estación: ,C19121,GATOS GUEROS. LINARES
2018-08-16,8.86,CLIC
2018-08-17,9.89,CLIC
2018-08-18,9.9,CLIC
2018-08-19,11.49,CLIC
2018-08-20,8.72,CLIC
2018-08-21,7.68,CLIC
2018-08-22,10.32,CLIC
2018-08-23,3.89,CLIC
2018-08-24,8.4,CLIC
2018-08-25,7.75,CLIC
2018-08-26,10.6,CLIC
2018-08-27,4.65,CLIC
2018-08-28,10.8,CLIC
2018-08-29,6.1,CLIC
2018-08-30,9.4,CLIC
2018-08-31,7.7,CLIC
2018-09-01,6.75,CLIC
2018-09-02,8.8,CLIC
2018-09-03,5.45,CLIC
2018-09-04,7.29,CLIC
2018-09-05,7.21,CLIC
2018-09-06,3,CLIC
2018-09-07,4.9,CLIC
2018-09-08,4.1,CLIC
2018-09-09,5.69,CLIC
2018-09-10,3.94,CLIC
2018-09-11,2.57,CLIC
2018-09-12,3.89,CLIC
2018-09-13,3.31,CLIC
2018-09-14,5,CLIC
2018-09-15,3.17,CLIC
2018-09-16,5.32,CLIC
2018-09-17,4.11,CLIC
2018-09-18,4.38,CLIC
2018-09-19,1.72,CLIC
2018-09-20,6.99,CLIC
2018-09-21,3.3,CLIC
2018-09-22,4.19,CLIC
2018-09-23,4.1,CLIC
2018-09-24,5.21,CLIC
2018-09-25,8,CLIC
2018-09-26,1.13,CLIC
2018-09-27,4.75,CLIC
2018-09-28,4.88,CLIC
2018-09-29,4.77,CLIC
2018-09-30,5.47,CLIC
2018-10-01,2.9,CLIC
2018-10-02,4.7,CLIC
2018-10-03,4.9,CLIC
2018-10-04,4.85,CLIC
2018-10-05,4.89,CLIC
2018-10-06,5.96,CLIC
2018-10-07,6.6,CLIC
2018-10-08,5.7,CLIC
2018-10-09,9.7,CLIC
2018-10-10,8.8,CLIC
2018-10-11,3.9,CLIC
2018-10-12,5.85,CLIC
2018-10-13,6.89,CLIC
2018-10-14,5.88,CLIC
2018-10-15,2.8,CLIC
2018-10-16,1.88,CLIC
2018-10-17,4,CLIC
2018-10-18,3.84,CLIC
2018-10-19,8.68,CLIC
2018-10-20,4.7,CLIC
2018-10-21,4.09,CLIC
2018-10-22,9.14,CLIC
2018-10-23,5.4,CLIC
2018-10-24,5.69,CLIC
2018-10-25,0.9,CLIC
2018-10-26,0.85,CLIC
2018-10-27,5.2,CLIC
2018-10-28,1.32,CLIC
2018-10-29,4.73,CLIC
2018-10-30,3.5,CLIC
2018-10-31,10.3,CLIC
2018-11-01,0.4,CLIC
2018-11-02,3.89,CLIC
2018-11-03,3.79,CLIC
2018-11-04,1.62,CLIC
2018-11-05,4.5,CLIC
2018-11-06,2.3,CLIC
2018-11-07,4.2,CLIC
2018-11-08,2.69,CLIC
2018-11-09,1.51,CLIC
2018-11-10,0.3,CLIC
2018-11-11,1,CLIC
2018-11-12,3.8,CLIC
2018-11-13,0.15,CLIC
2018-11-14,1.8,CLIC
2018-11-15,0.1,CLIC
2018-11-16,2.1,CLIC
2018-11-17,2.71,CLIC
2018-11-18,1.86,CLIC
2018-11-19,0.9,CLIC
2018-11-20,0.99,CLIC
2018-11-21,1.44,CLIC
2018-11-22,1.85,CLIC
2018-11-23,3.2,CLIC
2018-11-24,1.8,CLIC
2018-11-25,1.22,CLIC
2018-11-26,2.86,CLIC
2018-11-27,1.84,CLIC
2018-11-28,1.37,CLIC
2018-11-29,1.76,CLIC
2018-11-30,2.8,CLIC
2018-12-01,3.95,CLIC
2018-12-02,4.68,CLIC
2018-12-03,1.3,CLIC
2018-12-04,2.6,CLIC
2018-12-05,2,CLIC
2018-12-06,2.1,CLIC
2018-12-07,1.8,CLIC
2018-12-08,1.75,CLIC
2018-12-09,1.9,CLIC
2018-12-10,1.85,CLIC
2018-12-11,2.1,CLIC
2018-12-12,2.1,CLIC
2018-12-13,4.86,CLIC
2018-12-14,3.38,CLIC
2018-12-15,1.72,CLIC
2018-12-16,2.92,CLIC
2018-12-17,1.84,CLIC
2018-12-18,4.56,CLIC
2018-12-19,1.44,CLIC
2018-12-20,2.03,CLIC
2018-12-21,3.32,CLIC
2018-12-22,3.6,CLIC
2018-12-23,3.57,CLIC
2018-12-24,2.44,CLIC
2018-12-25,3.09,CLIC
2018-12-26,2.3,CLIC
2018-12-27,6.28,CLIC
2018-12-28,2.9,CLIC
2018-12-29,0.04,CLIC
2018-12-30,0.07,CLIC
2018-12-31,2.9,CLIC
2019-01-01,0.88,CLIC
2019-01-02,1.06,CLIC
2019-01-03,1.85,CLIC
2019-01-04,1.95,CLIC
2019-01-05,3.66,CLIC
2019-01-06,5.5,CLIC
2019-01-07,2.81,CLIC
2019-01-08,2.54,CLIC
2019-01-09,0.9,CLIC
2019-01-10,2,CLIC
2019-01-11,0.77,CLIC
2019-01-12,2.66,CLIC
2019-01-13,2.02,CLIC
2019-01-14,0.75,CLIC
2019-01-15,1.7,CLIC
2019-01-16,1.87,CLIC
2019-01-17,0.98,CLIC
2019-01-18,1.7,CLIC
2019-01-19,2.6,CLIC
2019-01-20,3.75,CLIC
2019-01-21,1.69,CLIC
2019-01-22,1.96,CLIC
2019-01-23,1.95,CLIC
2019-01-24,4.21,CLIC
2019-01-25,4.99,CLIC
2019-01-26,1.95,CLIC
2019-01-27,2.09,CLIC
2019-01-28,4.92,CLIC
2019-01-29,4.79,CLIC
2019-01-30,1.79,CLIC
2019-01-31,2.82,CLIC
2019-02-01,1.88,CLIC
2019-02-02,0.61,CLIC
2019-02-03,1.59,CLIC
2019-02-04,0.82,CLIC
2019-02-05,3.98,CLIC
2019-02-06,3.82,CLIC
2019-02-07,5.75,CLIC
2019-02-08,2.58,CLIC
2019-02-09,0.97,CLIC
2019-02-10,1.88,CLIC
2019-02-11,1.83,CLIC
2019-02-12,0.78,CLIC
2019-02-13,3.55,CLIC
2019-02-14,4.78,CLIC
2019-02-15,4.74,CLIC
2019-02-16,5.09,CLIC
2019-02-17,4.21,CLIC
2019-02-18,2.69,CLIC
2019-02-19,1.98,CLIC
2019-02-20,3.22,CLIC
2019-02-21,1.98,CLIC
2019-02-22,3.73,CLIC
2019-02-23,2.78,CLIC
2019-02-24,3.45,CLIC
2019-02-25,3.89,CLIC
2019-02-26,2.92,CLIC
2019-02-27,3.78,CLIC
2019-02-28,1.16,CLIC
2019-03-01,9.29,CLIC
2019-03-02,5.91,CLIC
2019-03-03,1.66,CLIC
2019-03-04,0.24,CLIC
2019-03-05,0.76,CLIC
2019-03-06,2.93,CLIC
2019-03-07,3.56,CLIC
2019-03-08,4.8,CLIC
2019-03-09,8.76,CLIC
2019-03-10,11.03,CLIC
2019-03-11,6.6,CLIC
2019-03-12,8.7,CLIC
2019-03-13,5.73,CLIC
2019-03-14,7.76,CLIC
2019-03-15,3.52,CLIC
2019-03-16,1.2,CLIC
2019-03-17,0.45,CLIC
2019-03-18,3.63,CLIC
2019-03-19,2.28,CLIC
2019-03-20,0.72,CLIC
2019-03-21,0.74,CLIC
2019-03-22,1.53,CLIC
2019-03-23,3.71,CLIC
2019-03-24,3.4,CLIC
2019-03-25,6.44,CLIC
2019-03-26,4.8,CLIC
2019-03-27,4.14,CLIC
2019-03-28,6.76,CLIC
2019-03-29,7.82,CLIC
2019-03-30,2.18,CLIC
2019-03-31,1.78,CLIC
2019-04-01,1.29,CLIC
2019-04-02,6.83,CLIC
2019-04-03,3.85,CLIC
2019-04-04,3.87,CLIC
2019-04-05,2.27,CLIC
2019-04-06,2.72,CLIC
2019-04-07,5.92,CLIC
2019-04-08,7.84,CLIC
2019-04-09,11.54,CLIC
2019-04-10,12.45,CLIC
2019-04-11,9.31,CLIC
2019-04-12,5.05,CLIC
2019-04-13,8.31,CLIC
2019-04-14,8.34,CLIC
2019-04-15,4.17,CLIC
2019-04-16,11.46,CLIC
2019-04-17,3.97,CLIC
2019-04-18,7.42,CLIC
2019-04-19,10.86,CLIC
2019-04-20,8.84,CLIC
2019-04-21,11.64,CLIC
2019-04-22,6.78,CLIC
2019-04-23,3.66,CLIC
2019-04-24,7.4,CLIC
2019-04-25,6.79,CLIC
2019-04-26,8.31,CLIC
2019-04-27,5.3,CLIC
2019-04-28,6.7,CLIC
2019-04-29,5.8,CLIC
2019-04-30,3.91,CLIC
2019-05-01,7.59,CLIC
2019-05-02,6.32,CLIC
2019-05-03,4.18,CLIC
2019-05-04,2.69,CLIC
2019-05-05,1.23,CLIC
2019-05-06,4.61,CLIC
2019-05-07,4.17,CLIC
2019-05-08,9.5,CLIC
2019-05-09,3.9,CLIC
2019-05-10,4.98,CLIC
2019-05-11,4.13,CLIC
2019-05-12,5.89,CLIC
2019-05-13,1.6,CLIC
2019-05-14,3,CLIC
2019-05-15,3.89,CLIC
2019-05-16,3.81,CLIC
2019-05-17,8.19,CLIC
2019-05-18,9.41,CLIC
2019-05-19,5.52,CLIC
2019-05-20,7.64,CLIC
2019-05-21,7.19,CLIC
2019-05-22,7.46,CLIC
2019-05-23,9.99,CLIC
2019-05-24,9.9,CLIC
2019-05-25,8.83,CLIC
2019-05-26,7.37,CLIC
2019-05-27,10.59,CLIC
2019-05-28,10.1,CLIC
2019-05-29,8.01,CLIC
2019-05-30,7.2,CLIC
2019-05-31,5.65,CLIC
2019-06-01,7.86,CLIC
2019-06-02,7.8,CLIC
2019-06-03,5.4,CLIC
2019-06-04,10.4,CLIC
2019-06-05,6.4,CLIC
2019-06-06,7.6,CLIC
2019-06-07,6.82,CLIC
2019-06-08,11.58,CLIC
2019-06-09,9.88,CLIC
2019-06-10,5.6,CLIC
2019-06-11,4.62,CLIC
2019-06-12,3.56,CLIC
2019-06-13,8.5,CLIC
2019-06-14,6.65,CLIC
2019-06-15,9.98,CLIC
2019-06-16,11.46,CLIC
2019-06-17,8.6,CLIC
2019-06-18,12.89,CLIC
2019-06-19,9.31,CLIC
2019-06-20,9.72,CLIC
2019-06-21,7.3,CLIC
2019-06-22,9.56,CLIC
2019-06-23,9.53,CLIC
2019-06-24,6.8,CLIC
2019-06-25,6.3,CLIC
2019-06-26,9.08,CLIC
2019-06-27,4.62,CLIC
2019-06-28,4.52,CLIC
2019-06-29,8.94,CLIC
2019-06-30,6.89,CLIC
2019-07-01,7.39,CLIC
2019-07-02,9.61,CLIC
2019-07-03,6.6,CLIC
2019-07-04,4.6,CLIC
2019-07-05,11.2,CLIC
2019-07-06,7.21,CLIC
2019-07-07,8.78,CLIC
2019-07-08,10.21,CLIC
2019-07-09,11.4,CLIC
2019-07-10,8.83,CLIC
2019-07-11,9.37,CLIC
2019-07-12,6,CLIC
2019-07-13,7.29,CLIC
2019-07-14,7.6,CLIC
2019-07-15,10.7,CLIC
2019-07-16,9.3,CLIC
2019-07-17,11.1,CLIC
2019-07-18,9.6,CLIC
2019-07-19,13.3,CLIC
2019-07-20,9.4,CLIC
2019-07-21,5.6,CLIC
2019-07-22,3.83,CLIC
2019-07-23,8.47,CLIC
2019-07-24,3.63,CLIC
2019-07-25,9.15,CLIC
2019-07-26,9.21,CLIC
2019-07-27,10.41,CLIC
2019-07-28,6.78,CLIC
2019-07-29,7.52,CLIC
2019-07-30,7.58,CLIC
2019-07-31,9.8,CLIC
2019-08-01,8.67,CLIC
2019-08-02,9.89,CLIC
2019-08-03,11.4,CLIC
2019-08-04,9.89,CLIC
2019-08-05,9.61,CLIC
2019-08-06,8.99,CLIC
2019-08-07,9.4,CLIC
2019-08-08,12.71,CLIC
2019-08-09,7.56,CLIC
2019-08-10,7.7,CLIC
2019-08-11,10.5,CLIC
2019-08-12,8.5,CLIC
2019-08-13,5.29,CLIC
2019-08-14,8.71,CLIC
2019-08-15,11.68,CLIC
2019-08-16,9.02,CLIC
2019-08-17,9.69,CLIC
2019-08-18,9.31,CLIC
2019-08-19,5.16,CLIC
2019-08-20,9.5,CLIC
2019-08-21,8.99,CLIC
2019-08-22,8.88,CLIC
2019-08-23,8.02,CLIC
2019-08-24,8.21,CLIC
2019-08-25,8.7,CLIC
2019-08-26,5.9,CLIC
2019-08-27,7,CLIC
2019-08-28,8.8,CLIC
2019-08-29,7.2,CLIC
2019-08-30,8.35,CLIC
2019-08-31,9.94,CLIC
2019-09-01,3.51,CLIC
2019-09-02,6.25,CLIC
2019-09-03,7.61,CLIC
2019-09-04,2.6,CLIC
2019-09-05,10.2,CLIC
2019-09-06,5.63,CLIC
2019-09-07,7.47,CLIC
2019-09-08,5.19,CLIC
2019-09-09,6.81,CLIC
2019-09-10,5.7,CLIC
2019-09-11,4.1,CLIC
2019-09-12,2.6,CLIC
2019-09-13,1.88,CLIC
2019-09-14,4.41,CLIC
2019-09-15,5.8,CLIC
2019-09-16,4.71,CLIC
2019-09-17,5.29,CLIC
2019-09-18,5.31,CLIC
2019-09-19,4.19,CLIC
2019-09-20,5.9,CLIC
2019-09-21,4.21,CLIC
2019-09-22,7,CLIC
2019-09-23,7.9,CLIC
2019-09-24,7.5,CLIC
2019-09-25,4.4,CLIC
2019-09-26,5.48,CLIC
2019-09-27,5.51,CLIC
2019-09-28,6.71,CLIC
2019-09-29,1.9,CLIC
2019-09-30,2.69,CLIC
2019-10-01,7.5,CLIC
2019-10-02,4.81,CLIC
2019-10-03,3.78,CLIC
2019-10-04,7.82,CLIC
2019-10-05,5,CLIC
2019-10-06,3,CLIC
2019-10-07,7.9,CLIC
2019-10-08,5.6,CLIC
2019-10-09,7.65,CLIC
2019-10-10,8.7,CLIC
2019-10-11,7.8,CLIC
2019-10-12,6.87,CLIC
2019-10-13,6.96,CLIC
2019-10-14,6.74,CLIC
2019-10-15,6.96,CLIC
2019-10-16,1.79,CLIC
2019-10-17,4.31,CLIC
2019-10-18,6.3,CLIC
2019-10-19,4,CLIC
2019-10-20,2.4,CLIC
2019-10-21,2.99,CLIC
2019-10-22,4.41,CLIC
2019-10-23,4.52,CLIC
2019-10-24,1.71,CLIC
2019-10-25,5.87,CLIC
2019-10-26,5.1,CLIC
2019-10-27,1.7,CLIC
2019-10-28,4.4,CLIC
2019-10-29,5.1,CLIC
2019-10-30,3.8,CLIC
2019-10-31,3.99,CLIC
2019-11-01,3.3,CLIC
2019-11-02,4.51,CLIC
2019-11-03,3.6,CLIC
2019-11-04,2.6,CLIC
2019-11-05,6.85,CLIC
2019-11-06,9.9,CLIC
2019-11-07,6.8,CLIC
2019-11-08,1.2,CLIC
2019-11-09,1.86,CLIC
2019-11-10,2.89,CLIC
2019-11-11,3,CLIC
2019-11-12,3.29,CLIC
2019-11-13,1.54,CLIC
2019-11-14,1.02,CLIC
2019-11-15,7.7,CLIC
2019-11-16,2.9,CLIC
2019-11-17,2.6,CLIC
2019-11-18,3.8,CLIC
2019-11-19,8.84,CLIC
2019-11-20,9.86,CLIC
2019-11-21,8.6,CLIC
2019-11-22,3.1,CLIC
2019-11-23,2.7,CLIC
2019-11-24,2.4,CLIC
2019-11-25,4.7,CLIC
2019-11-26,1.99,CLIC
2019-11-27,1.72,CLIC
2019-11-28,1.98,CLIC
2019-11-29,5.22,CLIC
2019-11-30,2,CLIC
2019-12-01,7.4,CLIC
2019-12-02,6.9,CLIC
2019-12-03,2.3,CLIC
2019-12-04,3.4,CLIC
2019-12-05,2.6,CLIC
2019-12-06,3.2,CLIC
2019-12-07,3.3,CLIC
2019-12-08,3,CLIC
2019-12-09,3.6,CLIC
2019-12-10,2.85,CLIC
2019-12-11,3.67,CLIC
2019-12-12,4.56,CLIC
2019-12-13,5.74,CLIC
2019-12-14,1.96,CLIC
2019-12-15,4.83,CLIC
2019-12-16,5.81,CLIC
2019-12-17,2.91,CLIC
2019-12-18,1.98,CLIC
2019-12-19,1.82,CLIC
2019-12-20,1.39,CLIC
2019-12-21,3.6,CLIC
2019-12-22,4.95,CLIC
2019-12-23,5.6,CLIC
2019-12-24,4.71,CLIC
2019-12-25,3.68,CLIC
2019-12-26,2.66,CLIC
2019-12-27,1.8,CLIC
2019-12-28,0.88,CLIC
2019-12-29,4.82,CLIC
2019-12-30,2.6,CLIC
2019-12-31,1.9,CLIC
2020-01-01,1.06,CLIC
2020-01-02,0.74,CLIC
2020-01-03,1.66,CLIC
2020-01-04,1.85,CLIC
2020-01-05,4.7,CLIC
2020-01-06,1.78,CLIC
2020-01-07,1.62,CLIC
2020-01-08,2.98,CLIC
2020-01-09,4.9,CLIC
2020-01-10,6.29,CLIC
2020-01-11,4.31,CLIC
2020-01-12,2.69,CLIC
2020-01-13,6.52,CLIC
2020-01-14,3.88,CLIC
2020-01-15,3.82,CLIC
2020-01-16,4.78,CLIC
2020-01-17,2.56,CLIC
2020-01-18,2.1,CLIC
2020-01-19,1.63,CLIC
2020-01-20,0.68,CLIC
2020-01-21,0.96,CLIC
2020-01-22,1.05,CLIC
2020-01-23,1.86,CLIC
2020-01-24,4.79,CLIC
2020-01-25,2.92,CLIC
2020-01-26,2.87,CLIC
2020-01-27,3.98,CLIC
2020-01-28,2.13,CLIC
2020-01-29,2.03,CLIC
2020-01-30,1.8,CLIC
2020-01-31,2.79,CLIC
2020-02-01,2.72,CLIC
2020-02-02,4.39,CLIC
2020-02-03,1.82,CLIC
2020-02-04,4.96,CLIC
2020-02-05,2.76,CLIC
2020-02-06,3.28,CLIC
2020-02-07,5.61,CLIC
2020-02-08,4.57,CLIC
2020-02-09,4.82,CLIC
2020-02-10,7.96,CLIC
2020-02-11,0.42,CLIC
2020-02-12,0.92,CLIC
2020-02-13,3.77,CLIC
2020-02-14,4.62,CLIC
2020-02-15,4.6,CLIC
2020-02-16,3.9,CLIC
2020-02-17,4.88,CLIC
2020-02-18,8.52,CLIC
2020-02-19,2.69,CLIC
2020-02-20,1.9,CLIC
2020-02-21,0.39,CLIC
2020-02-22,2.85,CLIC
2020-02-23,3.62,CLIC
2020-02-24,3.68,CLIC
2020-02-25,2.72,CLIC
2020-02-26,2.88,CLIC
2020-02-27,4.72,CLIC
2020-02-28,4.78,CLIC
2020-02-29,4.62,CLIC
2020-03-01,5.96,CLIC
2020-03-02,5.66,CLIC
2020-03-03,5.74,CLIC
2020-03-04,5.96,CLIC
2020-03-05,3.84,CLIC
2020-03-06,3.86,CLIC
2020-03-07,6.54,CLIC
2020-03-08,5.79,CLIC
2020-03-09,5.72,CLIC
2020-03-10,5.87,CLIC
2020-03-11,4.82,CLIC
2020-03-12,5.78,CLIC
2020-03-13,6.52,CLIC
2020-03-14,6.98,CLIC
2020-03-15,3.42,CLIC
2020-03-16,4.94,CLIC
2020-03-17,3.5,CLIC
2020-03-18,2.96,CLIC
2020-03-19,5.69,CLIC
2020-03-20,9.39,CLIC
2020-03-21,1.04,CLIC
2020-03-22,0.69,CLIC
2020-03-23,4.87,CLIC
2020-03-24,8.86,CLIC
2020-03-25,8.19,CLIC
2020-03-26,13.11,CLIC
2020-03-27,9.5,CLIC
2020-03-28,7.75,CLIC
2020-03-29,6.13,CLIC
2020-03-30,4.84,CLIC
2020-03-31,6.8,CLIC
2020-04-01,2.86,CLIC
2020-04-02,2.58,CLIC
2020-04-03,2.79,CLIC
2020-04-04,4.87,CLIC
2020-04-05,2.96,CLIC
2020-04-06,3.84,CLIC
2020-04-07,3.96,CLIC
2020-04-08,3.52,CLIC
2020-04-09,3,CLIC
2020-04-10,2.66,CLIC
2020-04-11,4.78,CLIC
2020-04-12,5.42,CLIC
2020-04-13,3.44,CLIC
2020-04-14,3.92,CLIC
2020-04-15,1.96,CLIC
2020-04-16,0.98,CLIC
2020-04-17,2,CLIC
2020-04-18,3.1,CLIC
2020-04-19,5.46,CLIC
2020-04-20,7.85,CLIC
2020-04-21,9.88,CLIC
2020-04-22,10.62,CLIC
2020-04-23,4.98,CLIC
2020-04-24,9.76,CLIC
2020-04-25,7.89,CLIC
2020-04-26,3.96,CLIC
2020-04-27,6.39,CLIC
2020-04-28,7.65,CLIC
2020-04-29,7.45,CLIC
2020-04-30,12.69,CLIC
2020-05-01,6.72,CLIC
2020-05-02,8.98,CLIC
2020-05-03,10.6,CLIC
2020-05-04,10.69,CLIC
2020-05-05,7.72,CLIC
2020-05-06,6.11,CLIC
2020-05-07,9.68,CLIC
2020-05-08,8.2,CLIC
2020-05-09,2.29,CLIC
2020-05-10,3.8,CLIC
2020-05-11,6.44,CLIC
2020-05-12,7.94,CLIC
2020-05-13,9.94,CLIC
2020-05-14,6.98,CLIC
2020-05-15,11.78,CLIC
2020-05-16,7.74,CLIC
2020-05-17,10.96,CLIC
2020-05-18,4.52,CLIC
2020-05-19,10.69,CLIC
2020-05-20,7.21,CLIC
2020-05-21,4.39,CLIC
2020-05-22,8.82,CLIC
2020-05-23,5,CLIC
2020-05-24,4.77,CLIC
2020-05-25,1.86,CLIC
2020-05-26,1.94,CLIC
2020-05-27,4.79,CLIC
2020-05-28,8.31,CLIC
2020-05-29,2.89,CLIC
2020-05-30,2.59,CLIC
2020-05-31,9.62,CLIC
2020-06-01,10.79,CLIC
2020-06-02,6.72,CLIC
2020-06-03,6.68,CLIC
2020-06-04,7.81,CLIC
2020-06-05,7.72,CLIC
2020-06-06,8.33,CLIC
2020-06-07,10.7,CLIC
2020-06-08,10.76,CLIC
2020-06-09,7.28,CLIC
2020-06-10,1.48,CLIC
2020-06-11,3.48,CLIC
2020-06-12,8.33,CLIC
2020-06-13,9.64,CLIC
2020-06-14,7.86,CLIC
2020-06-15,8.64,CLIC
2020-06-16,1.2,CLIC
2020-06-17,5.09,CLIC
2020-06-18,4.82,CLIC
2020-06-19,12.68,CLIC
2020-06-20,10.41,CLIC
2020-06-21,9.4,CLIC
2020-06-22,8.89,CLIC
2020-06-23,5.82,CLIC
2020-06-24,3.98,CLIC
2020-06-25,4.79,CLIC
2020-06-26,4.44,CLIC
2020-06-27,7.7,CLIC
2020-06-28,7.86,CLIC
2020-06-29,8.78,CLIC
2020-06-30,8.74,CLIC
2020-07-01,11.76,CLIC
2020-07-02,12.72,CLIC
2020-07-03,8.9,CLIC
2020-07-04,10.86,CLIC
2020-07-05,9.84,CLIC
2020-07-06,6.95,CLIC
2020-07-07,9.12,CLIC
2020-07-08,11.66,CLIC
2020-07-09,9.72,CLIC
2020-07-10,9.85,CLIC
2020-07-11,10.87,CLIC
2020-07-12,10.38,CLIC
2020-07-13,8,CLIC
2020-07-14,6.4,CLIC
2020-07-15,12.4,CLIC
2020-07-16,8.5,CLIC
2020-07-17,9.3,CLIC
2020-07-18,7.1,CLIC
2020-07-19,7.03,CLIC
2020-07-20,7.07,CLIC
2020-07-21,6.6,CLIC
2020-07-22,7.8,CLIC
2020-07-23,6.49,CLIC
2020-07-24,8.91,CLIC
2020-07-25,1.79,CLIC
2020-07-27,8,CLIC
2020-07-28,7,CLIC
2020-07-29,4.74,CLIC
2020-07-30,6.92,CLIC
2020-07-31,6.78,CLIC
2020-08-01,7.58,CLIC
2020-08-02,6.82,CLIC
2020-08-03,7.88,CLIC
2020-08-04,6.72,CLIC
2020-08-05,6.64,CLIC
2020-08-06,7.7,CLIC
2020-08-07,5.1,CLIC
2020-08-08,7.8,CLIC
2020-08-09,8.61,CLIC
2020-08-10,9.89,CLIC
2020-08-11,8.91,CLIC
2020-08-12,9.38,CLIC
2020-08-13,10.21,CLIC
2020-08-14,13.8,CLIC
2020-08-15,5.4,CLIC
2020-08-16,3,CLIC
2020-08-17,6.3,CLIC
2020-08-18,14.6,CLIC
2020-08-19,16.6,CLIC
2020-08-20,8.77,CLIC
2020-08-21,8.84,CLIC
2020-08-22,9.85,CLIC
2020-08-23,1.64,CLIC
2020-08-24,6.9,CLIC
2020-08-25,4.09,CLIC
2020-08-26,7.91,CLIC
2020-08-27,3.1,CLIC
2020-08-28,13.3,CLIC
2020-08-29,8.79,CLIC
2020-08-30,9.4,CLIC
2020-08-31,5.81,CLIC
