Estación: ,C19112,BENITEZ. LINARES
2010-01-19,2.66,CLIC
2010-01-20,4.25,CLIC
2010-01-21,3.42,CLIC
2010-01-22,2.9,CLIC
2010-01-23,4.14,CLIC
2010-01-24,3.31,CLIC
2010-01-25,2.95,CLIC
2010-01-26,2.25,CLIC
2010-01-27,3.09,CLIC
2010-01-28,6.65,CLIC
2010-01-29,2.96,CLIC
2010-01-30,2.15,CLIC
2010-01-31,1.44,CLIC
2010-02-01,2.11,CLIC
2010-02-02,2.8,CLIC
2010-02-03,2.89,CLIC
2010-02-04,1.99,CLIC
2010-02-05,1.22,CLIC
2010-02-06,1.78,CLIC
2010-02-07,3.58,CLIC
2010-02-08,4.87,CLIC
2010-02-09,3.58,CLIC
2010-02-10,1.79,CLIC
2010-02-11,1.05,CLIC
2010-02-12,1.1,CLIC
2010-02-13,2.07,CLIC
2010-02-14,2.95,CLIC
2010-02-15,1.84,CLIC
2010-02-16,2.56,CLIC
2010-02-17,2.07,CLIC
2010-02-18,2.51,CLIC
2010-02-19,1.1,CLIC
2010-02-20,2.92,CLIC
2010-02-21,4.57,CLIC
2010-02-22,6.95,CLIC
2010-02-23,2.81,CLIC
2010-02-24,2.84,CLIC
2010-02-25,4.71,CLIC
2010-02-26,4.59,CLIC
2010-02-27,4.25,CLIC
2010-02-28,4.02,CLIC
2010-03-01,6.7,CLIC
2010-03-02,3.2,CLIC
2010-03-03,4.12,CLIC
2010-03-04,5.46,CLIC
2010-03-05,1.2,CLIC
2010-03-06,1.67,CLIC
2010-03-07,3.48,CLIC
2010-03-08,2.97,CLIC
2010-03-09,2.51,CLIC
2010-03-10,8.79,CLIC
2010-03-11,8.92,CLIC
2010-03-12,4.33,CLIC
2010-03-13,5.98,CLIC
2010-03-14,4.95,CLIC
2010-03-15,2.57,CLIC
2010-03-16,3.33,CLIC
2010-03-17,4.3,CLIC
2010-03-18,7.25,CLIC
2010-03-19,5.8,CLIC
2010-03-20,7.6,CLIC
2010-03-21,5.99,CLIC
2010-03-22,6.05,CLIC
2010-03-23,5.6,CLIC
2010-03-24,4.48,CLIC
2010-03-25,7.7,CLIC
2010-03-26,6.57,CLIC
2010-03-27,5.95,CLIC
2010-03-28,3.98,CLIC
2010-03-29,7.6,CLIC
2010-03-30,5.9,CLIC
2010-03-31,6.78,CLIC
2010-04-01,5.52,CLIC
2010-04-02,7.07,CLIC
2010-04-03,9.23,CLIC
2010-04-04,8.62,CLIC
2010-04-05,9.66,CLIC
2010-04-06,6.6,CLIC
2010-04-07,9.17,CLIC
2010-04-08,6.02,CLIC
2010-04-09,3.73,CLIC
2010-04-10,9.36,CLIC
2010-04-11,4.83,CLIC
2010-04-12,1.01,CLIC
2010-04-13,4.11,CLIC
2010-04-14,3.27,CLIC
2010-04-15,2.87,CLIC
2010-04-16,4.64,CLIC
2010-04-17,2.12,CLIC
2010-04-18,3.81,CLIC
2010-04-19,3.05,CLIC
2010-04-20,5.49,CLIC
2010-04-21,3.8,CLIC
2010-04-22,2.15,CLIC
2010-04-23,5.69,CLIC
2010-04-24,5.24,CLIC
2010-04-25,8.09,CLIC
2010-04-26,8.25,CLIC
2010-04-27,5.76,CLIC
2010-04-28,4.09,CLIC
2010-04-29,7.17,CLIC
2010-04-30,7.98,CLIC
2010-05-02,6.13,CLIC
2010-05-03,8.27,CLIC
2010-05-04,8.99,CLIC
2010-05-05,7.01,CLIC
2010-05-06,7.05,CLIC
2010-05-07,8.39,CLIC
2010-05-08,5.1,CLIC
2010-05-09,10.3,CLIC
2010-05-10,6.04,CLIC
2010-05-11,14.47,CLIC
2010-05-12,2.92,CLIC
2010-05-13,4.71,CLIC
2010-05-14,4.59,CLIC
2010-05-15,4.18,CLIC
2010-05-16,2.85,CLIC
2010-05-17,5.46,CLIC
2010-05-18,4.08,CLIC
2010-05-19,6.35,CLIC
2010-05-20,6.54,CLIC
2010-05-21,8.2,CLIC
2010-05-22,6.12,CLIC
2010-05-23,5.32,CLIC
2010-05-24,9.4,CLIC
2010-05-25,6.33,CLIC
2010-05-26,4.58,CLIC
2010-05-27,13.76,CLIC
2010-05-28,6.02,CLIC
2010-05-29,7.25,CLIC
2010-05-30,4.1,CLIC
2010-05-31,5.34,CLIC
2010-06-01,3.73,CLIC
2010-06-02,4.13,CLIC
2010-06-03,5.27,CLIC
2010-06-04,5.23,CLIC
2010-06-05,7.77,CLIC
2010-06-06,6.55,CLIC
2010-06-07,3.53,CLIC
2010-06-08,6.25,CLIC
2010-06-09,6.79,CLIC
2010-06-10,6.16,CLIC
2010-06-11,5.87,CLIC
2010-06-12,7.87,CLIC
2010-06-13,12.01,CLIC
2010-06-14,10.81,CLIC
2010-06-15,8.22,CLIC
2010-06-16,7.19,CLIC
2010-06-17,5.78,CLIC
2010-06-18,9.85,CLIC
2010-06-19,8.69,CLIC
2010-06-20,11.26,CLIC
2010-06-21,10.09,CLIC
2010-06-22,9.02,CLIC
2010-06-23,10.25,CLIC
2010-06-24,8.28,CLIC
2010-06-25,10.99,CLIC
2010-06-26,10.48,CLIC
2010-06-27,8.05,CLIC
2010-06-28,14.93,CLIC
2010-06-29,1.72,CLIC
2010-06-30,5.23,CLIC
2010-07-01,10,CLIC
2010-07-02,3.9,CLIC
2010-07-03,6.22,CLIC
2010-07-04,4.5,CLIC
2010-07-05,9.5,CLIC
2010-07-06,2.94,CLIC
2010-07-07,3.49,CLIC
2010-07-08,13,CLIC
2010-07-09,3.61,CLIC
2010-07-10,6.32,CLIC
2010-07-11,7.34,CLIC
2010-07-12,6.54,CLIC
2010-07-13,6.43,CLIC
2010-07-14,6.28,CLIC
2010-07-15,10.89,CLIC
2010-07-16,2.14,CLIC
2010-07-17,5.62,CLIC
2010-07-18,8.11,CLIC
2010-07-19,1.8,CLIC
2010-07-20,6.35,CLIC
2010-07-21,4.85,CLIC
2010-07-22,13.28,CLIC
2010-07-23,9.94,CLIC
2010-07-24,15.37,CLIC
2010-07-25,8.79,CLIC
2010-07-26,3.98,CLIC
2010-07-27,4.88,CLIC
2010-07-28,8.78,CLIC
2010-07-29,4.53,CLIC
2010-07-30,5.97,CLIC
2010-07-31,4.72,CLIC
2010-08-01,8.09,CLIC
2010-08-02,6.45,CLIC
2010-08-03,3.24,CLIC
2010-08-04,4.97,CLIC
2010-08-05,6.92,CLIC
2010-08-06,6.22,CLIC
2010-08-07,5.1,CLIC
2010-08-08,3.14,CLIC
2010-08-09,11.01,CLIC
2010-08-10,10.89,CLIC
2010-08-11,5.78,CLIC
2010-08-12,5.81,CLIC
2010-08-13,5.8,CLIC
2010-08-14,5.54,CLIC
2010-08-15,6.1,CLIC
2010-08-16,6.58,CLIC
2010-08-17,7.01,CLIC
2010-08-18,6.26,CLIC
2010-08-19,6.02,CLIC
2010-08-20,6.6,CLIC
2010-08-21,6.04,CLIC
2010-08-22,5.89,CLIC
2010-08-23,9.08,CLIC
2010-08-24,4.76,CLIC
2010-08-25,5.77,CLIC
2010-08-26,3.36,CLIC
2010-08-27,6.58,CLIC
2010-08-28,5.1,CLIC
2010-08-29,7.68,CLIC
2010-08-30,7.04,CLIC
2010-08-31,6.71,CLIC
2010-09-02,5.83,CLIC
2010-09-04,9.66,CLIC
2010-09-05,5.94,CLIC
2010-09-06,4.19,CLIC
2010-09-07,6.6,CLIC
2010-09-08,2.28,CLIC
2010-09-09,5.7,CLIC
2010-09-10,2.9,CLIC
2010-09-11,4.87,CLIC
2010-09-12,4.76,CLIC
2010-09-13,5.03,CLIC
2010-09-14,6.21,CLIC
2010-09-15,4.42,CLIC
2010-09-16,6.58,CLIC
2010-09-17,3.74,CLIC
2010-09-18,1.3,CLIC
2010-09-19,1.07,CLIC
2010-09-20,5.12,CLIC
2010-09-21,1.15,CLIC
2010-09-22,3.2,CLIC
2010-09-23,2.47,CLIC
2010-09-24,2.92,CLIC
2010-09-25,4.94,CLIC
2010-09-26,2.8,CLIC
2010-09-27,4.95,CLIC
2010-09-28,5.96,CLIC
2010-09-29,2.3,CLIC
2010-09-30,3.44,CLIC
2010-10-01,3.53,CLIC
2010-10-02,4.15,CLIC
2010-10-03,4.89,CLIC
2010-10-04,4.48,CLIC
2010-10-05,1.65,CLIC
2010-10-06,2.88,CLIC
2010-10-07,2.32,CLIC
2010-10-08,5.27,CLIC
2010-10-09,2.03,CLIC
2010-10-10,5.18,CLIC
2010-10-11,2.27,CLIC
2010-10-12,4.79,CLIC
2010-10-13,3.51,CLIC
2010-10-14,4.96,CLIC
2010-10-15,4.62,CLIC
2010-10-16,3.46,CLIC
2010-10-17,5.42,CLIC
2010-10-18,3.96,CLIC
2010-10-19,3.36,CLIC
2010-10-20,2.48,CLIC
2010-10-21,4.2,CLIC
2010-10-22,3.94,CLIC
2010-10-23,2.94,CLIC
2010-10-24,3.31,CLIC
2010-10-25,3.13,CLIC
2010-10-26,4.89,CLIC
2010-10-27,2.63,CLIC
2010-10-28,3.64,CLIC
2010-10-29,4.72,CLIC
2010-10-30,3.02,CLIC
2010-10-31,3.05,CLIC
2010-11-01,3.05,CLIC
2010-11-02,3.03,CLIC
2010-11-03,6.02,CLIC
2010-11-04,6.77,CLIC
2010-11-07,2.08,CLIC
2010-11-08,3.74,CLIC
2010-11-09,3.09,CLIC
2010-11-10,1.5,CLIC
2010-11-11,1.63,CLIC
2010-11-12,4.3,CLIC
2010-11-13,3.39,CLIC
2010-11-14,1.44,CLIC
2010-11-15,3.42,CLIC
2010-11-16,4.73,CLIC
2010-11-17,2.92,CLIC
2010-11-18,3.7,CLIC
2010-11-19,2.75,CLIC
2010-11-20,1.4,CLIC
2010-11-21,3.56,CLIC
2010-11-22,3.71,CLIC
2010-11-23,2.95,CLIC
2010-11-24,2.46,CLIC
2010-11-25,5.16,CLIC
2010-11-26,3.26,CLIC
2010-11-27,5.44,CLIC
2010-11-28,2.04,CLIC
2010-11-29,4.8,CLIC
2010-11-30,3.54,CLIC
2010-12-01,3.72,CLIC
2010-12-02,1.58,CLIC
2010-12-03,1.56,CLIC
2010-12-04,2.57,CLIC
2010-12-05,1.69,CLIC
2010-12-06,3.36,CLIC
2010-12-07,1.08,CLIC
2010-12-08,3.94,CLIC
2010-12-09,1.92,CLIC
2010-12-10,2.12,CLIC
2010-12-11,2.87,CLIC
2010-12-12,3.51,CLIC
2010-12-13,1.08,CLIC
2010-12-14,1.99,CLIC
2010-12-15,3.29,CLIC
2010-12-16,4.03,CLIC
2010-12-17,2.23,CLIC
2010-12-18,5.83,CLIC
2010-12-19,1.01,CLIC
2010-12-20,0.38,CLIC
2010-12-21,2.19,CLIC
2010-12-22,1.81,CLIC
2010-12-23,3.26,CLIC
2010-12-24,1.26,CLIC
2010-12-25,3.42,CLIC
2010-12-26,2.65,CLIC
2010-12-27,1.96,CLIC
2010-12-28,2.04,CLIC
2010-12-29,2.68,CLIC
2010-12-30,1.83,CLIC
2010-12-31,4.4,CLIC
2011-01-01,1.62,CLIC
2011-01-02,3.28,CLIC
2011-01-03,1.47,CLIC
2011-01-04,2.53,CLIC
2011-01-05,3.1,CLIC
2011-01-06,1.56,CLIC
2011-01-07,2.47,CLIC
2011-01-08,2.64,CLIC
2011-01-09,2.15,CLIC
2011-01-10,2.48,CLIC
2011-01-11,0.82,CLIC
2011-01-12,0.63,CLIC
2011-01-13,1.37,CLIC
2011-01-14,0.81,CLIC
2011-01-15,1.77,CLIC
2011-01-16,2.09,CLIC
2011-01-17,1.02,CLIC
2011-01-18,2.43,CLIC
2011-01-19,1.91,CLIC
2011-01-20,5.82,CLIC
2011-01-21,1.47,CLIC
2011-01-22,2.12,CLIC
2011-01-23,3.49,CLIC
2011-01-24,2.02,CLIC
2011-01-25,1.43,CLIC
2011-01-26,1.72,CLIC
2011-01-27,1.05,CLIC
2011-01-28,1.7,CLIC
2011-01-29,1.23,CLIC
2011-01-30,4.1,CLIC
2011-01-31,3.07,CLIC
2011-02-01,5.3,CLIC
2011-02-02,3.51,CLIC
2011-02-03,2.06,CLIC
2011-02-04,1.27,CLIC
2011-02-05,1.98,CLIC
2011-02-06,4.3,CLIC
2011-02-07,4.2,CLIC
2011-02-08,2.91,CLIC
2011-02-09,5.14,CLIC
2011-02-10,1.85,CLIC
2011-02-11,3.25,CLIC
2011-02-12,1.35,CLIC
2011-02-13,4.49,CLIC
2011-02-14,3.05,CLIC
2011-02-15,3.69,CLIC
2011-02-16,3.56,CLIC
2011-02-17,5.22,CLIC
2011-02-18,4.4,CLIC
2011-02-19,5.47,CLIC
2011-02-20,3.3,CLIC
2011-02-21,3.45,CLIC
2011-02-22,3.54,CLIC
2011-02-23,4.77,CLIC
2011-02-24,6.37,CLIC
2011-02-25,5.4,CLIC
2011-02-26,5.14,CLIC
2011-02-27,8.46,CLIC
2011-02-28,8.02,CLIC
2011-03-01,5,CLIC
2011-03-02,3.86,CLIC
2011-03-03,5.38,CLIC
2011-03-04,3.77,CLIC
2011-03-05,2.52,CLIC
2011-03-06,5.14,CLIC
2011-03-07,4.2,CLIC
2011-03-08,8.21,CLIC
2011-03-09,8.11,CLIC
2011-03-10,4.81,CLIC
2011-03-11,8.04,CLIC
2011-03-12,4.51,CLIC
2011-03-13,2.99,CLIC
2011-03-14,3.15,CLIC
2011-03-15,4.71,CLIC
2011-03-16,6.6,CLIC
2011-03-17,5.34,CLIC
2011-03-18,5.31,CLIC
2011-03-19,8.54,CLIC
2011-03-20,5.04,CLIC
2011-03-21,8.34,CLIC
2011-03-22,8.57,CLIC
2011-03-23,4.44,CLIC
2011-03-24,7.19,CLIC
2011-03-25,6.52,CLIC
2011-03-26,5.72,CLIC
2011-03-27,7.99,CLIC
2011-03-28,1.7,CLIC
2011-03-29,3.05,CLIC
2011-03-30,2.15,CLIC
2011-03-31,3.79,CLIC
2011-04-01,3.05,CLIC
2011-04-02,7.15,CLIC
2011-04-03,8.24,CLIC
2011-04-04,11.72,CLIC
2011-04-05,8.34,CLIC
2011-04-06,5.1,CLIC
2011-04-07,7.77,CLIC
2011-04-08,8.59,CLIC
2011-04-09,8.13,CLIC
2011-04-10,3.58,CLIC
2011-04-11,11.39,CLIC
2011-04-12,6.93,CLIC
2011-04-13,5.22,CLIC
2011-04-14,5.57,CLIC
2011-04-15,10.74,CLIC
2011-04-16,8.67,CLIC
2011-04-17,4.45,CLIC
2011-04-18,7.08,CLIC
2011-04-19,9.05,CLIC
2011-04-20,7.09,CLIC
2011-04-21,7.82,CLIC
2011-04-22,7.8,CLIC
2011-04-23,6.01,CLIC
2011-04-24,9.6,CLIC
2011-04-25,8.96,CLIC
2011-04-26,8.23,CLIC
2011-04-27,12.13,CLIC
2011-04-28,7.55,CLIC
2011-04-29,8.25,CLIC
2011-04-30,6.15,CLIC
2011-05-01,10.57,CLIC
2011-05-02,3.67,CLIC
2011-05-03,9.53,CLIC
2011-05-04,3.33,CLIC
2011-05-05,6.28,CLIC
2011-05-06,7.96,CLIC
2011-05-07,6.09,CLIC
2011-05-08,9.82,CLIC
2011-05-09,6.38,CLIC
2011-05-10,3.72,CLIC
2011-05-11,9.72,CLIC
2011-05-12,5.76,CLIC
2011-05-13,7,CLIC
2011-05-14,4.86,CLIC
2011-05-15,1.73,CLIC
2011-05-16,1.77,CLIC
2011-05-17,1.81,CLIC
2011-05-18,4.33,CLIC
2011-05-19,11.52,CLIC
2011-05-20,12.91,CLIC
2011-05-21,2.79,CLIC
2011-05-22,9.19,CLIC
2011-05-23,7.89,CLIC
2011-05-24,6.12,CLIC
2011-05-25,7.51,CLIC
2011-05-26,7.9,CLIC
2011-05-27,11.34,CLIC
2011-05-28,11.01,CLIC
2011-05-29,9.04,CLIC
2011-05-30,9.8,CLIC
2011-05-31,8.3,CLIC
2011-06-01,6.17,CLIC
2011-06-02,7.77,CLIC
2011-06-03,9.34,CLIC
2011-06-04,7.71,CLIC
2011-06-05,9.16,CLIC
2011-06-06,9.03,CLIC
2011-06-07,10.25,CLIC
2011-06-08,9.06,CLIC
2011-06-09,7.59,CLIC
2011-06-10,8.66,CLIC
2011-06-11,9.54,CLIC
2011-06-12,9.39,CLIC
2011-06-13,11.18,CLIC
2011-06-14,8.19,CLIC
2011-06-15,11.34,CLIC
2011-06-16,10.42,CLIC
2011-06-17,12.95,CLIC
2011-06-18,11.53,CLIC
2011-06-19,12.15,CLIC
2011-06-20,10.36,CLIC
2011-06-21,8.94,CLIC
2011-06-23,6.13,CLIC
2011-06-24,7.06,CLIC
2011-06-25,6.19,CLIC
2011-06-26,7.12,CLIC
2011-06-27,9.84,CLIC
2011-06-28,7.3,CLIC
2011-06-29,4.15,CLIC
2011-07-03,5.88,CLIC
2011-07-04,6.94,CLIC
2011-07-05,6.96,CLIC
2011-07-06,6.32,CLIC
2011-07-07,7.2,CLIC
2011-07-08,7.18,CLIC
2011-07-09,9.94,CLIC
2011-07-10,4.85,CLIC
2011-07-11,9.79,CLIC
2011-07-12,6.4,CLIC
2011-07-13,9.04,CLIC
2011-07-14,8.23,CLIC
2011-07-15,8.33,CLIC
2011-07-16,6.62,CLIC
2011-07-17,8.52,CLIC
2011-07-18,7.03,CLIC
2011-07-19,10.08,CLIC
2011-07-20,11.04,CLIC
2011-07-21,4.64,CLIC
2011-07-22,7.71,CLIC
2011-07-23,8.82,CLIC
2011-07-24,8.63,CLIC
2011-07-25,7.68,CLIC
2011-07-26,8.49,CLIC
2011-07-27,8.27,CLIC
2011-07-28,7.34,CLIC
2011-07-29,6.21,CLIC
2011-07-30,7.02,CLIC
2011-07-31,6.5,CLIC
2011-08-01,6.51,CLIC
2011-08-02,9.56,CLIC
2011-08-03,8.22,CLIC
2011-08-04,9.88,CLIC
2011-08-05,8.18,CLIC
2011-08-06,9.1,CLIC
2011-08-07,10.55,CLIC
2011-08-08,10.74,CLIC
2011-08-09,7.11,CLIC
2011-08-10,6.89,CLIC
2011-08-11,6.29,CLIC
2011-08-12,10.02,CLIC
2011-08-13,9,CLIC
2011-08-14,9.1,CLIC
2011-08-15,9.03,CLIC
2011-08-16,9.47,CLIC
2011-08-17,9.84,CLIC
2011-08-18,9.14,CLIC
2011-08-19,10.3,CLIC
2011-08-20,11.2,CLIC
2011-08-21,9.09,CLIC
2011-08-22,2.59,CLIC
2011-08-23,8.04,CLIC
2011-08-24,10.68,CLIC
2011-08-25,5.8,CLIC
2011-08-26,9.16,CLIC
2011-08-27,2.02,CLIC
2011-08-28,5.82,CLIC
2011-08-29,6.05,CLIC
2011-08-30,8.73,CLIC
2011-08-31,3.02,CLIC
2011-09-01,3.93,CLIC
2011-09-02,6.51,CLIC
2011-09-03,8.74,CLIC
2011-09-04,8.41,CLIC
2011-09-05,6.1,CLIC
2011-09-06,9.92,CLIC
2011-09-07,7.36,CLIC
2011-09-08,7.67,CLIC
2011-09-09,8.29,CLIC
2011-09-10,8.52,CLIC
2011-09-11,8.73,CLIC
2011-09-12,6.54,CLIC
2011-09-13,8.43,CLIC
2011-09-14,7.18,CLIC
2011-09-15,5.95,CLIC
2011-09-16,8.76,CLIC
2011-09-17,9.14,CLIC
2011-09-18,4.02,CLIC
2011-09-19,4.96,CLIC
2011-09-20,5.18,CLIC
2011-09-21,5.57,CLIC
2011-09-22,6.52,CLIC
2011-09-23,9.5,CLIC
2011-09-24,8.05,CLIC
2011-09-25,4.43,CLIC
2011-09-26,6.98,CLIC
2011-09-27,6.6,CLIC
2011-09-28,5.39,CLIC
2011-09-29,9.55,CLIC
2011-09-30,2.28,CLIC
2011-10-01,5.01,CLIC
2011-10-02,4.29,CLIC
2011-10-03,4.76,CLIC
2011-10-04,5.34,CLIC
2011-10-05,4.06,CLIC
2011-10-06,7.4,CLIC
2011-10-07,6.65,CLIC
2011-10-08,5.86,CLIC
2011-10-09,4.43,CLIC
2011-10-10,1.07,CLIC
2011-10-11,0.7,CLIC
2011-10-12,1.13,CLIC
2011-10-13,3.66,CLIC
2011-10-14,6.55,CLIC
2011-10-15,3.62,CLIC
2011-10-16,4.87,CLIC
2011-10-17,4.1,CLIC
2011-10-18,4.88,CLIC
2011-10-19,6.54,CLIC
2011-10-20,5.69,CLIC
2011-10-21,4.01,CLIC
2011-10-22,3.74,CLIC
2011-10-23,4.82,CLIC
2011-10-24,3.96,CLIC
2011-10-25,4.28,CLIC
2011-10-26,3.1,CLIC
2011-10-27,6.6,CLIC
2011-10-28,3.54,CLIC
2011-10-29,4.84,CLIC
2011-10-30,3.66,CLIC
2011-10-31,3.86,CLIC
2011-11-01,3.98,CLIC
2011-11-02,4.31,CLIC
2011-11-03,6.89,CLIC
2011-11-04,3.6,CLIC
2011-11-05,3.28,CLIC
2011-11-06,3.92,CLIC
2011-11-07,3.89,CLIC
2011-11-08,4.28,CLIC
2011-11-09,4.25,CLIC
2011-11-10,2.7,CLIC
2011-11-11,2.41,CLIC
2011-11-12,2.71,CLIC
2011-11-13,3.12,CLIC
2011-11-14,5.1,CLIC
2011-11-15,4.94,CLIC
2011-11-16,3.34,CLIC
2011-11-17,4.47,CLIC
2011-11-18,2.73,CLIC
2011-11-19,3.86,CLIC
2011-11-20,4.66,CLIC
2011-11-21,4,CLIC
2011-11-22,5.89,CLIC
2011-11-23,3.37,CLIC
2011-11-24,2.79,CLIC
2011-11-25,2.84,CLIC
2011-11-26,5.32,CLIC
2011-11-27,4.45,CLIC
2011-11-28,3.72,CLIC
2011-11-29,3.07,CLIC
2011-11-30,3.1,CLIC
2011-12-01,3.7,CLIC
2011-12-02,3.72,CLIC
2011-12-03,3.12,CLIC
2011-12-04,4.15,CLIC
2011-12-05,1.01,CLIC
2011-12-06,1.4,CLIC
2011-12-07,1.84,CLIC
2011-12-08,1.51,CLIC
2011-12-09,2.7,CLIC
2011-12-10,0.79,CLIC
2011-12-11,4,CLIC
2011-12-12,1.76,CLIC
2011-12-13,1.65,CLIC
2011-12-14,3.02,CLIC
2011-12-15,2.03,CLIC
2011-12-16,2.11,CLIC
2011-12-17,1.39,CLIC
2011-12-18,1.69,CLIC
2011-12-19,2.4,CLIC
2011-12-20,4.5,CLIC
2011-12-21,2.53,CLIC
2011-12-22,2.66,CLIC
2011-12-23,1.1,CLIC
2011-12-24,1.07,CLIC
2011-12-25,1.61,CLIC
2011-12-26,1.57,CLIC
2011-12-27,1.52,CLIC
2011-12-28,2.05,CLIC
2011-12-29,3.36,CLIC
2011-12-30,3.09,CLIC
2011-12-31,3.11,CLIC
2012-01-01,2.94,CLIC
2012-01-02,3.06,CLIC
2012-01-03,1.29,CLIC
2012-01-04,2.45,CLIC
2012-01-05,1.81,CLIC
2012-01-06,3.34,CLIC
2012-01-07,2.57,CLIC
2012-01-08,2.97,CLIC
2012-01-09,3.2,CLIC
2012-01-10,3.3,CLIC
2012-01-11,2.32,CLIC
2012-01-12,4.26,CLIC
2012-01-13,3.5,CLIC
2012-01-14,2.27,CLIC
2012-01-15,3.05,CLIC
2012-01-16,1.45,CLIC
2012-01-17,4.19,CLIC
2012-01-18,5.51,CLIC
2012-01-19,1.8,CLIC
2012-01-20,3.34,CLIC
2012-01-21,3.63,CLIC
2012-01-22,3.93,CLIC
2012-01-23,3.36,CLIC
2012-01-24,1.77,CLIC
2012-01-25,5.97,CLIC
2012-01-26,3.62,CLIC
2012-01-27,3.47,CLIC
2012-01-28,2.73,CLIC
2012-01-29,1.11,CLIC
2012-01-30,1.3,CLIC
2012-01-31,1.65,CLIC
2012-02-01,1.44,CLIC
2012-02-02,4.05,CLIC
2012-02-03,4.2,CLIC
2012-02-04,10.3,CLIC
2012-02-05,6.95,CLIC
2012-02-06,2.4,CLIC
2012-02-07,2.5,CLIC
2012-02-08,17.2,CLIC
2012-02-09,3.1,CLIC
2012-02-10,1.05,CLIC
2012-02-11,10.8,CLIC
2012-02-12,7.2,CLIC
2012-02-13,1.55,CLIC
2012-02-14,1.1,CLIC
2012-02-15,2.1,CLIC
2012-02-16,2.28,CLIC
2012-02-17,1.02,CLIC
2012-02-18,2.85,CLIC
2012-02-19,3.05,CLIC
2012-02-20,2.69,CLIC
2012-02-21,2.24,CLIC
2012-02-22,4.71,CLIC
2012-02-23,1.42,CLIC
2012-02-24,4.64,CLIC
2012-02-25,2,CLIC
2012-02-26,3.08,CLIC
2012-02-27,3.11,CLIC
2012-02-28,5.36,CLIC
2012-02-29,4.59,CLIC
2012-03-01,3.94,CLIC
2012-03-02,4.43,CLIC
2012-03-03,6.09,CLIC
2012-03-04,5.89,CLIC
2012-03-05,5.16,CLIC
2012-03-06,5.9,CLIC
2012-03-07,4.65,CLIC
2012-03-08,5.05,CLIC
2012-03-09,4.65,CLIC
2012-03-10,1.05,CLIC
2012-03-11,1.8,CLIC
2012-03-12,2.05,CLIC
2012-03-13,4.37,CLIC
2012-03-14,5.99,CLIC
2012-03-15,6.59,CLIC
2012-03-16,5.63,CLIC
2012-03-17,6.35,CLIC
2012-03-18,1.34,CLIC
2012-03-19,7.81,CLIC
2012-03-20,4.76,CLIC
2012-03-21,5.44,CLIC
2012-03-22,10.59,CLIC
2012-03-23,2.57,CLIC
2012-03-24,6.99,CLIC
2012-03-25,5.33,CLIC
2012-03-26,3.23,CLIC
2012-03-27,4.25,CLIC
2012-03-28,4.68,CLIC
2012-03-29,5.12,CLIC
2012-03-30,2.75,CLIC
2012-03-31,6.7,CLIC
2012-04-01,4.09,CLIC
2012-04-02,5.86,CLIC
2012-04-03,6.2,CLIC
2012-04-04,8.05,CLIC
2012-04-05,4.65,CLIC
2012-04-06,3.72,CLIC
2012-04-09,4.63,CLIC
2012-04-10,1.32,CLIC
2012-04-11,3.1,CLIC
2012-04-12,2.01,CLIC
2012-04-13,3.19,CLIC
2012-04-14,6.88,CLIC
2012-04-15,7.1,CLIC
2012-04-16,7.6,CLIC
2012-04-17,4.17,CLIC
2012-04-18,4.95,CLIC
2012-04-19,3.39,CLIC
2012-04-20,3.95,CLIC
2012-04-21,7.06,CLIC
2012-04-22,8.75,CLIC
2012-04-23,8.57,CLIC
2012-04-24,7.98,CLIC
2012-04-25,7.17,CLIC
2012-04-26,8.48,CLIC
2012-04-27,8.45,CLIC
2012-04-28,6.68,CLIC
2012-04-29,4.01,CLIC
2012-04-30,10.86,CLIC
2012-05-01,5.07,CLIC
2012-05-02,3.05,CLIC
2012-05-03,3.85,CLIC
2012-05-04,5.86,CLIC
2012-05-05,7.04,CLIC
2012-05-06,7.48,CLIC
2012-05-07,7.7,CLIC
2012-05-08,5.04,CLIC
2012-05-09,5.43,CLIC
2012-05-10,8.24,CLIC
2012-05-11,4.41,CLIC
2012-05-12,7.02,CLIC
2012-05-13,6.13,CLIC
2012-05-14,4.99,CLIC
2012-05-15,2.8,CLIC
2012-05-16,5.06,CLIC
2012-05-17,6.84,CLIC
2012-05-18,7.18,CLIC
2012-05-19,7.08,CLIC
2012-05-20,3.03,CLIC
2012-05-21,5.91,CLIC
2012-05-22,8.11,CLIC
2012-05-23,9.09,CLIC
2012-05-24,11.61,CLIC
2012-05-25,9.29,CLIC
2012-05-26,7.55,CLIC
2012-05-27,7.38,CLIC
2012-05-28,8.07,CLIC
2012-05-29,10.05,CLIC
2012-05-30,10.63,CLIC
2012-05-31,5.82,CLIC
2012-06-01,4.57,CLIC
2012-06-02,4.55,CLIC
2012-06-03,8.72,CLIC
2012-06-04,7,CLIC
2012-06-05,5.54,CLIC
2012-06-06,8.05,CLIC
2012-06-07,9.36,CLIC
2012-06-08,8.03,CLIC
2012-06-09,8.97,CLIC
2012-06-10,9.9,CLIC
2012-06-11,11.05,CLIC
2012-06-12,10.18,CLIC
2012-06-13,11.06,CLIC
2012-06-14,9.6,CLIC
2012-06-15,10.1,CLIC
2012-06-16,7.51,CLIC
2012-06-17,9.2,CLIC
2012-06-18,8.05,CLIC
2012-06-19,8.96,CLIC
2012-06-20,7.92,CLIC
2012-06-22,3.8,CLIC
