Estación: ,C19144,CIENEGUILLAS Y CRUCITAS
2002-11-21,4.4,CLIC
2002-11-22,0.93,CLIC
2002-11-23,3.01,CLIC
2002-11-24,1.16,CLIC
2002-11-25,2.08,CLIC
2002-11-26,3.02,CLIC
2002-11-27,3.18,CLIC
2002-11-28,0.92,CLIC
2002-11-29,1.68,CLIC
2002-11-30,0.78,CLIC
2002-12-02,0.91,CLIC
2002-12-03,1.9,CLIC
2002-12-04,0.19,CLIC
2002-12-05,0.96,CLIC
2002-12-06,2.35,CLIC
2002-12-07,1.09,CLIC
2002-12-08,1.85,CLIC
2002-12-09,2.7,CLIC
2002-12-10,2,CLIC
2002-12-11,1.38,CLIC
2002-12-12,2.29,CLIC
2002-12-13,1.85,CLIC
2002-12-14,2.24,CLIC
2002-12-15,0.24,CLIC
2002-12-28,2.72,CLIC
2002-12-29,0.86,CLIC
2002-12-30,2.02,CLIC
2002-12-31,3.35,CLIC
2003-01-01,1.14,CLIC
2003-01-02,4.1,CLIC
2003-01-03,4.36,CLIC
2003-01-04,2.64,CLIC
2003-01-05,2.42,CLIC
2003-01-06,3.47,CLIC
2003-01-07,0.5,CLIC
2003-01-08,1.59,CLIC
2003-01-09,0.83,CLIC
2003-01-10,0.17,CLIC
2003-01-11,0.13,CLIC
2003-01-12,4.6,CLIC
2003-01-13,1.96,CLIC
2003-01-14,2.39,CLIC
2003-01-15,1.13,CLIC
2003-01-16,3.67,CLIC
2003-01-17,3.18,CLIC
2003-01-18,1.41,CLIC
2003-01-19,2.31,CLIC
2003-01-20,2.3,CLIC
2003-01-21,2.86,CLIC
2003-01-22,3.53,CLIC
2003-01-23,3.03,CLIC
2003-01-24,2.82,CLIC
2003-01-25,1.46,CLIC
2003-01-26,1.54,CLIC
2003-01-27,2.95,CLIC
2003-01-29,2.35,CLIC
2003-01-30,2.81,CLIC
2003-01-31,1.61,CLIC
2003-02-02,2.89,CLIC
2003-02-03,0.93,CLIC
2003-02-04,2.61,CLIC
2003-02-05,2.81,CLIC
2003-02-06,3.21,CLIC
2003-02-07,2.35,CLIC
2003-02-08,2.53,CLIC
2003-02-09,2.06,CLIC
2003-02-10,3.06,CLIC
2003-02-11,3.28,CLIC
2003-02-12,3.24,CLIC
2003-02-13,2.96,CLIC
2003-02-14,3.24,CLIC
2003-02-15,3.63,CLIC
2003-02-16,0.93,CLIC
2003-02-17,0.4,CLIC
2003-02-18,3.16,CLIC
2003-02-19,2.93,CLIC
2003-02-20,3.22,CLIC
2003-02-21,3.92,CLIC
2003-02-22,3.48,CLIC
2003-03-10,3.72,CLIC
2003-03-11,5.97,CLIC
2003-03-12,4.33,CLIC
2003-03-13,4.07,CLIC
2003-03-14,5.13,CLIC
2003-03-15,6.27,CLIC
2003-03-16,1.82,CLIC
2003-03-17,4.74,CLIC
2003-03-18,6.69,CLIC
2003-03-19,7.22,CLIC
2003-03-20,5.92,CLIC
2003-03-21,5.58,CLIC
2003-03-22,4.92,CLIC
2003-03-23,5.87,CLIC
2003-03-24,3.66,CLIC
2003-03-25,4.3,CLIC
2003-03-26,4.92,CLIC
2003-03-27,5.72,CLIC
2003-03-28,5.32,CLIC
2003-03-29,5.57,CLIC
2003-03-30,1.55,CLIC
2003-04-05,4.85,CLIC
2003-04-06,2.26,CLIC
2003-04-07,4.74,CLIC
2003-04-08,3.14,CLIC
2003-04-09,0.1,CLIC
2003-04-10,4.91,CLIC
2003-04-11,4.09,CLIC
2003-04-12,4.9,CLIC
2003-04-13,4.39,CLIC
2003-04-14,4.57,CLIC
2003-04-15,5.16,CLIC
2003-04-16,7.29,CLIC
2003-04-17,8.23,CLIC
2003-04-18,6.79,CLIC
2003-04-19,7.49,CLIC
2003-04-20,7.9,CLIC
2003-04-21,2.18,CLIC
2003-04-22,4.52,CLIC
2003-04-23,4.9,CLIC
2003-04-24,1.98,CLIC
2003-05-02,7.99,CLIC
2003-05-03,8.96,CLIC
2003-05-04,8.06,CLIC
2003-05-05,8.48,CLIC
2003-05-06,9.6,CLIC
2003-05-07,9.76,CLIC
2003-05-08,9.2,CLIC
2003-05-09,8.44,CLIC
2003-05-10,8.8,CLIC
2003-05-11,7.01,CLIC
2003-05-12,7.88,CLIC
2003-05-13,6.12,CLIC
2003-05-14,8.05,CLIC
2003-05-15,7.76,CLIC
2003-05-16,7.09,CLIC
2003-05-17,7.39,CLIC
2003-05-18,8.61,CLIC
2003-05-19,7,CLIC
2003-05-20,8.95,CLIC
2003-05-21,5.91,CLIC
2003-05-22,8.03,CLIC
2003-05-25,5.4,CLIC
2003-05-26,5.4,CLIC
2003-05-28,3.09,CLIC
2003-05-29,1.86,CLIC
2003-05-30,2.05,CLIC
2003-05-31,4.85,CLIC
2003-06-02,4.09,CLIC
2003-06-03,3.99,CLIC
2003-06-04,4.16,CLIC
2003-06-08,3.29,CLIC
2003-06-13,4.85,CLIC
2003-06-14,3.14,CLIC
2003-06-17,4.64,CLIC
2003-06-18,3.43,CLIC
2003-06-22,5,CLIC
2003-06-23,4.89,CLIC
2003-06-24,4.87,CLIC
2003-06-25,3.06,CLIC
2003-06-27,5.86,CLIC
2003-06-28,6.09,CLIC
2003-06-29,4.96,CLIC
2003-06-30,3.13,CLIC
2003-07-02,0.96,CLIC
2003-07-09,2.34,CLIC
2003-07-10,4.64,CLIC
2003-07-12,4.77,CLIC
2003-07-13,6.3,CLIC
2003-07-14,6.08,CLIC
2003-07-15,6.29,CLIC
2003-07-16,6.21,CLIC
2003-07-17,6.54,CLIC
2003-07-18,1.06,CLIC
2003-07-19,5.74,CLIC
2003-07-20,5.22,CLIC
2003-07-21,4.04,CLIC
2003-07-22,3.91,CLIC
2003-07-23,3.85,CLIC
2003-07-25,4.26,CLIC
2003-07-26,3.48,CLIC
2003-07-27,3.71,CLIC
2003-07-28,2.3,CLIC
2003-07-29,1.85,CLIC
2003-07-30,1.16,CLIC
2003-08-04,3.11,CLIC
2003-08-07,5.23,CLIC
2003-08-08,6.03,CLIC
2003-08-09,8.24,CLIC
2003-08-10,7.76,CLIC
2003-08-11,5.48,CLIC
2003-08-12,3.76,CLIC
2003-08-13,0.95,CLIC
2003-08-14,1.44,CLIC
2003-08-15,0.34,CLIC
2003-08-16,2.79,CLIC
2003-08-18,4.44,CLIC
2003-08-19,5.13,CLIC
2003-08-20,4.2,CLIC
2003-08-22,3.99,CLIC
2003-08-23,3.1,CLIC
2003-08-24,3.12,CLIC
2003-08-25,3.85,CLIC
2003-08-26,5.5,CLIC
2003-08-27,3.43,CLIC
2003-08-28,3.08,CLIC
2003-08-30,4.27,CLIC
2003-08-31,3.91,CLIC
2003-09-02,4.89,CLIC
2003-09-03,1.2,CLIC
2003-09-05,1.2,CLIC
2003-09-07,2.72,CLIC
2003-09-08,3,CLIC
2003-09-09,1.66,CLIC
2003-09-10,0.72,CLIC
2003-09-11,4.25,CLIC
2003-09-13,3.32,CLIC
2003-09-14,1.99,CLIC
2003-09-15,2.93,CLIC
2003-09-16,2.02,CLIC
2003-09-18,2.42,CLIC
2003-09-23,2.18,CLIC
2003-09-25,4.27,CLIC
2003-09-26,1.46,CLIC
2003-09-29,2.47,CLIC
2003-09-30,4.02,CLIC
2003-10-02,5.58,CLIC
2003-10-03,2.5,CLIC
2003-10-04,3.89,CLIC
2003-10-06,3.32,CLIC
2003-10-07,3.21,CLIC
2003-10-08,3.36,CLIC
2003-10-09,0.73,CLIC
2003-10-10,2.29,CLIC
2003-10-11,3.7,CLIC
2003-10-12,1.84,CLIC
2003-10-13,2.2,CLIC
2003-10-14,2.3,CLIC
2003-10-17,2.03,CLIC
2003-10-19,3.32,CLIC
2003-10-20,4.11,CLIC
2003-10-21,4.88,CLIC
2003-10-22,3.71,CLIC
2003-10-23,3.67,CLIC
2003-10-24,4.31,CLIC
2003-10-25,1.45,CLIC
2003-10-26,2.22,CLIC
2003-10-28,1.62,CLIC
2003-10-29,3.33,CLIC
2003-10-30,2.4,CLIC
2003-10-31,3.61,CLIC
2003-11-02,2.3,CLIC
2003-11-03,2.33,CLIC
2003-11-04,2.31,CLIC
2003-11-05,1.98,CLIC
2003-11-06,1.82,CLIC
2003-11-07,2.56,CLIC
2003-11-08,2.66,CLIC
2003-11-09,2.02,CLIC
2003-11-10,2.76,CLIC
2003-11-11,2.13,CLIC
2003-11-12,2.32,CLIC
2003-11-13,3.68,CLIC
2003-11-14,2.1,CLIC
2003-11-15,1.35,CLIC
2003-11-16,2.55,CLIC
2003-11-17,2.39,CLIC
2003-11-18,2.39,CLIC
2003-11-19,2.86,CLIC
2003-11-20,2.84,CLIC
2003-11-21,2.76,CLIC
2003-11-22,2.98,CLIC
2003-11-23,3.31,CLIC
2003-11-24,2.72,CLIC
2003-11-25,1.09,CLIC
2003-11-26,1.63,CLIC
2003-11-27,1.77,CLIC
2003-11-28,2.9,CLIC
2003-12-09,3.95,CLIC
2003-12-10,3.61,CLIC
2003-12-11,2.48,CLIC
2003-12-12,2.05,CLIC
2003-12-13,3.35,CLIC
2003-12-14,1.85,CLIC
2003-12-15,2.79,CLIC
2003-12-16,3.52,CLIC
2003-12-17,1.91,CLIC
2003-12-18,2.6,CLIC
2003-12-19,1.89,CLIC
2003-12-20,1.9,CLIC
2003-12-21,2.11,CLIC
2003-12-22,2.89,CLIC
2003-12-23,4.47,CLIC
2003-12-24,2.66,CLIC
2003-12-25,3.52,CLIC
2003-12-26,1.64,CLIC
2003-12-27,2.46,CLIC
2003-12-28,3.9,CLIC
2003-12-29,3.22,CLIC
2003-12-30,2.25,CLIC
2003-12-31,2.22,CLIC
2004-01-02,2.2,CLIC
2004-01-03,2.95,CLIC
2004-01-04,2.8,CLIC
2004-01-05,2.46,CLIC
2004-01-06,2.55,CLIC
2004-01-07,0.59,CLIC
2004-01-08,2.29,CLIC
2004-01-10,2.88,CLIC
2004-01-18,1.09,CLIC
2004-01-19,1.91,CLIC
2004-01-20,1.15,CLIC
2004-01-21,1.85,CLIC
2004-01-22,1.85,CLIC
2004-01-24,2.82,CLIC
2004-01-25,3.59,CLIC
2004-01-26,4.09,CLIC
2004-01-27,3.69,CLIC
2004-01-28,3.52,CLIC
2004-01-29,2.06,CLIC
2004-01-30,1.44,CLIC
2004-01-31,1.89,CLIC
2004-02-02,4.33,CLIC
2004-02-03,3,CLIC
2004-02-04,1.7,CLIC
2004-02-05,5.59,CLIC
2004-02-06,3.46,CLIC
2004-02-07,3.97,CLIC
2004-02-08,1.64,CLIC
2004-02-09,2.24,CLIC
2004-02-10,3.05,CLIC
2004-02-11,2.88,CLIC
2004-02-12,2.74,CLIC
2004-02-15,3.34,CLIC
2004-02-16,2.88,CLIC
2004-02-17,3.18,CLIC
2004-02-18,2.88,CLIC
2004-02-19,3.47,CLIC
2004-02-20,3.75,CLIC
2004-02-21,3.67,CLIC
2004-02-22,5.38,CLIC
2004-02-23,3.23,CLIC
2004-02-24,5.13,CLIC
2004-02-25,3.81,CLIC
2004-03-08,3.69,CLIC
2004-03-09,2.28,CLIC
2004-03-10,2.84,CLIC
2004-03-11,1.25,CLIC
2004-03-17,2.44,CLIC
2004-03-18,3.83,CLIC
2004-03-19,5.47,CLIC
2004-03-20,3.06,CLIC
2004-03-21,2.59,CLIC
2004-03-22,2.89,CLIC
2004-03-23,2.48,CLIC
2004-03-24,3.92,CLIC
2004-03-25,3.67,CLIC
2004-03-26,5,CLIC
2004-03-27,5.09,CLIC
2004-03-29,2.72,CLIC
2004-04-02,3.75,CLIC
2004-04-03,4.3,CLIC
2004-04-04,4.36,CLIC
2004-04-05,3.98,CLIC
2004-04-06,5.64,CLIC
2004-04-07,5.7,CLIC
2004-04-08,4.52,CLIC
2004-04-09,3.72,CLIC
2004-04-10,6.25,CLIC
2004-04-11,6.87,CLIC
2004-04-12,6.68,CLIC
2004-04-13,4.8,CLIC
2004-04-14,4.09,CLIC
2004-04-15,2.31,CLIC
2004-04-23,3.08,CLIC
2004-04-24,6.71,CLIC
2004-04-25,7.15,CLIC
2004-04-26,4.54,CLIC
2004-04-28,1.66,CLIC
2004-04-29,3.54,CLIC
2004-04-30,6.83,CLIC
2004-05-03,3.77,CLIC
2004-05-04,3.15,CLIC
2004-05-05,4.13,CLIC
2004-05-07,1.11,CLIC
2004-05-09,3.82,CLIC
2004-05-10,5.37,CLIC
2004-05-11,3.51,CLIC
2004-05-12,6.9,CLIC
2004-05-13,6.5,CLIC
2004-05-14,5.41,CLIC
2004-05-19,4.31,CLIC
2004-05-21,2.99,CLIC
2004-05-22,3.08,CLIC
2004-05-23,7.92,CLIC
2004-05-24,6.52,CLIC
2004-05-25,7.92,CLIC
2004-05-26,6.52,CLIC
2004-05-27,7.92,CLIC
2004-05-28,8.26,CLIC
2004-05-29,7.21,CLIC
2004-05-30,8.99,CLIC
2004-05-31,7.33,CLIC
2004-06-02,8.21,CLIC
2004-06-03,5.47,CLIC
2004-06-10,3.37,CLIC
2004-06-12,2.74,CLIC
2004-06-13,6.55,CLIC
2004-06-14,7.66,CLIC
2004-06-15,5.44,CLIC
2004-06-16,4.35,CLIC
2004-06-17,4.73,CLIC
2004-06-18,5.86,CLIC
2004-06-19,7.48,CLIC
2004-06-20,7.38,CLIC
2004-06-22,5.9,CLIC
2004-06-25,4.81,CLIC
2004-06-26,2.58,CLIC
2004-06-29,7.81,CLIC
2004-06-30,4.39,CLIC
2004-07-02,2,CLIC
2004-07-03,2.49,CLIC
2004-07-04,3.47,CLIC
2004-07-05,4.53,CLIC
2004-07-06,3.81,CLIC
2004-07-08,2.74,CLIC
2004-07-09,2.29,CLIC
2004-07-10,4.91,CLIC
2004-07-11,2.57,CLIC
2004-07-13,3.52,CLIC
2004-07-14,5.83,CLIC
2004-07-15,5.35,CLIC
2004-07-16,5.1,CLIC
2004-07-17,6.73,CLIC
2004-07-18,4.27,CLIC
2004-07-19,6.19,CLIC
2004-07-20,6.42,CLIC
2004-07-25,4.44,CLIC
2004-07-26,6.01,CLIC
2004-07-27,5.71,CLIC
2004-07-28,6.49,CLIC
2004-08-02,3.88,CLIC
2004-08-03,0.57,CLIC
2004-08-04,1.57,CLIC
2004-08-05,4.04,CLIC
2004-08-06,1.4,CLIC
2004-08-07,5.22,CLIC
2004-08-08,6.1,CLIC
2004-08-09,5.56,CLIC
2004-08-10,4.1,CLIC
2004-08-14,4.71,CLIC
2004-08-15,4.18,CLIC
2004-08-16,2.59,CLIC
2004-08-17,5.03,CLIC
2004-08-18,4.06,CLIC
2004-08-19,4.52,CLIC
2004-08-21,5.49,CLIC
2004-08-22,3.12,CLIC
2004-08-24,3.31,CLIC
2004-08-25,4.12,CLIC
2004-08-26,4,CLIC
2004-08-27,4.31,CLIC
2004-08-28,3.01,CLIC
2004-08-31,0.66,CLIC
2004-09-06,1.82,CLIC
2004-09-07,3.26,CLIC
2004-09-08,0.68,CLIC
2004-09-09,1.5,CLIC
2004-09-10,2.4,CLIC
2004-09-11,2.89,CLIC
2004-09-12,3.82,CLIC
2004-09-13,4.07,CLIC
2004-09-14,3.64,CLIC
2004-09-15,2.93,CLIC
2004-09-16,4.73,CLIC
2004-09-17,3.12,CLIC
2004-09-18,4.06,CLIC
2004-09-20,3.49,CLIC
2004-09-21,1.48,CLIC
2004-09-23,0.75,CLIC
2004-09-25,1.67,CLIC
2004-09-29,1.7,CLIC
2004-09-30,1.77,CLIC
2004-10-02,2.05,CLIC
2004-10-03,2.86,CLIC
2004-10-04,3,CLIC
2004-10-05,4.31,CLIC
2004-10-06,4.52,CLIC
2004-10-07,1.43,CLIC
2004-10-08,0.72,CLIC
2004-10-09,3.32,CLIC
2004-10-12,3.03,CLIC
2004-10-13,0.32,CLIC
2004-10-14,0.73,CLIC
2004-10-16,2.63,CLIC
2004-10-17,3.83,CLIC
2004-10-18,3.1,CLIC
2004-10-19,4.01,CLIC
2004-10-20,4.19,CLIC
2004-10-21,4.61,CLIC
2004-10-22,5.15,CLIC
2004-10-23,2.49,CLIC
2004-10-24,2.95,CLIC
2004-10-25,3.87,CLIC
2004-10-26,4.71,CLIC
2004-11-04,1.93,CLIC
2004-11-05,3.44,CLIC
2004-11-06,5.09,CLIC
2004-11-07,4.74,CLIC
2004-11-08,6.44,CLIC
2004-11-09,5.53,CLIC
2004-11-10,4.63,CLIC
2004-11-11,3.47,CLIC
2004-11-12,3.5,CLIC
2004-11-13,2.63,CLIC
2004-11-14,2.85,CLIC
2004-11-15,1.38,CLIC
2004-11-18,2.67,CLIC
2004-11-19,2.46,CLIC
2004-11-20,2.49,CLIC
2004-11-21,2.59,CLIC
2004-11-22,2.93,CLIC
2004-11-23,2.63,CLIC
2004-11-24,3.86,CLIC
2004-11-25,2.81,CLIC
2004-11-26,2.22,CLIC
2004-11-27,3.87,CLIC
2004-11-28,3.17,CLIC
2004-11-29,3.17,CLIC
2004-11-30,3.55,CLIC
2004-12-01,1.1,CLIC
2004-12-08,3.77,CLIC
2004-12-09,4.31,CLIC
2004-12-10,2.92,CLIC
2004-12-11,3.48,CLIC
2004-12-12,3.51,CLIC
2004-12-13,2.26,CLIC
2004-12-14,3.51,CLIC
2004-12-15,3.13,CLIC
2004-12-16,0.92,CLIC
2004-12-18,2.28,CLIC
2004-12-19,1.76,CLIC
2004-12-20,2.77,CLIC
2004-12-21,1.23,CLIC
2004-12-22,2.51,CLIC
2004-12-23,2.68,CLIC
2004-12-24,1.18,CLIC
2004-12-26,1.09,CLIC
2004-12-27,1.3,CLIC
2004-12-28,1.59,CLIC
2004-12-29,3.13,CLIC
2004-12-30,4.19,CLIC
2004-12-31,4.15,CLIC
2005-01-01,2.07,CLIC
2005-01-02,3.51,CLIC
2005-01-03,3.1,CLIC
2005-01-04,2.69,CLIC
2005-01-05,1.94,CLIC
2005-01-06,2.88,CLIC
2005-01-07,2.37,CLIC
2005-01-08,1.89,CLIC
2005-01-09,4.33,CLIC
2005-01-10,1.31,CLIC
2005-01-11,2.84,CLIC
2005-01-16,2,CLIC
2005-01-17,2.55,CLIC
2005-01-18,1.84,CLIC
2005-01-19,1.2,CLIC
2005-01-20,1.8,CLIC
2005-01-21,1.98,CLIC
2005-01-22,2.04,CLIC
2005-01-23,2,CLIC
2005-01-24,2.43,CLIC
2005-01-25,2.48,CLIC
2005-01-26,1.8,CLIC
2005-01-27,3.13,CLIC
2005-01-28,2.19,CLIC
2005-01-29,2.69,CLIC
2005-01-30,3.31,CLIC
2005-01-31,3.84,CLIC
2005-02-02,2.28,CLIC
2005-02-06,0.36,CLIC
2005-02-07,2,CLIC
2005-02-08,3.23,CLIC
2005-02-09,3.69,CLIC
2005-02-10,3.57,CLIC
2005-02-11,2.01,CLIC
2005-02-12,1.78,CLIC
2005-02-13,3.08,CLIC
2005-02-14,4.15,CLIC
2005-02-15,4.93,CLIC
2005-02-16,2.29,CLIC
2005-02-17,6.25,CLIC
2005-02-18,3.26,CLIC
2005-02-19,2.03,CLIC
2005-02-20,2.22,CLIC
2005-02-21,3.01,CLIC
2005-02-24,2.95,CLIC
2005-02-28,3.07,CLIC
2005-03-03,1.83,CLIC
2005-03-04,2.94,CLIC
2005-03-05,3.66,CLIC
2005-03-07,1.94,CLIC
2005-03-08,0.96,CLIC
2005-03-10,3.08,CLIC
2005-03-11,2.96,CLIC
2005-03-12,2.26,CLIC
2005-03-13,4.18,CLIC
2005-03-14,5.57,CLIC
2005-03-15,5.05,CLIC
2005-03-16,4.03,CLIC
2005-03-17,2.99,CLIC
2005-03-18,3.28,CLIC
2005-03-19,5.12,CLIC
2005-03-20,4.74,CLIC
2005-03-21,6.97,CLIC
2005-03-22,5.07,CLIC
2005-03-23,4.84,CLIC
2005-03-24,4.85,CLIC
2005-03-25,5.64,CLIC
2005-03-26,6.34,CLIC
2005-03-27,6.07,CLIC
2005-03-31,4.16,CLIC
2005-04-02,6.51,CLIC
2005-04-03,5.64,CLIC
2005-04-04,5.85,CLIC
2005-04-05,5.69,CLIC
2005-04-06,7.33,CLIC
2005-04-07,7.18,CLIC
2005-04-08,5.82,CLIC
2005-04-09,6.04,CLIC
2005-04-10,8.2,CLIC
2005-04-11,7.39,CLIC
2005-04-12,6.34,CLIC
2005-04-18,3.14,CLIC
2005-04-20,4.11,CLIC
2005-04-21,3.37,CLIC
2005-04-22,6.52,CLIC
2005-04-23,6.83,CLIC
2005-04-25,2.34,CLIC
2005-04-26,4.67,CLIC
2005-04-27,3.58,CLIC
2005-04-28,6.08,CLIC
2005-04-29,5.71,CLIC
2005-04-30,6.53,CLIC
2005-05-02,7.46,CLIC
2005-05-03,5.38,CLIC
2005-05-04,6.5,CLIC
2005-05-05,5.2,CLIC
2005-05-06,3.86,CLIC
2005-05-07,5.38,CLIC
2005-05-08,4.22,CLIC
2005-05-09,6.97,CLIC
2005-05-15,3.99,CLIC
2005-05-19,2.99,CLIC
2005-05-20,4.96,CLIC
2005-05-21,6,CLIC
2005-05-22,4.58,CLIC
2005-05-23,7.26,CLIC
2005-05-24,3.34,CLIC
2005-05-25,4.49,CLIC
2005-05-26,5.87,CLIC
2005-05-27,9.57,CLIC
2005-05-28,7.45,CLIC
2005-05-31,7.26,CLIC
2005-06-02,5.52,CLIC
2005-06-03,6.37,CLIC
2005-06-04,2.8,CLIC
2005-06-05,8.2,CLIC
2005-06-06,6.13,CLIC
2005-06-07,6.37,CLIC
2005-06-08,5.88,CLIC
2005-06-09,3.1,CLIC
2005-06-13,8.99,CLIC
2005-06-14,8.46,CLIC
2005-06-15,4.13,CLIC
2005-06-16,7.27,CLIC
2005-06-17,7.48,CLIC
2005-06-18,1.95,CLIC
2005-06-19,3.92,CLIC
2005-06-20,8.03,CLIC
2005-06-21,7.55,CLIC
2005-06-22,7.13,CLIC
2005-06-23,5.77,CLIC
2005-06-24,5.69,CLIC
2005-06-25,4.04,CLIC
2005-06-26,2.58,CLIC
2005-07-03,7.14,CLIC
2005-07-04,8.37,CLIC
2005-07-05,7.13,CLIC
2005-07-06,7.73,CLIC
2005-07-07,7.65,CLIC
2005-07-08,6.79,CLIC
2005-07-09,7.85,CLIC
2005-07-11,3.2,CLIC
2005-07-12,4.36,CLIC
2005-07-13,4.81,CLIC
2005-07-14,4.18,CLIC
2005-07-15,3.12,CLIC
2005-07-17,3.83,CLIC
2005-07-18,5.72,CLIC
2005-07-19,4.3,CLIC
2005-07-20,1.8,CLIC
2005-07-22,1.58,CLIC
2005-07-23,5.56,CLIC
2005-07-24,5.41,CLIC
2005-07-28,4.46,CLIC
2005-07-29,4.23,CLIC
2005-07-30,6.07,CLIC
2005-07-31,5.65,CLIC
2005-08-03,3.6,CLIC
2005-08-04,0.15,CLIC
2005-08-06,7,CLIC
2005-08-07,3.27,CLIC
2005-08-08,3.16,CLIC
2005-08-10,2.85,CLIC
2005-08-11,5.36,CLIC
2005-08-12,4.57,CLIC
2005-08-16,3.43,CLIC
2005-08-17,4.98,CLIC
2005-08-18,5.8,CLIC
2005-08-19,4.68,CLIC
2005-08-20,5.83,CLIC
2005-08-21,5.67,CLIC
2005-08-22,4.32,CLIC
2005-08-23,3.97,CLIC
2005-08-24,3.5,CLIC
2005-08-25,4.71,CLIC
2005-08-26,4.42,CLIC
2005-08-27,3.19,CLIC
2005-08-28,2.54,CLIC
2005-09-03,0.95,CLIC
2005-09-05,2.4,CLIC
2005-09-06,4.5,CLIC
2005-09-07,5.32,CLIC
2005-09-09,3.23,CLIC
2005-09-10,2.34,CLIC
2005-09-13,2.54,CLIC
2005-09-15,3.96,CLIC
2005-09-16,2.24,CLIC
2005-09-17,4.07,CLIC
2005-09-18,4.81,CLIC
2005-09-19,4.44,CLIC
2005-09-20,6.09,CLIC
2005-09-21,1.76,CLIC
2005-09-22,5.41,CLIC
2005-09-23,4.4,CLIC
2005-09-24,5.61,CLIC
2005-09-25,2.85,CLIC
2005-09-26,5.18,CLIC
2005-09-27,4.32,CLIC
2005-09-28,5.52,CLIC
2005-09-29,4.31,CLIC
2005-09-30,3.97,CLIC
2005-10-02,4.36,CLIC
2005-10-07,3.59,CLIC
2005-10-08,4.37,CLIC
2005-10-11,3.2,CLIC
2005-10-12,1.3,CLIC
2005-10-15,2.59,CLIC
2005-10-16,2.28,CLIC
2005-10-17,3.43,CLIC
2005-10-18,5.55,CLIC
2005-10-19,3.78,CLIC
2005-10-20,5.5,CLIC
2005-10-21,2.71,CLIC
2005-10-26,3.21,CLIC
2005-10-27,3.38,CLIC
2005-10-28,1.58,CLIC
2005-10-29,2.84,CLIC
2005-10-30,1.15,CLIC
2005-10-31,2.64,CLIC
2005-11-02,4.69,CLIC
2005-11-03,3.5,CLIC
2005-11-04,4.17,CLIC
2005-11-05,4.23,CLIC
2005-11-06,5.28,CLIC
2005-11-07,4.61,CLIC
2005-11-08,3.22,CLIC
2005-11-09,3.33,CLIC
2005-11-11,4.64,CLIC
2005-11-12,3.09,CLIC
2005-11-13,2.04,CLIC
2005-11-14,2.95,CLIC
2005-11-15,2.91,CLIC
2005-11-16,1.32,CLIC
2005-11-17,2.73,CLIC
2005-11-18,1.66,CLIC
2005-11-19,2.5,CLIC
2005-11-20,1.41,CLIC
2005-11-21,3.16,CLIC
2005-11-22,2.13,CLIC
2005-11-23,2.18,CLIC
2005-11-24,2,CLIC
2005-12-02,3.95,CLIC
2005-12-03,2.06,CLIC
2005-12-04,3.5,CLIC
2005-12-05,4.9,CLIC
2005-12-06,3.4,CLIC
2005-12-07,3.14,CLIC
2005-12-11,2.93,CLIC
2005-12-12,2.01,CLIC
2005-12-13,3.27,CLIC
2005-12-14,2.69,CLIC
2005-12-15,3.47,CLIC
2005-12-16,1.56,CLIC
2005-12-17,1.72,CLIC
2005-12-18,2.05,CLIC
2005-12-19,1.36,CLIC
2005-12-20,1,CLIC
2005-12-21,1.08,CLIC
2005-12-22,2.47,CLIC
2005-12-23,2.54,CLIC
2005-12-24,2.46,CLIC
2005-12-25,2.96,CLIC
2005-12-26,2.1,CLIC
2005-12-27,3.78,CLIC
2005-12-28,3.63,CLIC
2005-12-29,1.54,CLIC
2005-12-30,5.28,CLIC
2005-12-31,2.43,CLIC
2006-01-02,4.3,CLIC
2006-01-03,4.58,CLIC
2006-01-04,3.26,CLIC
2006-01-05,2.81,CLIC
2006-01-06,4.19,CLIC
2006-01-07,4.11,CLIC
2006-01-08,1.5,CLIC
2006-01-13,3.18,CLIC
2006-01-14,2.1,CLIC
2006-01-15,2.23,CLIC
2006-01-16,3.48,CLIC
2006-01-17,2.16,CLIC
2006-01-18,2.85,CLIC
2006-01-20,4.85,CLIC
2006-01-21,3.04,CLIC
2006-01-22,4.1,CLIC
2006-01-23,3.15,CLIC
2006-01-24,2.17,CLIC
2006-01-25,3.62,CLIC
2006-01-27,2.27,CLIC
2006-01-28,1.34,CLIC
2006-01-30,2.27,CLIC
2006-01-31,2.71,CLIC
2006-02-02,4.6,CLIC
2006-02-03,4.8,CLIC
2006-02-04,3.58,CLIC
2006-02-05,3.29,CLIC
2006-02-06,3.98,CLIC
2006-02-07,3.98,CLIC
2006-02-08,3.4,CLIC
2006-02-09,4.42,CLIC
2006-02-10,3.88,CLIC
2006-02-11,2.37,CLIC
2006-02-12,3.61,CLIC
2006-02-13,2.15,CLIC
2006-02-14,3.31,CLIC
2006-02-15,3.56,CLIC
2006-02-16,3.31,CLIC
2006-02-17,3.01,CLIC
2006-02-19,3.98,CLIC
2006-02-20,3.21,CLIC
2006-02-21,3.81,CLIC
2006-02-22,5.5,CLIC
2006-02-23,6.45,CLIC
2006-02-24,4.81,CLIC
2006-02-25,4.44,CLIC
2006-02-26,4.9,CLIC
2006-02-27,3.58,CLIC
2006-02-28,4.61,CLIC
2006-03-02,4.07,CLIC
2006-03-03,4,CLIC
2006-03-04,4.15,CLIC
2006-03-05,3.59,CLIC
2006-03-06,3.61,CLIC
2006-03-07,4.3,CLIC
