Estación: ,C19004,APODACA. APODACA
1988-11-06,0,CLIC
1988-11-07,0,CLIC
1988-11-08,0,CLIC
1988-11-09,0,CLIC
1988-11-10,0,CLIC
1988-11-11,0,CLIC
1988-11-12,0,CLIC
1988-11-13,0,CLIC
1988-11-14,0,CLIC
1988-11-15,0,CLIC
1988-11-16,0,CLIC
1988-11-17,0,CLIC
1988-11-18,0,CLIC
1988-11-19,0,CLIC
1988-11-20,0,CLIC
1988-11-21,0,CLIC
1988-11-22,0,CLIC
1988-11-23,0,CLIC
1988-11-24,0,CLIC
1988-11-25,0,CLIC
1988-11-26,0,CLIC
1988-11-27,0,CLIC
1988-11-28,0,CLIC
1988-11-29,0,CLIC
1988-11-30,0,CLIC
1988-12-01,0,CLIC
1988-12-02,0,CLIC
1988-12-03,0,CLIC
1988-12-04,0,CLIC
1988-12-05,6,CLIC
1988-12-06,0,CLIC
1988-12-07,0,CLIC
1988-12-08,0,CLIC
1988-12-09,0,CLIC
1988-12-10,0,CLIC
1988-12-11,0,CLIC
1988-12-12,0,CLIC
1988-12-13,0,CLIC
1988-12-14,0,CLIC
1988-12-15,0,CLIC
1988-12-16,0,CLIC
1988-12-17,0,CLIC
1988-12-18,0,CLIC
1988-12-19,0,CLIC
1988-12-20,0,CLIC
1988-12-21,0,CLIC
1988-12-22,0,CLIC
1988-12-23,0,CLIC
1988-12-24,0,CLIC
1988-12-25,0,CLIC
1988-12-26,0,CLIC
1988-12-27,0,CLIC
1988-12-28,0,CLIC
1988-12-29,0,CLIC
1988-12-30,0,CLIC
1989-02-01,0,CLIC
1989-02-02,0,CLIC
1989-02-03,0,CLIC
1989-02-04,3,CLIC
1989-02-05,0,CLIC
1989-02-06,0,CLIC
1989-02-07,0,CLIC
1989-02-08,0,CLIC
1989-02-09,0,CLIC
1989-02-10,0,CLIC
1989-02-11,0,CLIC
1989-02-12,0,CLIC
1989-02-13,0,CLIC
1989-02-14,7,CLIC
1989-02-15,7,CLIC
1989-02-16,0,CLIC
1989-02-17,0,CLIC
1989-02-18,0,CLIC
1989-02-19,0,CLIC
1989-02-20,0,CLIC
1989-02-21,0,CLIC
1989-02-22,0,CLIC
1989-02-23,0,CLIC
1989-02-24,0,CLIC
1989-02-25,0,CLIC
1989-02-26,0,CLIC
1989-02-27,0,CLIC
1989-02-28,0,CLIC
1989-03-01,0,CLIC
1989-03-02,0,CLIC
1989-03-03,0,CLIC
1989-03-04,0,CLIC
1989-03-05,0,CLIC
1989-03-06,0,CLIC
1989-03-07,0,CLIC
1989-03-08,0,CLIC
1989-03-09,0,CLIC
1989-03-10,0,CLIC
1989-03-11,0,CLIC
1989-03-12,0,CLIC
1989-03-13,0,CLIC
1989-03-14,0,CLIC
1989-03-15,0,CLIC
1989-03-16,0,CLIC
1989-03-17,0,CLIC
1989-03-18,0,CLIC
1989-03-19,0,CLIC
1989-03-20,0,CLIC
1989-03-21,0,CLIC
1989-03-22,0,CLIC
1989-03-23,0,CLIC
1989-03-24,0,CLIC
1989-03-25,0,CLIC
1989-03-26,0,CLIC
1989-03-27,0,CLIC
1989-03-28,0,CLIC
1989-03-29,0,CLIC
1989-03-30,0,CLIC
1989-03-31,0,CLIC
1989-04-01,0,CLIC
1989-04-02,0,CLIC
1989-04-03,0,CLIC
1989-04-04,0,CLIC
1989-04-05,0,CLIC
1989-04-06,0,CLIC
1989-04-07,0,CLIC
1989-04-08,0,CLIC
1989-04-09,0,CLIC
1989-04-10,0,CLIC
1989-04-11,0,CLIC
1989-04-12,0,CLIC
1989-04-13,0,CLIC
1989-04-14,0,CLIC
1989-04-15,0,CLIC
1989-04-16,0,CLIC
1989-04-17,0,CLIC
1989-04-18,0,CLIC
1989-04-19,0,CLIC
1989-04-20,0,CLIC
1989-04-21,0,CLIC
1989-04-22,0,CLIC
1989-04-23,0,CLIC
1989-04-24,0,CLIC
1989-04-25,0,CLIC
1989-04-26,0,CLIC
1989-04-27,0,CLIC
1989-04-28,0,CLIC
1989-04-29,0,CLIC
1989-04-30,0,CLIC
1989-05-01,0,CLIC
1989-05-02,0,CLIC
1989-05-03,0,CLIC
1989-05-04,0,CLIC
1989-05-05,0,CLIC
1989-05-06,0,CLIC
1989-05-07,0,CLIC
1989-05-08,0,CLIC
1989-05-09,0,CLIC
1989-05-10,0,CLIC
1989-05-11,0,CLIC
1989-05-12,0,CLIC
1989-05-13,0,CLIC
1989-05-14,0,CLIC
1989-05-15,0,CLIC
1989-05-16,0,CLIC
1989-05-17,0,CLIC
1989-05-18,0,CLIC
1989-05-19,0,CLIC
1989-05-20,0,CLIC
1989-05-21,0,CLIC
1989-05-22,0,CLIC
1989-05-23,0,CLIC
1989-05-24,0,CLIC
1989-05-25,0,CLIC
1989-05-26,0,CLIC
1989-05-27,7.5,CLIC
1989-05-28,0,CLIC
1989-05-29,0,CLIC
1989-05-30,0,CLIC
1989-05-31,0,CLIC
1989-06-01,0,CLIC
1989-06-02,0,CLIC
1989-06-03,0,CLIC
1989-06-04,0,CLIC
1989-06-05,0,CLIC
1989-06-06,0,CLIC
1989-06-07,0,CLIC
1989-06-08,0,CLIC
1989-06-09,0,CLIC
1989-06-10,0,CLIC
1989-06-11,0,CLIC
1989-06-12,0,CLIC
1989-06-13,0,CLIC
1989-06-14,0,CLIC
1989-06-15,0,CLIC
1989-06-16,0,CLIC
1989-06-17,0,CLIC
1989-06-18,0,CLIC
1989-06-19,0,CLIC
1989-06-20,0,CLIC
1989-06-21,0,CLIC
1989-06-22,0,CLIC
1989-06-23,0,CLIC
1989-06-24,0,CLIC
1989-06-25,0,CLIC
1989-06-26,0,CLIC
1989-06-27,0,CLIC
1989-06-28,0,CLIC
1989-06-29,0,CLIC
1989-06-30,0,CLIC
1989-07-01,0,CLIC
1989-07-02,0,CLIC
1989-07-03,0,CLIC
1989-07-04,0,CLIC
1989-07-05,0,CLIC
1989-07-06,0,CLIC
1989-07-07,0,CLIC
1989-07-08,0,CLIC
1989-07-09,0,CLIC
1989-07-10,0,CLIC
1989-07-11,0,CLIC
1989-07-12,0,CLIC
1989-07-13,0,CLIC
1989-07-14,0,CLIC
1989-07-15,0,CLIC
1989-07-16,0,CLIC
1989-07-17,0,CLIC
1989-07-18,0,CLIC
1989-07-19,0,CLIC
1989-07-20,0,CLIC
1989-07-21,0,CLIC
1989-07-22,0,CLIC
1989-07-23,32,CLIC
1989-07-24,0,CLIC
1989-07-25,0,CLIC
1989-07-26,0,CLIC
1989-07-27,0,CLIC
1989-07-28,0,CLIC
1989-07-29,0,CLIC
1989-07-30,0,CLIC
1989-07-31,0,CLIC
1989-08-01,0,CLIC
1989-08-02,0,CLIC
1989-08-03,0,CLIC
1989-08-04,0,CLIC
1989-08-05,0,CLIC
1989-08-06,22.5,CLIC
1989-08-07,23,CLIC
1989-08-08,9.5,CLIC
1989-08-09,0,CLIC
1989-08-10,0,CLIC
1989-08-11,0,CLIC
1989-08-12,0,CLIC
1989-08-13,0,CLIC
1989-08-14,0,CLIC
1989-08-15,0,CLIC
1989-08-16,0,CLIC
1989-08-17,0,CLIC
1989-08-18,0,CLIC
1989-08-19,0,CLIC
1989-08-20,0,CLIC
1989-08-21,0,CLIC
1989-08-22,9.5,CLIC
1989-08-23,0,CLIC
1989-08-24,0,CLIC
1989-08-25,0,CLIC
1989-08-26,0,CLIC
1989-08-27,0,CLIC
1989-08-28,0,CLIC
1989-08-29,0,CLIC
1989-08-30,0,CLIC
1989-08-31,0,CLIC
1989-09-01,0,CLIC
1989-09-02,0,CLIC
1989-09-03,0,CLIC
1989-09-04,0,CLIC
1989-09-05,19,CLIC
1989-09-06,0,CLIC
1989-09-07,0,CLIC
1989-09-08,0,CLIC
1989-09-09,0,CLIC
1989-09-10,0,CLIC
1989-09-11,0,CLIC
1989-09-12,18.5,CLIC
1989-09-13,0,CLIC
1989-09-14,0,CLIC
1989-09-15,0,CLIC
1989-09-16,0,CLIC
1989-09-17,0,CLIC
1989-09-18,5.5,CLIC
1989-09-19,0,CLIC
1989-09-20,2,CLIC
1989-09-21,17,CLIC
1989-09-22,0,CLIC
1989-09-23,0,CLIC
1989-09-24,0,CLIC
1989-09-25,0,CLIC
1989-09-26,0,CLIC
1989-09-27,0,CLIC
1989-09-28,0,CLIC
1989-09-29,0,CLIC
1989-09-30,0,CLIC
1989-10-01,0,CLIC
1989-10-02,0,CLIC
1989-10-03,0,CLIC
1989-10-04,0,CLIC
1989-10-05,0,CLIC
1989-10-06,13.5,CLIC
1989-10-07,0,CLIC
1989-10-08,0,CLIC
1989-10-09,0,CLIC
1989-10-10,0,CLIC
1989-10-11,0,CLIC
1989-10-12,0,CLIC
1989-10-13,0,CLIC
1989-10-14,0,CLIC
1989-10-15,0,CLIC
1989-10-16,0,CLIC
1989-10-17,0,CLIC
1989-10-18,0,CLIC
1989-10-19,0,CLIC
1989-10-20,0,CLIC
1989-10-21,0,CLIC
1989-10-22,0,CLIC
1989-10-23,0,CLIC
1989-10-24,0,CLIC
1989-10-25,0,CLIC
1989-10-26,0,CLIC
1989-10-27,9.5,CLIC
1989-10-28,0,CLIC
1989-10-29,0,CLIC
1989-10-30,0,CLIC
1989-10-31,0,CLIC
1989-11-01,0,CLIC
1989-11-02,0,CLIC
1989-11-03,0,CLIC
1989-11-04,1.5,CLIC
1989-11-05,0,CLIC
1989-11-06,0,CLIC
1989-11-07,0,CLIC
1989-11-08,0,CLIC
1989-11-09,0,CLIC
1989-11-10,0,CLIC
1989-11-11,0,CLIC
1989-11-12,0,CLIC
1989-11-13,0,CLIC
1989-11-14,0,CLIC
1989-11-15,0,CLIC
1989-11-16,0,CLIC
1989-11-17,10.5,CLIC
1989-11-18,0,CLIC
1989-11-19,0,CLIC
1989-11-20,0,CLIC
1989-11-21,0,CLIC
1989-11-22,0,CLIC
1989-11-23,0,CLIC
1989-11-24,0,CLIC
1989-11-25,0,CLIC
1989-11-26,0,CLIC
1989-11-27,0,CLIC
1989-11-28,0,CLIC
1989-11-29,0,CLIC
1989-11-30,4,CLIC
1989-12-01,18,CLIC
1989-12-02,5,CLIC
1989-12-03,3,CLIC
1989-12-04,0,CLIC
1989-12-05,0,CLIC
1989-12-06,0,CLIC
1989-12-07,0,CLIC
1989-12-08,0,CLIC
1989-12-09,0,CLIC
1989-12-10,0,CLIC
1989-12-11,0,CLIC
1989-12-12,0,CLIC
1989-12-13,0,CLIC
1989-12-14,0,CLIC
1989-12-15,0,CLIC
1989-12-16,0,CLIC
1989-12-17,0,CLIC
1989-12-18,0,CLIC
1989-12-19,0,CLIC
1989-12-20,0,CLIC
1989-12-21,0,CLIC
1989-12-22,0,CLIC
1989-12-23,0,CLIC
1989-12-24,0,CLIC
1989-12-25,0,CLIC
1989-12-26,0,CLIC
1989-12-27,0,CLIC
1989-12-28,0,CLIC
1989-12-29,0,CLIC
1989-12-30,0,CLIC
1989-12-31,0,CLIC
1990-01-01,0,CLIC
1990-01-02,0,CLIC
1990-01-03,0,CLIC
1990-01-04,0,CLIC
1990-01-05,0,CLIC
1990-01-06,0,CLIC
1990-01-07,0,CLIC
1990-01-08,0,CLIC
1990-01-09,0,CLIC
1990-01-10,0,CLIC
1990-01-11,0,CLIC
1990-01-12,0,CLIC
1990-01-13,0,CLIC
1990-01-14,0,CLIC
1990-01-15,0,CLIC
1990-01-16,0,CLIC
1990-01-17,0,CLIC
1990-01-18,0,CLIC
1990-01-19,0,CLIC
1990-01-20,0,CLIC
1990-01-21,0,CLIC
1990-01-22,0,CLIC
1990-01-23,0,CLIC
1990-01-24,0,CLIC
1990-01-25,0,CLIC
1990-01-26,0,CLIC
1990-01-27,0,CLIC
1990-01-28,0,CLIC
1990-01-29,0,CLIC
1990-01-30,0,CLIC
1990-01-31,0,CLIC
1990-02-01,0,CLIC
1990-02-02,0,CLIC
1990-02-03,0,CLIC
1990-02-04,0,CLIC
1990-02-05,0,CLIC
1990-02-06,0,CLIC
1990-02-07,0,CLIC
1990-02-08,0,CLIC
1990-02-09,0,CLIC
1990-02-10,0,CLIC
1990-02-11,0,CLIC
1990-02-12,0,CLIC
1990-02-13,0,CLIC
1990-02-14,0,CLIC
1990-02-15,0,CLIC
1990-02-16,0,CLIC
1990-02-17,0,CLIC
1990-02-18,0,CLIC
1990-02-19,0,CLIC
1990-02-20,0,CLIC
1990-02-21,0,CLIC
1990-02-22,0,CLIC
1990-02-23,0,CLIC
1990-02-24,0,CLIC
1990-02-25,0,CLIC
1990-02-26,0,CLIC
1990-02-27,0,CLIC
1990-02-28,0,CLIC
2001-06-20,0,CLIC
2001-06-21,0,CLIC
2001-06-22,0,CLIC
2001-06-23,0,CLIC
2001-06-24,1.8,CLIC
2001-06-25,0,CLIC
2001-06-26,0,CLIC
2001-06-27,0,CLIC
2001-06-28,0,CLIC
2001-06-29,0,CLIC
2001-06-30,0,CLIC
2001-07-01,0,CLIC
2001-07-02,0,CLIC
2001-07-03,50.3,CLIC
2001-07-04,6.9,CLIC
2001-07-05,0.4,CLIC
2001-07-06,0,CLIC
2001-07-07,0,CLIC
2001-07-08,0,CLIC
2001-07-09,0,CLIC
2001-07-10,0,CLIC
2001-07-11,0,CLIC
2001-07-12,0,CLIC
2001-07-13,0,CLIC
2001-07-14,0,CLIC
2001-07-15,0,CLIC
2001-07-16,0,CLIC
2001-07-17,0,CLIC
2001-07-18,0,CLIC
2001-07-19,0,CLIC
2001-07-20,0,CLIC
2001-07-21,0,CLIC
2001-07-22,0,CLIC
2001-07-23,0,CLIC
2001-07-24,0,CLIC
2001-07-25,0,CLIC
2001-07-26,0,CLIC
2001-07-27,0,CLIC
2001-07-28,0,CLIC
2001-07-29,0,CLIC
2001-07-30,0,CLIC
2001-07-31,0,CLIC
2001-08-01,0,CLIC
2001-08-02,0,CLIC
2001-08-03,13.6,CLIC
2001-08-04,0,CLIC
2001-08-05,0,CLIC
2001-08-06,0,CLIC
2001-08-07,0,CLIC
2001-08-08,2,CLIC
2001-08-09,0,CLIC
2001-08-10,0,CLIC
2001-08-11,0,CLIC
2001-08-12,0,CLIC
2001-08-13,0,CLIC
2001-08-14,0,CLIC
2001-08-15,0,CLIC
2001-08-16,0,CLIC
2001-08-17,0,CLIC
2001-08-18,0,CLIC
2001-08-19,0,CLIC
2001-08-20,7.6,CLIC
2001-08-21,0,CLIC
2001-08-22,0,CLIC
2001-08-23,0,CLIC
2001-08-24,0,CLIC
2001-08-25,0,CLIC
2001-08-26,0,CLIC
2001-08-27,0,CLIC
2001-08-28,0,CLIC
2001-08-29,0.3,CLIC
2001-08-30,32.1,CLIC
2001-08-31,0,CLIC
2001-09-01,0.9,CLIC
2001-09-02,14,CLIC
2001-09-03,7,CLIC
2001-09-04,0,CLIC
2001-09-05,0,CLIC
2001-09-06,0,CLIC
2001-09-07,0,CLIC
2001-09-08,0,CLIC
2001-09-09,0,CLIC
2001-09-10,0,CLIC
2001-09-11,45,CLIC
2001-09-12,47.8,CLIC
2001-09-13,0.9,CLIC
2001-09-14,0,CLIC
2001-09-15,0,CLIC
2001-09-16,0,CLIC
2001-09-17,0,CLIC
2001-09-18,0,CLIC
2001-09-19,0,CLIC
2001-09-20,0,CLIC
2001-09-21,0,CLIC
2001-09-22,58.1,CLIC
2001-09-23,7.2,CLIC
2001-09-24,0.9,CLIC
2001-09-25,0.9,CLIC
2001-09-26,40,CLIC
2001-09-27,0,CLIC
2001-09-28,0,CLIC
2001-09-29,0,CLIC
2001-09-30,0,CLIC
2001-10-01,0,CLIC
2001-10-02,0,CLIC
2001-10-03,0,CLIC
2001-10-04,2.5,CLIC
2001-10-05,0,CLIC
2001-10-06,0,CLIC
2001-10-07,1,CLIC
2001-10-08,0,CLIC
2001-10-09,0,CLIC
2001-10-10,0,CLIC
2001-10-11,0,CLIC
2001-10-12,0,CLIC
2001-10-13,0,CLIC
2001-10-14,0,CLIC
2001-10-15,7.5,CLIC
2001-10-16,0,CLIC
2001-10-17,0,CLIC
2001-10-18,0,CLIC
2001-10-19,0,CLIC
2001-10-20,0,CLIC
2001-10-21,0,CLIC
2001-10-22,0,CLIC
2001-10-23,0,CLIC
2001-10-24,0,CLIC
2001-10-25,3,CLIC
2001-10-26,0,CLIC
2001-10-27,0,CLIC
2001-10-28,0,CLIC
2001-10-29,0,CLIC
2001-10-30,0,CLIC
2001-10-31,0,CLIC
2001-11-01,0,CLIC
2001-11-02,0,CLIC
2001-11-03,14,CLIC
2001-11-04,22,CLIC
2001-11-05,0,CLIC
2001-11-06,0,CLIC
2001-11-07,0,CLIC
2001-11-08,0,CLIC
2001-11-09,0,CLIC
2001-11-10,2.3,CLIC
2001-11-11,0,CLIC
2001-11-12,0,CLIC
2001-11-13,0,CLIC
2001-11-14,0,CLIC
2001-11-15,1.3,CLIC
2001-11-16,0,CLIC
2001-11-17,1.3,CLIC
2001-11-18,1.1,CLIC
2001-11-19,0,CLIC
2001-11-20,14.5,CLIC
2001-11-21,1.5,CLIC
2001-11-22,0,CLIC
2001-11-23,0,CLIC
2001-11-24,0,CLIC
2001-11-25,0,CLIC
2001-11-26,0,CLIC
2001-11-27,0,CLIC
2001-11-28,0,CLIC
2001-11-29,0,CLIC
2001-11-30,0,CLIC
2001-12-01,0,CLIC
2001-12-02,0,CLIC
2001-12-03,1.5,CLIC
2001-12-04,0,CLIC
2001-12-05,0,CLIC
2001-12-06,0,CLIC
2001-12-07,0,CLIC
2001-12-08,0,CLIC
2001-12-09,0,CLIC
2001-12-10,0,CLIC
2001-12-11,0,CLIC
2001-12-12,0,CLIC
2001-12-13,0,CLIC
2001-12-14,0,CLIC
2001-12-15,0,CLIC
2001-12-16,0,CLIC
2001-12-17,0,CLIC
2001-12-18,0,CLIC
2001-12-19,0,CLIC
2001-12-20,0,CLIC
2001-12-21,0,CLIC
2001-12-22,0,CLIC
2001-12-23,0,CLIC
2001-12-24,0,CLIC
2001-12-25,1.9,CLIC
2001-12-26,0,CLIC
2001-12-27,0,CLIC
2001-12-28,0,CLIC
2001-12-29,0,CLIC
2001-12-30,0,CLIC
2001-12-31,0,CLIC
2002-01-01,0,CLIC
2002-01-02,0,CLIC
2002-01-03,0,CLIC
2002-01-04,0,CLIC
2002-01-05,0,CLIC
2002-01-06,0,CLIC
2002-01-07,0,CLIC
2002-01-08,0,CLIC
2002-01-09,0,CLIC
2002-01-10,0,CLIC
2002-01-11,0,CLIC
2002-01-12,0,CLIC
2002-01-13,0,CLIC
2002-01-14,0,CLIC
2002-01-15,0,CLIC
2002-01-16,0,CLIC
2002-01-17,0,CLIC
2002-01-18,0,CLIC
2002-01-19,0,CLIC
2002-01-20,0,CLIC
2002-01-21,0,CLIC
2002-01-22,0,CLIC
2002-01-23,0,CLIC
2002-01-24,0,CLIC
2002-01-25,0,CLIC
2002-01-26,0,CLIC
2002-01-27,0,CLIC
2002-01-28,0,CLIC
2002-01-29,0,CLIC
2002-01-30,0,CLIC
2002-01-31,0,CLIC
2002-02-01,0,CLIC
2002-02-02,0,CLIC
2002-02-03,0,CLIC
2002-02-04,0,CLIC
2002-02-05,0,CLIC
2002-02-06,0,CLIC
2002-02-07,0,CLIC
2002-02-08,0,CLIC
2002-02-09,0,CLIC
2002-02-10,0,CLIC
2002-02-11,0,CLIC
2002-02-12,0,CLIC
2002-02-13,0,CLIC
2002-02-14,0,CLIC
2002-02-15,0,CLIC
2002-02-16,0,CLIC
2002-02-17,0,CLIC
2002-02-18,0,CLIC
2002-02-19,0,CLIC
2002-02-20,0,CLIC
2002-02-21,0,CLIC
2002-02-22,0,CLIC
2002-02-23,0,CLIC
2002-02-24,0,CLIC
2002-02-25,0,CLIC
2002-02-26,0,CLIC
2002-02-27,0,CLIC
2002-02-28,0,CLIC
2002-03-01,0,CLIC
2002-03-02,0,CLIC
2002-03-03,0,CLIC
2002-03-04,0,CLIC
2002-03-05,0,CLIC
2002-03-06,0,CLIC
2002-03-07,0,CLIC
2002-03-08,0,CLIC
2002-03-09,0,CLIC
2002-03-10,0,CLIC
2002-03-11,0,CLIC
2002-03-12,0,CLIC
2002-03-13,0,CLIC
2002-03-14,0,CLIC
2002-03-15,0,CLIC
2002-03-16,0,CLIC
2002-03-17,0,CLIC
2002-03-18,0,CLIC
2002-03-19,0,CLIC
2002-03-20,0,CLIC
2002-03-21,0,CLIC
2002-03-22,0,CLIC
2002-03-23,0,CLIC
2002-03-24,0,CLIC
2002-03-25,0,CLIC
2002-03-26,0,CLIC
2002-03-27,0,CLIC
2002-03-28,0,CLIC
2002-03-29,0,CLIC
2002-03-30,0,CLIC
2002-03-31,0,CLIC
2002-04-01,0,CLIC
2002-04-02,0,CLIC
2002-04-03,0,CLIC
2002-04-04,4,CLIC
2002-04-05,0,CLIC
2002-04-06,0,CLIC
2002-04-07,0,CLIC
2002-04-08,0,CLIC
2002-04-09,0,CLIC
2002-04-10,0,CLIC
2002-04-11,0,CLIC
2002-04-12,0,CLIC
2002-04-13,0,CLIC
2002-04-14,0.5,CLIC
2002-04-15,0,CLIC
2002-04-16,0,CLIC
2002-04-17,0,CLIC
2002-04-18,0,CLIC
2002-04-19,0,CLIC
2002-04-20,0,CLIC
2002-04-21,0,CLIC
2002-04-22,0,CLIC
2002-04-23,0,CLIC
2002-04-24,0,CLIC
2002-04-25,0,CLIC
2002-04-26,0,CLIC
2002-04-27,0,CLIC
2002-04-28,0,CLIC
2002-04-29,0,CLIC
2002-04-30,0,CLIC
2002-05-01,0,CLIC
2002-05-02,0,CLIC
2002-05-03,0,CLIC
2002-05-04,0,CLIC
2002-05-05,0,CLIC
2002-05-06,0,CLIC
2002-05-07,0,CLIC
2002-05-08,0,CLIC
2002-05-09,0,CLIC
2002-05-10,0,CLIC
2002-05-11,0,CLIC
2002-05-12,0,CLIC
2002-05-13,0,CLIC
2002-05-14,0,CLIC
2002-05-15,0,CLIC
2002-05-16,4,CLIC
2002-05-17,0,CLIC
2002-05-18,0,CLIC
2002-05-19,0,CLIC
2002-05-20,0,CLIC
2002-05-21,0,CLIC
2002-05-22,0,CLIC
2002-05-23,0.4,CLIC
2002-05-24,0,CLIC
2002-05-25,0,CLIC
2002-05-26,0,CLIC
2002-05-27,0,CLIC
2002-05-28,0,CLIC
2002-05-29,0,CLIC
2002-05-30,0,CLIC
2002-05-31,0,CLIC
2002-06-01,0,CLIC
2002-06-02,0,CLIC
2002-06-03,0,CLIC
2002-06-04,0,CLIC
2002-06-05,73.6,CLIC
2002-06-06,0,CLIC
2002-06-07,0,CLIC
2002-06-08,0,CLIC
2002-06-09,0,CLIC
2002-06-10,0,CLIC
2002-06-11,0,CLIC
2002-06-12,0,CLIC
2002-06-13,0,CLIC
2002-06-14,0,CLIC
2002-06-15,0,CLIC
2002-06-16,0,CLIC
2002-06-17,0,CLIC
2002-06-18,0,CLIC
2002-06-19,0,CLIC
2002-06-20,0,CLIC
2002-06-21,0,CLIC
2002-06-22,0,CLIC
2002-06-23,0,CLIC
2002-06-24,0,CLIC
2002-06-25,0,CLIC
2002-06-26,0,CLIC
2002-06-27,0,CLIC
2002-06-28,31.4,CLIC
2002-06-29,0,CLIC
2002-06-30,0.2,CLIC
2002-07-01,0,CLIC
2002-07-02,19.5,CLIC
2002-07-03,0,CLIC
2002-07-04,1,CLIC
2002-07-05,2,CLIC
2002-07-06,12,CLIC
2002-07-07,8.9,CLIC
2002-07-08,29.1,CLIC
2002-07-09,22.6,CLIC
2002-07-10,0,CLIC
2002-07-11,0,CLIC
2002-07-12,0,CLIC
2002-07-13,6.8,CLIC
2002-07-14,11.2,CLIC
2002-07-15,0,CLIC
2002-07-16,0,CLIC
2002-07-17,0,CLIC
2002-07-18,0,CLIC
2002-07-19,0,CLIC
2002-07-20,0,CLIC
2002-07-21,0,CLIC
2002-07-22,0,CLIC
2002-07-23,0,CLIC
2002-07-24,0,CLIC
2002-07-25,0,CLIC
2002-07-26,0,CLIC
2002-07-27,0,CLIC
2002-07-28,0,CLIC
2002-07-29,0,CLIC
2002-07-30,0.2,CLIC
2002-07-31,0,CLIC
2002-08-01,0,CLIC
2002-08-02,0,CLIC
2002-08-03,16.6,CLIC
2002-08-04,0,CLIC
2002-08-05,0,CLIC
2002-08-06,0,CLIC
2002-08-07,3,CLIC
2002-08-08,0,CLIC
2002-08-09,0,CLIC
2002-08-10,0,CLIC
2002-08-11,0,CLIC
2002-08-12,0,CLIC
2002-08-13,0,CLIC
2002-08-14,0,CLIC
2002-08-15,0,CLIC
2002-08-16,0,CLIC
2002-08-17,0,CLIC
2002-08-18,0,CLIC
2002-08-19,0,CLIC
2002-08-20,0,CLIC
2002-08-21,0,CLIC
2002-08-22,0,CLIC
2002-08-23,0,CLIC
2002-08-24,0,CLIC
2002-08-25,0,CLIC
2002-08-26,0,CLIC
2002-08-27,0,CLIC
2002-08-28,0,CLIC
2002-08-29,0,CLIC
2002-08-30,0,CLIC
2002-08-31,0,CLIC
2002-09-01,0,CLIC
2002-09-02,2.7,CLIC
2002-09-03,0,CLIC
2002-09-04,40.1,CLIC
2002-09-05,11.2,CLIC
2002-09-06,1,CLIC
2002-09-07,0,CLIC
2002-09-08,0,CLIC
2002-09-09,16.3,CLIC
2002-09-10,40,CLIC
2002-09-11,120,CLIC
2002-09-12,12.1,CLIC
2002-09-13,0,CLIC
2002-09-14,0,CLIC
2002-09-15,12.8,CLIC
2002-09-16,35,CLIC
2002-09-17,1,CLIC
2002-09-18,0,CLIC
2002-09-19,1,CLIC
2002-09-20,0,CLIC
2002-09-21,0,CLIC
2002-09-22,0,CLIC
2002-09-23,0,CLIC
2002-09-24,0,CLIC
2002-09-25,0,CLIC
2002-09-26,0,CLIC
2002-09-27,0,CLIC
2002-09-28,0,CLIC
2002-09-29,0,CLIC
2002-09-30,5.5,CLIC
2002-10-01,0,CLIC
2002-10-02,0,CLIC
2002-10-03,0,CLIC
2002-10-04,0,CLIC
2002-10-05,0,CLIC
2002-10-06,0,CLIC
2002-10-07,0,CLIC
2002-10-08,0,CLIC
2002-10-09,3.7,CLIC
2002-10-10,0.5,CLIC
2002-10-11,0,CLIC
2002-10-12,7.7,CLIC
2002-10-13,2,CLIC
2002-10-14,0,CLIC
2002-10-15,0,CLIC
2002-10-16,0,CLIC
2002-10-17,3.5,CLIC
2002-10-18,0,CLIC
2002-10-19,0,CLIC
2002-10-20,1.5,CLIC
2002-10-21,1.5,CLIC
2002-10-22,2,CLIC
2002-10-23,0.5,CLIC
2002-10-24,4.5,CLIC
2002-10-25,15.5,CLIC
2002-10-26,0,CLIC
2002-10-27,0.2,CLIC
2002-10-28,0.9,CLIC
2002-10-29,0,CLIC
2002-10-30,27.9,CLIC
2002-10-31,33.5,CLIC
2002-11-01,3.9,CLIC
2002-11-02,4.7,CLIC
2002-11-03,3.5,CLIC
2002-11-04,0.5,CLIC
2002-11-05,0,CLIC
2002-11-06,0,CLIC
2002-11-07,0,CLIC
2002-11-08,0,CLIC
2002-11-09,0,CLIC
2002-11-10,0,CLIC
2002-11-11,0,CLIC
2002-11-12,0,CLIC
2002-11-13,0,CLIC
2002-11-14,0,CLIC
2002-11-15,0,CLIC
2002-11-16,0,CLIC
2002-11-17,0,CLIC
2002-11-18,0,CLIC
2002-11-19,0,CLIC
2002-11-20,0,CLIC
2002-11-21,0,CLIC
2002-11-22,0,CLIC
2002-11-23,0,CLIC
2002-11-24,0,CLIC
2002-11-25,0,CLIC
2002-11-26,0,CLIC
2002-11-27,2.5,CLIC
2002-11-28,0.1,CLIC
2002-11-29,0,CLIC
2002-11-30,0,CLIC
2002-12-01,0,CLIC
2002-12-02,0,CLIC
2002-12-03,0,CLIC
2002-12-04,0,CLIC
2002-12-05,0,CLIC
2002-12-06,0,CLIC
2002-12-07,0,CLIC
2002-12-08,0,CLIC
2002-12-09,0.53,CLIC
2002-12-10,0,CLIC
