Estación: ,C19039,LAS ENRAMADAS.
1977-12-26,2.9,CLIC
1977-12-27,2.1,CLIC
1977-12-28,3.6,CLIC
1977-12-29,2,CLIC
1977-12-30,2.1,CLIC
1977-12-31,2.5,CLIC
1978-01-01,3,CLIC
1978-01-02,1.1,CLIC
1978-01-03,1.5,CLIC
1978-01-04,2.4,CLIC
1978-01-05,1.2,CLIC
1978-01-06,2.5,CLIC
1978-01-07,1.2,CLIC
1978-01-08,3.4,CLIC
1978-01-09,2.9,CLIC
1978-01-10,3,CLIC
1978-01-11,2,CLIC
1978-01-12,1.7,CLIC
1978-01-13,3.4,CLIC
1978-01-14,2.9,CLIC
1978-01-15,2.1,CLIC
1978-01-16,2.3,CLIC
1978-01-17,3.8,CLIC
1978-01-18,2.7,CLIC
1978-01-19,2.6,CLIC
1978-01-20,2.5,CLIC
1978-01-21,1.6,CLIC
1978-01-22,0.9,CLIC
1978-01-23,1,CLIC
1978-01-24,3.5,CLIC
1978-01-25,1.9,CLIC
1978-01-26,1.7,CLIC
1978-01-27,1.5,CLIC
1978-01-28,0.9,CLIC
1978-01-29,0.3,CLIC
1978-01-30,1.7,CLIC
1978-01-31,1,CLIC
1978-02-01,1.4,CLIC
1978-02-02,2.1,CLIC
1978-02-03,1,CLIC
1978-02-04,2,CLIC
1978-02-05,2.8,CLIC
1978-02-06,0.8,CLIC
1978-02-07,1.6,CLIC
1978-02-08,2.7,CLIC
1978-02-09,0.8,CLIC
1978-02-10,1.1,CLIC
1978-02-11,2.1,CLIC
1978-02-12,1,CLIC
1978-02-13,5.9,CLIC
1978-02-14,0.9,CLIC
1978-02-15,2.1,CLIC
1978-02-16,1.9,CLIC
1978-02-17,4.5,CLIC
1978-02-18,2.9,CLIC
1978-02-19,1.9,CLIC
1978-02-20,4.5,CLIC
1978-02-21,3.7,CLIC
1978-02-22,3.7,CLIC
1978-02-23,2.5,CLIC
1978-02-24,6.7,CLIC
1978-02-25,6.8,CLIC
1978-02-26,3.9,CLIC
1978-02-27,4,CLIC
1978-02-28,7.6,CLIC
1978-03-01,5.4,CLIC
1978-03-02,4.3,CLIC
1978-03-03,1.9,CLIC
1978-03-04,1,CLIC
1978-03-05,4.4,CLIC
1978-03-06,5.3,CLIC
1978-03-07,9.5,CLIC
1978-03-08,5.9,CLIC
1978-03-09,6.7,CLIC
1978-03-10,7.5,CLIC
1978-03-11,9.2,CLIC
1978-03-12,6.5,CLIC
1978-03-13,1.5,CLIC
1978-03-14,1.8,CLIC
1978-03-15,1.8,CLIC
1978-03-16,1.1,CLIC
1978-03-17,1.3,CLIC
1978-03-18,3,CLIC
1978-03-19,6.2,CLIC
1978-03-20,7.4,CLIC
1978-03-21,6.9,CLIC
1978-03-22,5.9,CLIC
1978-03-23,4.5,CLIC
1978-03-24,2.4,CLIC
1978-03-25,1.5,CLIC
1978-03-26,1.2,CLIC
1978-03-27,4.7,CLIC
1978-03-28,4.2,CLIC
1978-03-29,1.9,CLIC
1978-03-30,1.6,CLIC
1978-03-31,4.3,CLIC
1978-04-01,6.2,CLIC
1978-04-02,5.6,CLIC
1978-04-03,8,CLIC
1978-04-04,6.8,CLIC
1978-04-05,6.9,CLIC
1978-04-06,7.3,CLIC
1978-04-07,6.5,CLIC
1978-04-08,2.8,CLIC
1978-04-09,2.3,CLIC
1978-04-10,4,CLIC
1978-04-11,0.2,CLIC
1978-04-12,5.6,CLIC
1978-04-13,6.1,CLIC
1978-04-14,7.5,CLIC
1978-04-15,7.6,CLIC
1978-04-16,5.3,CLIC
1978-04-17,8.8,CLIC
1978-04-18,7.7,CLIC
1978-04-19,11.8,CLIC
1978-04-20,7.5,CLIC
1978-04-21,1.2,CLIC
1978-04-22,6.8,CLIC
1978-04-23,9.9,CLIC
1978-04-24,8,CLIC
1978-04-25,9.5,CLIC
1978-04-26,7.3,CLIC
1978-04-27,4.7,CLIC
1978-04-28,7.8,CLIC
1978-04-29,3.5,CLIC
1978-04-30,2.3,CLIC
1978-05-01,4,CLIC
1978-05-02,4.1,CLIC
1978-05-03,1.2,CLIC
1978-05-04,8,CLIC
1978-05-05,3.8,CLIC
1978-05-06,3.3,CLIC
1978-05-07,12.5,CLIC
1978-05-08,7.8,CLIC
1978-05-09,4.7,CLIC
1978-05-10,2.8,CLIC
1978-05-11,1.9,CLIC
1978-05-12,4.4,CLIC
1978-05-13,9,CLIC
1978-05-14,6.1,CLIC
1978-05-15,1.7,CLIC
1978-05-16,11.8,CLIC
1978-05-17,11.2,CLIC
1978-05-18,3.1,CLIC
1978-05-19,3,CLIC
1978-05-20,3.7,CLIC
1978-05-21,3.6,CLIC
1978-05-22,2.8,CLIC
1978-05-23,2.2,CLIC
1978-05-24,7.8,CLIC
1978-05-25,3.1,CLIC
1978-05-26,1.8,CLIC
1978-05-27,4,CLIC
1978-05-28,7,CLIC
1978-05-29,10.3,CLIC
1978-05-30,7.9,CLIC
1978-05-31,6.8,CLIC
1978-06-01,7.5,CLIC
1978-06-02,11,CLIC
1978-06-03,6.9,CLIC
1978-06-04,5.5,CLIC
1978-06-05,8,CLIC
1978-06-06,8.8,CLIC
1978-06-07,5.3,CLIC
1978-06-08,10.6,CLIC
1978-06-09,8.4,CLIC
1978-06-10,3.6,CLIC
1978-06-11,1.2,CLIC
1978-06-12,2.3,CLIC
1978-06-13,9.6,CLIC
1978-06-14,13.7,CLIC
1978-06-15,11.6,CLIC
1978-06-16,11.4,CLIC
1978-06-17,3,CLIC
1978-06-18,2.1,CLIC
1978-06-19,2.3,CLIC
1978-06-20,1.3,CLIC
1978-06-21,1.4,CLIC
1978-06-22,8.1,CLIC
1978-06-23,13.3,CLIC
1978-06-24,12,CLIC
1978-06-25,6.6,CLIC
1978-06-26,4.6,CLIC
1978-06-27,5.4,CLIC
1978-06-28,6.8,CLIC
1978-06-29,6.2,CLIC
1978-06-30,10.4,CLIC
1978-07-01,12.6,CLIC
1978-07-02,10.5,CLIC
1978-07-03,10.2,CLIC
1978-07-04,5.3,CLIC
1978-07-05,2.7,CLIC
1978-07-06,8.3,CLIC
1978-07-07,13.8,CLIC
1978-07-08,10.4,CLIC
1978-07-09,8.4,CLIC
1978-07-10,11.5,CLIC
1978-07-11,5,CLIC
1978-07-12,4.2,CLIC
1978-07-13,5.8,CLIC
1978-07-14,4.3,CLIC
1978-07-15,11.8,CLIC
1978-07-16,10.9,CLIC
1978-07-17,8.9,CLIC
1978-07-18,4.1,CLIC
1978-07-19,8.3,CLIC
1978-07-20,8.6,CLIC
1978-07-21,11.3,CLIC
1978-07-22,16.8,CLIC
1978-07-23,7.1,CLIC
1978-07-24,5.1,CLIC
1978-07-25,3.5,CLIC
1978-07-26,4,CLIC
1978-07-27,8.1,CLIC
1978-07-28,7.9,CLIC
1978-07-29,6.3,CLIC
1978-07-31,2.3,CLIC
1978-08-01,3.7,CLIC
1978-08-02,4.9,CLIC
1978-08-03,5.9,CLIC
1978-08-04,9.6,CLIC
1978-08-05,9.5,CLIC
1978-08-06,9.1,CLIC
1978-08-07,7.5,CLIC
1978-08-08,6.5,CLIC
1978-08-09,5.9,CLIC
1978-08-10,4,CLIC
1978-08-11,3.2,CLIC
1978-08-12,2.3,CLIC
1978-08-13,5.6,CLIC
1978-08-14,12.4,CLIC
1978-08-15,11,CLIC
1978-08-16,10.7,CLIC
1978-08-17,5.9,CLIC
1978-08-18,2.8,CLIC
1978-08-19,7.5,CLIC
1978-08-20,8,CLIC
1978-08-21,9.3,CLIC
1978-08-22,10,CLIC
1978-08-23,9.8,CLIC
1978-08-24,12.7,CLIC
1978-08-25,6,CLIC
1978-08-26,3.8,CLIC
1978-08-27,5.3,CLIC
1978-08-28,4.9,CLIC
1978-08-29,2.5,CLIC
1978-08-30,1.7,CLIC
1978-09-01,1.3,CLIC
1978-09-02,7.9,CLIC
1978-09-03,12.4,CLIC
1978-09-04,3.7,CLIC
1978-09-05,3.8,CLIC
1978-09-06,3.1,CLIC
1978-09-07,2.7,CLIC
1978-09-09,0.9,CLIC
1978-09-11,2,CLIC
1978-09-12,3,CLIC
1978-09-13,3.5,CLIC
1978-09-14,5.8,CLIC
1978-09-15,5.5,CLIC
1978-09-16,5.6,CLIC
1978-09-17,8.7,CLIC
1978-09-18,7.4,CLIC
1978-09-19,11.1,CLIC
1978-09-20,5.4,CLIC
1978-09-23,0.4,CLIC
1978-09-24,0.7,CLIC
1978-09-27,1.1,CLIC
1978-09-28,0.5,CLIC
1978-09-29,2.7,CLIC
1978-09-30,4.6,CLIC
1978-10-01,3,CLIC
1978-10-02,2.1,CLIC
1978-10-04,0.6,CLIC
1978-10-05,0.7,CLIC
1978-10-07,0.6,CLIC
1978-10-08,0.6,CLIC
1978-10-09,1.8,CLIC
1978-10-10,2.7,CLIC
1978-10-11,5.2,CLIC
1978-10-12,2.2,CLIC
1978-10-14,6.1,CLIC
1978-10-15,1,CLIC
1978-10-16,3.1,CLIC
1978-10-17,2,CLIC
1978-10-18,3.2,CLIC
1978-10-19,3.2,CLIC
1978-10-20,2,CLIC
1978-10-21,3.2,CLIC
1978-10-22,2.2,CLIC
1978-10-23,2.8,CLIC
1978-10-24,2.6,CLIC
1978-10-25,2.7,CLIC
1978-10-26,3.9,CLIC
1978-10-27,3.7,CLIC
1978-10-28,0.3,CLIC
1978-10-29,1.6,CLIC
1978-10-30,1.4,CLIC
1978-10-31,6,CLIC
1978-11-01,2.9,CLIC
1978-11-02,3.1,CLIC
1978-11-03,3.3,CLIC
1978-11-04,2.8,CLIC
1978-11-05,3.3,CLIC
1978-11-06,6.2,CLIC
1978-11-07,2.3,CLIC
1978-11-08,2.8,CLIC
1978-11-09,2.3,CLIC
1978-11-10,1.5,CLIC
1978-11-11,1.8,CLIC
1978-11-12,3.4,CLIC
1978-11-13,3.2,CLIC
1978-11-14,1.9,CLIC
1978-11-15,3.2,CLIC
1978-11-16,2.9,CLIC
1978-11-17,2.1,CLIC
1978-11-18,2.8,CLIC
1978-11-19,2.9,CLIC
1978-11-20,2.3,CLIC
1978-11-21,1.7,CLIC
1978-11-22,0.6,CLIC
1978-11-23,1.5,CLIC
1978-11-24,1.3,CLIC
1978-11-25,2.5,CLIC
1978-11-26,1.1,CLIC
1978-11-27,3.2,CLIC
1978-11-28,2.8,CLIC
1978-11-29,3.2,CLIC
1978-11-30,1.5,CLIC
1978-12-01,2.3,CLIC
1978-12-02,2.3,CLIC
1978-12-03,1.2,CLIC
1978-12-04,2.7,CLIC
1978-12-05,2,CLIC
1978-12-06,3,CLIC
1978-12-07,3.2,CLIC
1978-12-08,2.1,CLIC
1978-12-09,1.3,CLIC
1978-12-10,3.7,CLIC
1978-12-11,1.9,CLIC
1978-12-12,2.1,CLIC
1978-12-13,1.1,CLIC
1978-12-14,11.6,CLIC
1978-12-15,2.1,CLIC
1978-12-16,3.1,CLIC
1978-12-17,2.1,CLIC
1978-12-18,2.1,CLIC
1978-12-19,1.7,CLIC
1978-12-20,2.3,CLIC
1978-12-21,2,CLIC
1978-12-22,3.1,CLIC
1978-12-23,2.9,CLIC
1978-12-24,2.1,CLIC
1978-12-25,2.8,CLIC
1978-12-26,2.8,CLIC
1978-12-27,2.1,CLIC
1978-12-28,2.1,CLIC
1978-12-29,1,CLIC
1978-12-30,2.1,CLIC
1978-12-31,2.3,CLIC
1979-01-01,1.4,CLIC
1979-01-02,1.3,CLIC
1979-01-03,1.8,CLIC
1979-01-04,2.1,CLIC
1979-01-05,1.2,CLIC
1979-01-06,1.3,CLIC
1979-01-07,2.2,CLIC
1979-01-08,1.5,CLIC
1979-01-09,2,CLIC
1979-01-10,1,CLIC
1979-01-11,1.8,CLIC
1979-01-12,1.7,CLIC
1979-01-13,6.8,CLIC
1979-01-14,4.6,CLIC
1979-01-15,1.7,CLIC
1979-01-16,0.6,CLIC
1979-01-17,2.7,CLIC
1979-01-18,2.6,CLIC
1979-01-19,1.8,CLIC
1979-01-20,6.6,CLIC
1979-01-21,1.7,CLIC
1979-01-22,1.7,CLIC
1979-01-23,3,CLIC
1979-01-24,1.2,CLIC
1979-01-25,2.4,CLIC
1979-01-26,1.5,CLIC
1979-01-27,1.7,CLIC
1979-01-28,1.4,CLIC
1979-01-29,2,CLIC
1979-01-30,1.3,CLIC
1979-01-31,1.9,CLIC
1979-02-01,1.8,CLIC
1979-02-02,1.3,CLIC
1979-02-03,2.3,CLIC
1979-02-04,1.4,CLIC
1979-02-05,0.5,CLIC
1979-02-06,1.5,CLIC
1979-02-07,1.9,CLIC
1979-02-08,3.3,CLIC
1979-02-09,3.1,CLIC
1979-02-10,2,CLIC
1979-02-11,2.6,CLIC
1979-02-12,2.7,CLIC
1979-02-13,3.3,CLIC
1979-02-14,4.5,CLIC
1979-02-15,4.9,CLIC
1979-02-16,2.9,CLIC
1979-02-17,2,CLIC
1979-02-18,2.6,CLIC
1979-02-19,2.5,CLIC
1979-02-20,1.5,CLIC
1979-02-21,0.7,CLIC
1979-02-22,2.5,CLIC
1979-02-23,2.3,CLIC
1979-02-24,2,CLIC
1979-02-25,2.1,CLIC
1979-02-26,1,CLIC
1979-02-27,1.3,CLIC
1979-02-28,3.8,CLIC
1979-03-01,2.7,CLIC
1979-03-02,2.3,CLIC
1979-03-03,1.2,CLIC
1979-03-04,3.3,CLIC
1979-03-05,1.3,CLIC
1979-03-06,3,CLIC
1979-03-07,3.4,CLIC
1979-03-08,6.1,CLIC
1979-03-09,7.7,CLIC
1979-03-10,3.3,CLIC
1979-03-11,2.8,CLIC
1979-03-12,2.8,CLIC
1979-03-13,3.3,CLIC
1979-03-14,1.9,CLIC
1979-03-15,8,CLIC
1979-03-16,3.5,CLIC
1979-03-17,3.2,CLIC
1979-03-18,1.4,CLIC
1979-03-19,1.3,CLIC
1979-03-20,3.7,CLIC
1979-03-21,1,CLIC
1979-03-22,3.3,CLIC
1979-03-23,7.7,CLIC
1979-03-24,5.4,CLIC
1979-03-25,4.8,CLIC
1979-03-26,6.1,CLIC
1979-03-27,4.1,CLIC
1979-03-28,5.4,CLIC
1979-03-29,2.3,CLIC
1979-03-30,2.9,CLIC
1979-03-31,2.8,CLIC
1979-04-01,7.1,CLIC
1979-04-02,4.9,CLIC
1979-04-03,1.4,CLIC
1979-04-04,8,CLIC
1979-04-05,7.2,CLIC
1979-04-06,4,CLIC
1979-04-07,3.9,CLIC
1979-04-08,6.7,CLIC
1979-04-09,2.4,CLIC
1979-04-10,3,CLIC
1979-04-11,2.1,CLIC
1979-04-12,1.6,CLIC
1979-04-13,2.3,CLIC
1979-04-14,2.1,CLIC
1979-04-15,1.8,CLIC
1979-04-16,0.3,CLIC
1979-04-17,8.7,CLIC
1979-04-18,1.7,CLIC
1979-04-19,1,CLIC
1979-04-21,5.2,CLIC
1979-04-22,4.3,CLIC
1979-04-23,5.3,CLIC
1979-04-24,7.9,CLIC
1979-04-25,7.1,CLIC
1979-04-26,7.7,CLIC
1979-04-27,2.4,CLIC
1979-04-28,6.5,CLIC
1979-04-29,3.3,CLIC
1979-04-30,1.2,CLIC
1979-05-01,1.3,CLIC
1979-05-02,5.4,CLIC
1979-05-03,3.2,CLIC
1979-05-04,5.5,CLIC
1979-05-05,4.7,CLIC
1979-05-06,5.1,CLIC
1979-05-07,2.8,CLIC
1979-05-08,1.7,CLIC
1979-05-09,1.7,CLIC
1979-05-10,2.6,CLIC
1979-05-11,1.3,CLIC
1979-05-12,2,CLIC
1979-05-13,5.4,CLIC
1979-05-14,7.2,CLIC
1979-05-15,6.5,CLIC
1979-05-16,3.5,CLIC
1979-05-17,3.1,CLIC
1979-05-18,8.6,CLIC
1979-05-19,8.9,CLIC
1979-05-20,1.5,CLIC
1979-05-21,5.2,CLIC
1979-05-22,5.3,CLIC
1979-05-23,3.4,CLIC
1979-05-24,2.5,CLIC
1979-05-25,3.1,CLIC
1979-05-26,1.9,CLIC
1979-05-27,1.9,CLIC
1979-05-28,2.3,CLIC
1979-05-29,1.7,CLIC
1979-05-30,2.5,CLIC
1979-05-31,5.7,CLIC
1979-06-01,1.2,CLIC
1979-06-02,1.8,CLIC
1979-06-03,1,CLIC
1979-06-04,7.2,CLIC
1979-06-05,4.9,CLIC
1979-06-06,3.3,CLIC
1979-06-07,10.4,CLIC
1979-06-08,6.7,CLIC
1979-06-09,6.7,CLIC
1979-06-10,3.1,CLIC
1979-06-11,4.8,CLIC
1979-06-12,4.2,CLIC
1979-06-13,4.8,CLIC
1979-06-14,5.3,CLIC
1979-06-15,3.6,CLIC
1979-06-16,0.6,CLIC
1979-06-17,2.3,CLIC
1979-06-18,2.4,CLIC
1979-06-19,1.3,CLIC
1979-06-20,2,CLIC
1979-06-21,1.8,CLIC
1979-06-22,6.9,CLIC
1979-06-23,4.4,CLIC
1979-06-24,5.9,CLIC
1979-06-25,5.3,CLIC
1979-06-26,6.8,CLIC
1979-06-27,5.1,CLIC
1979-06-28,2.6,CLIC
1979-06-29,4.4,CLIC
1979-06-30,1.7,CLIC
1979-07-01,2.1,CLIC
1979-07-02,1.2,CLIC
1979-07-03,1.8,CLIC
1979-07-04,0.5,CLIC
1979-07-05,0.3,CLIC
1979-07-06,6,CLIC
1979-07-07,9.4,CLIC
1979-07-08,7,CLIC
1979-07-09,7.1,CLIC
1979-07-10,6.4,CLIC
1979-07-11,10.1,CLIC
1979-07-12,8.7,CLIC
1979-07-13,2.3,CLIC
1979-07-14,4.3,CLIC
1979-07-15,10.1,CLIC
1979-07-16,8.4,CLIC
1979-07-17,7.6,CLIC
1979-07-18,7,CLIC
1979-07-19,6.8,CLIC
1979-07-20,10.8,CLIC
1979-07-21,2.2,CLIC
1979-07-22,3.8,CLIC
1979-07-23,4.1,CLIC
1979-07-24,3,CLIC
1979-07-25,3.1,CLIC
1979-07-26,2.3,CLIC
1979-07-27,10.3,CLIC
1979-07-28,7.1,CLIC
1979-07-29,8.4,CLIC
1979-07-30,10.6,CLIC
1979-07-31,6.8,CLIC
1979-08-01,3.6,CLIC
1979-08-02,3.3,CLIC
1979-08-03,6.8,CLIC
1979-08-04,3,CLIC
1979-08-05,2.1,CLIC
1979-08-06,2.8,CLIC
1979-08-07,2.2,CLIC
1979-08-08,1.5,CLIC
1979-08-09,3.6,CLIC
1979-08-10,2.7,CLIC
1979-08-11,2.3,CLIC
1979-08-12,3,CLIC
1979-08-13,2.1,CLIC
1979-08-14,7.2,CLIC
1979-08-15,6.9,CLIC
1979-08-16,5.9,CLIC
1979-08-17,1.8,CLIC
1979-08-18,3.5,CLIC
1979-08-19,10.3,CLIC
1979-08-20,11.1,CLIC
1979-08-21,8.3,CLIC
1979-08-22,12.9,CLIC
1979-08-23,4.3,CLIC
1979-08-24,10.8,CLIC
1979-08-25,3.6,CLIC
1979-08-26,4.8,CLIC
1979-08-28,2.6,CLIC
1979-08-29,8.9,CLIC
1979-08-30,0.8,CLIC
1979-08-31,5,CLIC
1979-09-01,2.2,CLIC
1979-09-02,2.6,CLIC
1979-09-03,5.1,CLIC
1979-09-04,4,CLIC
1979-09-05,7.8,CLIC
1979-09-09,6,CLIC
1979-09-10,1,CLIC
1979-09-11,1.9,CLIC
1979-09-12,1,CLIC
1979-09-13,2.3,CLIC
1979-09-14,4.3,CLIC
1979-09-15,9.5,CLIC
1979-09-16,8,CLIC
1979-09-17,6.2,CLIC
1979-09-18,1.1,CLIC
1979-09-19,4.7,CLIC
1979-09-20,4.8,CLIC
1979-09-21,7.3,CLIC
1979-09-22,6,CLIC
1979-09-23,3.3,CLIC
1979-09-24,2.2,CLIC
1979-09-25,3.3,CLIC
1979-09-26,4.6,CLIC
1979-09-27,2.5,CLIC
1979-09-28,2.6,CLIC
1979-09-29,1.9,CLIC
1979-09-30,3.1,CLIC
1979-10-01,6.2,CLIC
1979-10-02,1.3,CLIC
1979-10-03,5.4,CLIC
1979-10-04,7.2,CLIC
1979-10-05,4.9,CLIC
1979-10-06,4.9,CLIC
1979-10-07,5.4,CLIC
1979-10-08,3.6,CLIC
1979-10-09,1.5,CLIC
1979-10-10,2,CLIC
1979-10-11,1.3,CLIC
1979-10-12,5.8,CLIC
1979-10-13,6.1,CLIC
1979-10-14,6.5,CLIC
1979-10-15,6.1,CLIC
1979-10-16,7.4,CLIC
1979-10-17,5.9,CLIC
1979-10-18,3.7,CLIC
1979-10-19,6.5,CLIC
1979-10-20,1.8,CLIC
1979-10-21,2.6,CLIC
1979-10-22,7.9,CLIC
1979-10-23,4.9,CLIC
1979-10-24,5.8,CLIC
1979-10-25,3.8,CLIC
1979-10-26,5.5,CLIC
1979-10-27,5.1,CLIC
1979-10-28,4.4,CLIC
1979-10-29,3.5,CLIC
1979-10-30,11.9,CLIC
1979-10-31,6.7,CLIC
1979-11-01,3.2,CLIC
1979-11-02,1.8,CLIC
1979-11-03,2.3,CLIC
1979-11-04,1.5,CLIC
1979-11-05,1.6,CLIC
1979-11-06,3.4,CLIC
1979-11-07,3.7,CLIC
1979-11-08,4.2,CLIC
1979-11-09,8.3,CLIC
1979-11-10,4.4,CLIC
1979-11-11,2.4,CLIC
1979-11-12,4.1,CLIC
1979-11-13,2.3,CLIC
1979-11-14,3.1,CLIC
1979-11-15,1,CLIC
1979-11-16,1.9,CLIC
1979-11-17,6.3,CLIC
1979-11-18,2.3,CLIC
1979-11-19,1.9,CLIC
1979-11-20,3.5,CLIC
1979-11-21,2.3,CLIC
1979-11-22,2.8,CLIC
1979-11-23,2.5,CLIC
1979-11-24,4.6,CLIC
1979-11-25,2.1,CLIC
1979-11-26,1.9,CLIC
1979-11-27,1.3,CLIC
1979-11-28,4.7,CLIC
1979-11-29,4.9,CLIC
1979-11-30,3,CLIC
1979-12-01,1.5,CLIC
1979-12-02,1.1,CLIC
1979-12-05,1.2,CLIC
1979-12-06,2.8,CLIC
1979-12-07,4.6,CLIC
1979-12-08,1.5,CLIC
1979-12-09,1.1,CLIC
1979-12-10,2.7,CLIC
1979-12-11,1.2,CLIC
1979-12-12,1.5,CLIC
1979-12-13,1.6,CLIC
1979-12-14,0.1,CLIC
1979-12-15,3.3,CLIC
1979-12-16,2.6,CLIC
1979-12-17,1.2,CLIC
1979-12-18,0.9,CLIC
1979-12-19,1.1,CLIC
1979-12-20,2.8,CLIC
1979-12-21,1.2,CLIC
1979-12-22,2.4,CLIC
1979-12-23,4.8,CLIC
1979-12-24,2.2,CLIC
1979-12-25,3.2,CLIC
1979-12-26,1.4,CLIC
1979-12-27,2.2,CLIC
1979-12-28,1,CLIC
1979-12-29,3,CLIC
1979-12-30,3.1,CLIC
1979-12-31,1.2,CLIC
1980-01-01,1.5,CLIC
1980-01-02,0.4,CLIC
1980-01-03,0.9,CLIC
1980-01-04,1.2,CLIC
1980-01-05,1.5,CLIC
1980-01-06,1.4,CLIC
1980-01-07,4.4,CLIC
1980-01-08,2.2,CLIC
1980-01-09,2.2,CLIC
1980-01-10,2,CLIC
1980-01-11,1.8,CLIC
1980-01-12,3.2,CLIC
1980-01-13,2.7,CLIC
1980-01-14,2.3,CLIC
1980-01-15,2.5,CLIC
1980-01-16,2.6,CLIC
1980-01-17,1.9,CLIC
1980-01-18,3.1,CLIC
1980-01-19,2,CLIC
1980-01-20,2.1,CLIC
1980-01-21,2,CLIC
1980-01-22,3,CLIC
1980-01-23,2.8,CLIC
1980-01-24,4.2,CLIC
1980-01-25,2.1,CLIC
1980-01-26,1.4,CLIC
1980-01-27,3.4,CLIC
1980-01-28,2,CLIC
1980-01-29,2.3,CLIC
1980-01-30,3,CLIC
1980-01-31,1.3,CLIC
1980-02-01,2.7,CLIC
1980-02-02,1.1,CLIC
1980-02-03,1.2,CLIC
1980-02-04,3.9,CLIC
1980-02-05,2.6,CLIC
1980-02-06,2.5,CLIC
1980-02-07,2.3,CLIC
1980-02-08,2.7,CLIC
1980-02-09,2.9,CLIC
1980-02-10,2.1,CLIC
1980-02-11,1.5,CLIC
1980-02-12,2.6,CLIC
1980-02-13,1.3,CLIC
1980-02-14,1.4,CLIC
1980-02-15,4,CLIC
1980-02-16,4.8,CLIC
1980-02-17,2,CLIC
1980-02-18,3.3,CLIC
1980-02-19,3.9,CLIC
1980-02-20,7.9,CLIC
1980-02-21,9.6,CLIC
1980-02-22,6.2,CLIC
1980-02-23,2.8,CLIC
1980-02-24,2.9,CLIC
1980-02-25,2.6,CLIC
1980-02-26,1.7,CLIC
1980-02-27,1.7,CLIC
1980-02-28,2.2,CLIC
1980-02-29,4.5,CLIC
1980-03-01,1.8,CLIC
1980-03-02,4.2,CLIC
1980-03-03,2.4,CLIC
1980-03-04,7.6,CLIC
1980-03-05,6.6,CLIC
1980-03-06,3.2,CLIC
1980-03-07,6.6,CLIC
1980-03-08,4.5,CLIC
1980-03-09,3.4,CLIC
1980-03-10,3,CLIC
1980-03-11,2.1,CLIC
1980-03-12,8.8,CLIC
1980-03-13,6.4,CLIC
1980-03-14,6.9,CLIC
1980-03-15,6.1,CLIC
1980-03-16,3.6,CLIC
1980-03-17,8.3,CLIC
1980-03-18,8.6,CLIC
1980-03-19,3.8,CLIC
1980-03-20,1.6,CLIC
1980-03-21,2,CLIC
1980-03-22,4.7,CLIC
1980-03-23,7.6,CLIC
1980-03-24,9.6,CLIC
1980-03-25,8.3,CLIC
1980-03-26,1.9,CLIC
1980-03-27,2.6,CLIC
1980-03-28,5.7,CLIC
1980-03-29,9.8,CLIC
1980-03-30,1.7,CLIC
1980-03-31,2.3,CLIC
1980-04-01,1,CLIC
1980-04-02,2.3,CLIC
1980-04-03,10.6,CLIC
1980-04-04,8.3,CLIC
1980-04-05,3.6,CLIC
1980-04-06,4,CLIC
1980-04-07,7.9,CLIC
1980-04-08,7.5,CLIC
1980-04-09,6.7,CLIC
1980-04-10,2.6,CLIC
1980-04-11,1.5,CLIC
1980-04-12,1,CLIC
1980-04-13,3.7,CLIC
1980-04-14,1.4,CLIC
1980-04-15,3.5,CLIC
1980-04-16,7.6,CLIC
1980-04-17,7.3,CLIC
1980-04-18,6.1,CLIC
1980-04-19,7.7,CLIC
1980-04-20,6.7,CLIC
1980-04-21,2.8,CLIC
1980-04-22,3.8,CLIC
1980-04-23,2.7,CLIC
1980-04-24,2.8,CLIC
1980-04-25,2.3,CLIC
1980-04-26,8.3,CLIC
1980-04-27,7.1,CLIC
1980-04-28,10.5,CLIC
1980-04-29,6.8,CLIC
1980-04-30,7.4,CLIC
1980-05-01,5.1,CLIC
1980-05-02,7.9,CLIC
1980-05-03,4.6,CLIC
1980-05-04,1.5,CLIC
1980-05-05,1.4,CLIC
1980-05-06,4.5,CLIC
1980-05-07,6.1,CLIC
1980-05-08,2.6,CLIC
1980-05-09,1.5,CLIC
1980-05-10,5.9,CLIC
1980-05-11,7.7,CLIC
1980-05-12,6.8,CLIC
1980-05-13,7.9,CLIC
1980-05-14,11.6,CLIC
1980-05-15,5.9,CLIC
1980-05-16,9.8,CLIC
1980-05-17,9.1,CLIC
1980-05-18,6.4,CLIC
1980-05-19,2.2,CLIC
1980-05-20,2,CLIC
1980-05-22,7,CLIC
1980-05-23,3.2,CLIC
1980-05-24,10.7,CLIC
1980-05-25,6.6,CLIC
1980-05-27,5.1,CLIC
1980-05-28,9.1,CLIC
1980-05-29,7.6,CLIC
1980-05-30,7.9,CLIC
1980-05-31,7.1,CLIC
1980-06-01,1.7,CLIC
1980-06-02,7,CLIC
1980-06-03,1.7,CLIC
1980-06-04,1.7,CLIC
1980-06-05,2.7,CLIC
1980-06-06,1.4,CLIC
1980-06-07,9.3,CLIC
1980-06-08,8.1,CLIC
1980-06-09,10.8,CLIC
1980-06-10,8.6,CLIC
1980-06-11,2.5,CLIC
1980-06-12,2.9,CLIC
1980-06-13,5.6,CLIC
1980-06-14,12.3,CLIC
1980-06-15,11.3,CLIC
1980-06-16,8.7,CLIC
1980-06-17,14.3,CLIC
