Estación: ,C19091,PABLILLO. GALEANA
1993-10-10,1.91,CLIC
1993-10-11,3.51,CLIC
1993-10-12,5.45,CLIC
1993-10-13,1.87,CLIC
1993-10-14,3.92,CLIC
1993-10-15,3.15,CLIC
1993-10-16,3.78,CLIC
1993-10-17,4.8,CLIC
1993-10-18,4.83,CLIC
1993-10-19,7.43,CLIC
1993-10-20,5.21,CLIC
1993-10-21,6.18,CLIC
1993-10-22,3.31,CLIC
1993-10-23,1.97,CLIC
1993-10-24,2.43,CLIC
1993-10-25,3.39,CLIC
1993-10-26,5.43,CLIC
1993-10-27,2.66,CLIC
1993-10-28,3.51,CLIC
1993-10-29,1.27,CLIC
1993-10-30,3.26,CLIC
1993-10-31,3.48,CLIC
1993-11-01,2.92,CLIC
1993-11-02,3.7,CLIC
1993-11-03,2.39,CLIC
1993-11-04,1.94,CLIC
1993-11-05,4.95,CLIC
1993-11-06,1.86,CLIC
1993-11-07,0.9,CLIC
1993-11-08,3.95,CLIC
1993-11-09,2.26,CLIC
1993-11-10,2.93,CLIC
1993-11-11,0.99,CLIC
1993-11-12,5.29,CLIC
1993-11-13,7.29,CLIC
1993-11-14,10.23,CLIC
1993-11-15,3.8,CLIC
1993-11-16,3.36,CLIC
1993-11-17,2.11,CLIC
1993-11-18,1.36,CLIC
1993-11-19,4.52,CLIC
1993-11-20,2.53,CLIC
1993-11-21,4.1,CLIC
1993-11-22,2.08,CLIC
1993-11-23,4.02,CLIC
1993-11-24,4.95,CLIC
1993-11-25,4,CLIC
1993-11-26,4.2,CLIC
1993-11-27,4.74,CLIC
1993-11-28,3.46,CLIC
1993-11-29,2.53,CLIC
1993-11-30,4.27,CLIC
1993-12-01,4.28,CLIC
1993-12-02,5.26,CLIC
1993-12-03,3.45,CLIC
1993-12-04,3.88,CLIC
1993-12-05,0.97,CLIC
1993-12-06,3.25,CLIC
1993-12-07,3.26,CLIC
1993-12-08,4.7,CLIC
1993-12-09,1.51,CLIC
1993-12-10,5.69,CLIC
1993-12-11,3.06,CLIC
1993-12-12,2.09,CLIC
1993-12-13,7.45,CLIC
1993-12-14,3.93,CLIC
1993-12-15,2.88,CLIC
1993-12-16,3.49,CLIC
1993-12-17,2.71,CLIC
1993-12-18,4.34,CLIC
1993-12-19,1.34,CLIC
1993-12-20,4.03,CLIC
1993-12-21,2.56,CLIC
1993-12-22,7.57,CLIC
1993-12-23,6.4,CLIC
1993-12-24,4.73,CLIC
1993-12-25,4.26,CLIC
1993-12-26,1.92,CLIC
1993-12-27,2.96,CLIC
1993-12-28,6.5,CLIC
1993-12-29,2.61,CLIC
1993-12-30,1.28,CLIC
1993-12-31,2.95,CLIC
1994-01-01,2.6,CLIC
1994-01-02,3.03,CLIC
1994-01-03,5.72,CLIC
1994-01-04,3.61,CLIC
1994-01-05,7.25,CLIC
1994-01-06,7.42,CLIC
1994-01-07,2.84,CLIC
1994-01-08,4.51,CLIC
1994-01-09,6.62,CLIC
1994-01-10,3.48,CLIC
1994-01-11,2.05,CLIC
1994-01-12,6.34,CLIC
1994-01-13,3.52,CLIC
1994-01-14,5.05,CLIC
1994-01-15,5.85,CLIC
1994-01-16,4.69,CLIC
1994-01-17,3.43,CLIC
1994-01-18,3.7,CLIC
1994-01-19,3.26,CLIC
1994-01-20,2.38,CLIC
1994-01-21,2.67,CLIC
1994-01-22,1.86,CLIC
1994-01-23,3.89,CLIC
1994-01-24,6.21,CLIC
1994-01-25,9.59,CLIC
1994-01-26,7.38,CLIC
1994-01-27,4.45,CLIC
1994-01-28,4.93,CLIC
1994-01-29,2.02,CLIC
1994-01-30,2.94,CLIC
1994-01-31,2.43,CLIC
1994-02-01,2.94,CLIC
1994-02-02,4.41,CLIC
1994-02-03,2.96,CLIC
1994-02-04,2.62,CLIC
1994-02-05,6.19,CLIC
1994-02-06,1.24,CLIC
1994-02-07,5.37,CLIC
1994-02-08,9.84,CLIC
1994-02-09,4.72,CLIC
1994-02-10,7.13,CLIC
1994-02-11,6.41,CLIC
1994-02-12,8.95,CLIC
1994-02-13,7.42,CLIC
1994-02-14,7.82,CLIC
1994-02-15,3.07,CLIC
1994-02-16,3.99,CLIC
1994-02-17,4.12,CLIC
1994-02-18,7.63,CLIC
1994-02-19,3.85,CLIC
1994-02-20,6.16,CLIC
1994-02-21,10.24,CLIC
1994-02-22,6.39,CLIC
1994-02-23,6.61,CLIC
1994-02-24,3.88,CLIC
1994-02-25,4.58,CLIC
1994-02-26,5.47,CLIC
1994-02-27,5.69,CLIC
1994-02-28,10.64,CLIC
1994-03-01,5.13,CLIC
1994-03-02,3.68,CLIC
1994-03-03,5.27,CLIC
1994-03-04,4.84,CLIC
1994-03-05,5.91,CLIC
1994-03-06,4,CLIC
1994-03-07,6.9,CLIC
1994-03-08,3.99,CLIC
1994-03-09,4.53,CLIC
1994-03-10,5.07,CLIC
1994-03-11,8.38,CLIC
1994-03-12,3,CLIC
1994-03-13,6.5,CLIC
1994-03-14,2.12,CLIC
1994-03-15,4.24,CLIC
1994-03-16,3.9,CLIC
1994-03-17,6.4,CLIC
1994-03-18,7.3,CLIC
1994-03-19,6.85,CLIC
1994-03-20,6.48,CLIC
1994-03-21,5.61,CLIC
1994-03-22,7.72,CLIC
1994-03-23,9.83,CLIC
1994-03-24,7.63,CLIC
1994-03-25,8.16,CLIC
1994-03-26,4.87,CLIC
1994-03-27,11.22,CLIC
1994-03-28,8.11,CLIC
1994-03-29,5,CLIC
1994-03-30,4.44,CLIC
1994-03-31,1.03,CLIC
1994-04-01,8.08,CLIC
1994-04-02,6.34,CLIC
1994-04-03,4.6,CLIC
1994-04-04,4.19,CLIC
1994-04-05,5.91,CLIC
1994-04-06,7.24,CLIC
1994-04-07,8.56,CLIC
1994-04-08,9.89,CLIC
1994-04-09,11.21,CLIC
1994-04-10,9.24,CLIC
1994-04-11,9.25,CLIC
1994-04-12,5.3,CLIC
1994-04-13,8.43,CLIC
1994-04-14,11.08,CLIC
1994-04-15,6.22,CLIC
1994-04-16,1.35,CLIC
1994-04-17,3.05,CLIC
1994-04-18,3.55,CLIC
1994-04-19,6.63,CLIC
1994-04-20,6.26,CLIC
1994-04-21,1.86,CLIC
1994-04-22,3.53,CLIC
1994-04-23,3.4,CLIC
1994-04-24,9.67,CLIC
1994-04-25,10.86,CLIC
1994-04-26,10.89,CLIC
1994-04-27,7.92,CLIC
1994-04-28,8.56,CLIC
1994-04-29,9.02,CLIC
1994-04-30,9.84,CLIC
1994-05-01,3.45,CLIC
1994-05-02,2.79,CLIC
1994-05-03,4.5,CLIC
1994-05-04,3.84,CLIC
1994-05-05,3.73,CLIC
1994-05-06,2.33,CLIC
1994-05-07,6.3,CLIC
1994-05-08,5.83,CLIC
1994-05-09,4.87,CLIC
1994-05-10,5.75,CLIC
1994-05-11,4.3,CLIC
1994-05-12,4.26,CLIC
1994-05-13,4,CLIC
1994-05-14,5.61,CLIC
1994-05-15,6.77,CLIC
1994-05-16,1.21,CLIC
1994-05-17,6.4,CLIC
1994-05-18,3.93,CLIC
1994-05-19,6.9,CLIC
1994-05-20,4.84,CLIC
1994-05-21,4.85,CLIC
1994-05-22,2.99,CLIC
1994-05-23,3.39,CLIC
1994-05-24,4.72,CLIC
1994-05-25,6.05,CLIC
1994-05-26,7.08,CLIC
1994-05-27,3.91,CLIC
1994-05-28,1.69,CLIC
1994-05-29,6.55,CLIC
1994-05-30,6.91,CLIC
1994-05-31,6.68,CLIC
1994-06-01,6.89,CLIC
1994-06-02,7.79,CLIC
1994-06-03,5.14,CLIC
1994-06-04,3.56,CLIC
1994-06-05,5.38,CLIC
1994-06-06,6.32,CLIC
1994-06-07,7.84,CLIC
1994-06-08,5.76,CLIC
1994-06-09,5.74,CLIC
1994-06-10,2.41,CLIC
1994-06-11,4.49,CLIC
1994-06-12,5.01,CLIC
1994-06-13,9.5,CLIC
1994-06-14,2.95,CLIC
1994-06-15,2.22,CLIC
1994-06-16,4.28,CLIC
1994-06-17,6.1,CLIC
1994-06-18,5.09,CLIC
1994-06-19,5,CLIC
1994-06-20,2.54,CLIC
1994-06-21,4.31,CLIC
1994-06-22,4.89,CLIC
1994-06-23,8.62,CLIC
1994-06-24,4.59,CLIC
1994-06-25,5.82,CLIC
1994-06-26,7.04,CLIC
1994-06-27,6.58,CLIC
1994-06-28,8.92,CLIC
1994-06-29,7.75,CLIC
1994-06-30,8.34,CLIC
1994-07-01,7.46,CLIC
1994-07-02,6.58,CLIC
1994-07-03,5.71,CLIC
1994-07-04,5.95,CLIC
1994-07-05,3.95,CLIC
1994-07-06,7.67,CLIC
1994-07-07,8.01,CLIC
1994-07-08,6.21,CLIC
1994-07-09,6.24,CLIC
1994-07-10,5.15,CLIC
1994-07-11,2.37,CLIC
1994-07-12,6.68,CLIC
1994-07-13,4.72,CLIC
1994-07-14,2.24,CLIC
1994-07-15,11.76,CLIC
1994-07-16,5.19,CLIC
1994-07-17,6.06,CLIC
1994-07-18,7.2,CLIC
1994-07-19,4.69,CLIC
1994-07-20,5.02,CLIC
1994-07-21,6.14,CLIC
1994-07-22,3.52,CLIC
1994-07-23,7.43,CLIC
1994-07-24,7.47,CLIC
1994-07-25,7.56,CLIC
1994-07-26,7.33,CLIC
1994-07-27,6.4,CLIC
1994-07-28,3,CLIC
1994-07-29,3.2,CLIC
1994-07-30,1.75,CLIC
1994-07-31,3.97,CLIC
1994-08-01,5.07,CLIC
1994-08-02,6.04,CLIC
1994-08-03,5.19,CLIC
1994-08-04,3.49,CLIC
1994-08-05,2.05,CLIC
1994-08-06,4.29,CLIC
1994-08-07,5.01,CLIC
1994-08-08,6.92,CLIC
1994-08-17,6.27,CLIC
1994-08-18,6.68,CLIC
1994-08-19,2.83,CLIC
1994-08-20,4.66,CLIC
1994-08-21,6.5,CLIC
1994-08-22,6,CLIC
1994-08-23,5.2,CLIC
1994-08-24,4.41,CLIC
1994-08-25,4.73,CLIC
1994-08-26,5.96,CLIC
1994-08-27,2.88,CLIC
1994-08-28,3.27,CLIC
1994-08-29,5.76,CLIC
1994-08-30,3.84,CLIC
1994-08-31,4.23,CLIC
1994-09-01,3.49,CLIC
1994-09-02,1.08,CLIC
1994-09-03,4,CLIC
1994-09-04,5.73,CLIC
1994-09-05,6.3,CLIC
1994-09-06,5.29,CLIC
1994-09-07,4.05,CLIC
1994-09-08,5.03,CLIC
1994-09-09,1.47,CLIC
1994-09-10,4.33,CLIC
1994-09-11,5.06,CLIC
1994-09-12,1.58,CLIC
1994-09-13,3.1,CLIC
1994-09-14,3.18,CLIC
1994-09-15,3.54,CLIC
1994-09-16,3.88,CLIC
1994-09-17,1.83,CLIC
1994-09-18,6.5,CLIC
1994-09-19,3.33,CLIC
1994-09-20,4.53,CLIC
1994-09-21,3.86,CLIC
1994-09-22,6.29,CLIC
1994-09-23,3.51,CLIC
1994-09-24,5.37,CLIC
1994-09-25,3.95,CLIC
1994-09-26,4.69,CLIC
1994-09-27,5.37,CLIC
1994-09-28,5.53,CLIC
1994-09-29,2.53,CLIC
1994-09-30,3.05,CLIC
1994-10-01,5.2,CLIC
1994-10-02,3.95,CLIC
1994-10-03,4.87,CLIC
1994-10-04,5.01,CLIC
1994-10-05,4.32,CLIC
1994-10-06,3.41,CLIC
1994-10-07,2,CLIC
1994-10-08,4.35,CLIC
1994-10-09,3.37,CLIC
1994-10-10,5.48,CLIC
1994-10-11,4.04,CLIC
1994-10-12,3.81,CLIC
1994-10-13,2.38,CLIC
1994-10-14,6.43,CLIC
1994-10-15,2.43,CLIC
1994-10-16,3.16,CLIC
1994-10-17,5.5,CLIC
1994-10-18,6.41,CLIC
1994-10-19,3.07,CLIC
1994-10-20,4.01,CLIC
1994-10-21,4.03,CLIC
1994-10-22,3.86,CLIC
1994-10-23,4.31,CLIC
1994-10-24,3.47,CLIC
1994-10-25,3.09,CLIC
1994-10-26,2.64,CLIC
1994-10-27,2.24,CLIC
1994-10-28,2.98,CLIC
1994-10-29,2.29,CLIC
1994-10-30,4.39,CLIC
1994-10-31,3.56,CLIC
1994-11-01,5.25,CLIC
1994-11-02,5.06,CLIC
1994-11-03,1.54,CLIC
1994-11-04,6.38,CLIC
1994-11-05,2.96,CLIC
1994-11-06,3.12,CLIC
1994-11-07,4.94,CLIC
1994-11-08,3.19,CLIC
1994-11-09,3.71,CLIC
1994-11-10,2.27,CLIC
1994-11-11,3.81,CLIC
1994-11-12,2.95,CLIC
1994-11-13,3.73,CLIC
1994-11-14,2.65,CLIC
1994-11-15,2.29,CLIC
1994-11-16,4.82,CLIC
1994-11-17,4.15,CLIC
1994-11-18,4.04,CLIC
1994-11-19,5.23,CLIC
1994-11-20,5.6,CLIC
1994-11-21,5.39,CLIC
1994-11-22,4.84,CLIC
1994-11-23,2.04,CLIC
1994-11-24,4.38,CLIC
1994-11-25,4.07,CLIC
1994-11-26,8.3,CLIC
1994-11-27,6.33,CLIC
1994-11-28,4.23,CLIC
1994-11-29,4.42,CLIC
1994-11-30,0.77,CLIC
1994-12-01,0.85,CLIC
1994-12-02,2.7,CLIC
1994-12-03,3.1,CLIC
1994-12-04,3.47,CLIC
1994-12-05,4.24,CLIC
1994-12-06,2.44,CLIC
1994-12-07,4.23,CLIC
1994-12-08,3.26,CLIC
1994-12-09,4.75,CLIC
1994-12-10,2.25,CLIC
1994-12-11,0.82,CLIC
1994-12-12,2.92,CLIC
1994-12-13,5.79,CLIC
1994-12-14,2.96,CLIC
1994-12-15,3.19,CLIC
1994-12-16,1.56,CLIC
1994-12-17,0.54,CLIC
1994-12-18,0.22,CLIC
1994-12-19,2.42,CLIC
1994-12-20,0.21,CLIC
1994-12-21,1.64,CLIC
1994-12-22,0.66,CLIC
1994-12-23,4.28,CLIC
1994-12-24,3.86,CLIC
1994-12-25,3.43,CLIC
1994-12-26,4.29,CLIC
1994-12-27,6.62,CLIC
1994-12-28,3.71,CLIC
1994-12-29,2.04,CLIC
1994-12-30,2.99,CLIC
1994-12-31,2.07,CLIC
1995-01-01,4.35,CLIC
1995-01-02,1.92,CLIC
1995-01-03,3.55,CLIC
1995-01-04,5.04,CLIC
1995-01-05,2.06,CLIC
1995-01-06,2.04,CLIC
1995-01-07,4.88,CLIC
1995-01-08,2,CLIC
1995-01-09,4.41,CLIC
1995-01-10,3.8,CLIC
1995-01-11,4.14,CLIC
1995-01-12,4.21,CLIC
1995-01-13,3.49,CLIC
1995-01-14,4.84,CLIC
1995-01-15,8.43,CLIC
1995-01-16,6.53,CLIC
1995-01-17,7.65,CLIC
1995-01-18,3.59,CLIC
1995-01-19,3.31,CLIC
1995-01-20,2.9,CLIC
1995-01-21,4.04,CLIC
1995-01-22,2.68,CLIC
1995-01-23,3.93,CLIC
1995-01-24,1.65,CLIC
1995-01-25,2.58,CLIC
1995-01-26,4.24,CLIC
1995-01-27,5.16,CLIC
1995-01-28,3.84,CLIC
1995-01-29,0.84,CLIC
1995-01-30,1.11,CLIC
1995-01-31,2.9,CLIC
1995-02-01,5.45,CLIC
1995-02-02,3.6,CLIC
1995-02-03,4.83,CLIC
1995-02-04,3.87,CLIC
1995-02-05,4.83,CLIC
1995-02-06,4.16,CLIC
1995-02-07,5.05,CLIC
1995-02-08,1.29,CLIC
1995-02-09,4.96,CLIC
1995-02-10,5.23,CLIC
1995-02-11,5.4,CLIC
1995-02-12,7.87,CLIC
1995-02-13,5.98,CLIC
1995-02-14,7.61,CLIC
1995-02-15,6.86,CLIC
1995-02-16,5.12,CLIC
1995-02-17,5.5,CLIC
1995-02-18,3.19,CLIC
1995-02-19,3.61,CLIC
1995-02-20,2.5,CLIC
1995-02-21,3.96,CLIC
1995-02-22,5.24,CLIC
1995-02-23,3.28,CLIC
1995-02-24,3.52,CLIC
1995-02-25,4.1,CLIC
1995-02-26,3.47,CLIC
1995-02-27,2.85,CLIC
1995-02-28,5.22,CLIC
1995-03-01,3.95,CLIC
1995-03-02,2.27,CLIC
1995-03-03,2.28,CLIC
1995-03-04,4.85,CLIC
1995-03-05,3.65,CLIC
1995-03-06,8.8,CLIC
1995-03-07,2.73,CLIC
1995-03-08,4.27,CLIC
1995-03-09,3.27,CLIC
1995-03-10,4.95,CLIC
1995-03-11,6.97,CLIC
1995-03-12,6.55,CLIC
1995-03-13,6.8,CLIC
1995-03-14,5.81,CLIC
1995-03-15,4.79,CLIC
1995-03-16,5.05,CLIC
1995-03-17,4.57,CLIC
1995-03-18,4.21,CLIC
1995-03-19,6.98,CLIC
1995-03-20,5.81,CLIC
1995-03-21,9.69,CLIC
1995-03-22,7.09,CLIC
1995-03-23,7.18,CLIC
1995-03-24,9.47,CLIC
1995-03-25,7.63,CLIC
1995-03-26,8.51,CLIC
1995-03-27,8.01,CLIC
1995-03-28,7.4,CLIC
1995-03-29,5.28,CLIC
1995-03-30,9.72,CLIC
1995-03-31,3.13,CLIC
1995-04-01,5.74,CLIC
1995-04-02,5.45,CLIC
1995-04-03,9.99,CLIC
1995-04-04,7.37,CLIC
1995-04-05,7.8,CLIC
1995-04-06,9.42,CLIC
1995-04-07,5.49,CLIC
1995-04-08,8.61,CLIC
1995-04-09,12.14,CLIC
1995-04-10,12.56,CLIC
1995-04-11,12.38,CLIC
1995-04-22,9.35,CLIC
1995-04-23,5.04,CLIC
1995-04-24,6.93,CLIC
1995-04-25,5.59,CLIC
1995-04-26,7.82,CLIC
1995-04-27,7.2,CLIC
1995-04-28,8.01,CLIC
1995-04-29,6.69,CLIC
1995-04-30,7.64,CLIC
1995-05-01,7.94,CLIC
1995-05-02,8.43,CLIC
1995-05-03,7.44,CLIC
1995-05-04,6.58,CLIC
1995-05-05,7.35,CLIC
1995-05-06,11.02,CLIC
1995-05-07,11.68,CLIC
1995-05-08,9.5,CLIC
1995-05-09,8.33,CLIC
1995-05-10,8.34,CLIC
1995-05-11,9.7,CLIC
1995-05-12,10.48,CLIC
1995-05-13,7.67,CLIC
1995-05-14,10.24,CLIC
1995-05-15,5.49,CLIC
1995-05-16,8.73,CLIC
1995-05-17,8.04,CLIC
1995-05-18,7.6,CLIC
1995-05-19,7.64,CLIC
1995-05-20,6.38,CLIC
1995-05-21,6.22,CLIC
1995-05-22,6.82,CLIC
1995-05-23,6.5,CLIC
1995-05-24,4.04,CLIC
1995-05-25,5.51,CLIC
1995-05-26,2.89,CLIC
1995-05-27,4.07,CLIC
1995-05-28,3.73,CLIC
1995-05-29,10.86,CLIC
1995-05-30,7.24,CLIC
1995-05-31,4.31,CLIC
1995-06-01,3.68,CLIC
1995-06-02,9.29,CLIC
1995-06-03,4.93,CLIC
1995-06-04,6.99,CLIC
1995-06-05,7.47,CLIC
1995-06-06,8.99,CLIC
1995-06-07,9.9,CLIC
1995-06-08,6.52,CLIC
1995-06-09,6.98,CLIC
1995-06-10,5.94,CLIC
1995-06-11,3.86,CLIC
1995-06-12,4.61,CLIC
1995-06-13,7.11,CLIC
1995-06-14,6.14,CLIC
1995-06-15,7.03,CLIC
1995-06-16,2.65,CLIC
1995-06-17,5.4,CLIC
1995-06-18,5.48,CLIC
1995-06-19,5.52,CLIC
1995-06-20,1.54,CLIC
1995-06-21,3.84,CLIC
1995-06-22,4.43,CLIC
1995-06-23,7.38,CLIC
1995-06-24,7.38,CLIC
1995-06-25,7.41,CLIC
1995-06-26,8.59,CLIC
1995-06-27,6.73,CLIC
1995-06-28,6.2,CLIC
1995-06-29,6.24,CLIC
1995-06-30,6.6,CLIC
1995-07-01,7.35,CLIC
1995-07-02,5.99,CLIC
1995-07-03,5.61,CLIC
1995-07-04,3.67,CLIC
1995-07-05,1.89,CLIC
1995-07-06,7.15,CLIC
1995-07-07,4.28,CLIC
1995-07-08,4.57,CLIC
1995-07-09,8.33,CLIC
1995-07-10,6.96,CLIC
1995-07-11,5.4,CLIC
1995-07-12,6.33,CLIC
1995-07-13,6.79,CLIC
1995-07-14,6.69,CLIC
1995-07-15,2.67,CLIC
1995-07-16,2.78,CLIC
1995-07-17,6.2,CLIC
1995-07-18,1.32,CLIC
1995-07-19,5.55,CLIC
1995-07-20,7.05,CLIC
1995-07-21,7.82,CLIC
1995-07-22,8.76,CLIC
1995-07-23,7.94,CLIC
1995-07-24,7.9,CLIC
1995-07-25,3.99,CLIC
1995-07-26,6.53,CLIC
1995-07-27,7.48,CLIC
1995-07-28,5.3,CLIC
1995-07-29,3.8,CLIC
1995-07-30,3.14,CLIC
1995-07-31,2.26,CLIC
1995-08-01,3.42,CLIC
1995-08-02,2.8,CLIC
1995-08-03,6.15,CLIC
1995-08-04,7.58,CLIC
1995-08-05,3.79,CLIC
1995-08-06,4.41,CLIC
1995-08-07,2.76,CLIC
1995-08-08,1.89,CLIC
1995-08-09,5,CLIC
1995-08-10,3.45,CLIC
1995-08-11,4.23,CLIC
1995-08-12,4.2,CLIC
1995-08-13,4.68,CLIC
1995-08-14,5.12,CLIC
1995-08-15,4.94,CLIC
1995-08-16,5.29,CLIC
1995-08-17,5.11,CLIC
1995-08-18,5.13,CLIC
1995-08-19,4.82,CLIC
1995-08-20,4.51,CLIC
1995-08-21,3.84,CLIC
1995-08-22,3.02,CLIC
1995-08-23,3.43,CLIC
1995-08-24,4.11,CLIC
1995-08-25,4.78,CLIC
1995-08-26,5.47,CLIC
1995-08-27,2.06,CLIC
1995-08-28,5.29,CLIC
1995-08-29,5.51,CLIC
1995-08-30,5.43,CLIC
1995-08-31,5.34,CLIC
1995-09-01,1.91,CLIC
1995-09-02,5.1,CLIC
1995-09-03,2.5,CLIC
1995-09-04,6.2,CLIC
1995-09-05,4.65,CLIC
1995-09-06,5.6,CLIC
1995-09-07,4.61,CLIC
1995-09-08,4.97,CLIC
1995-09-09,4.15,CLIC
1995-09-10,4.56,CLIC
1995-09-11,4.36,CLIC
1995-09-12,4.16,CLIC
1995-09-13,3.8,CLIC
1995-09-14,3.98,CLIC
1995-09-15,4.54,CLIC
1995-09-16,3.09,CLIC
1995-09-17,2.49,CLIC
1995-09-18,4.77,CLIC
1995-09-19,6.04,CLIC
1995-09-20,5.26,CLIC
1995-09-21,3.04,CLIC
1995-09-22,1.97,CLIC
1995-09-23,2.73,CLIC
1995-09-24,2.5,CLIC
1995-09-25,3.81,CLIC
1995-09-26,6.05,CLIC
1995-09-27,4.21,CLIC
1995-09-28,4.74,CLIC
1995-09-29,4.4,CLIC
1995-09-30,5.8,CLIC
1995-10-01,3.79,CLIC
1995-10-02,3.8,CLIC
1995-10-03,4.01,CLIC
1995-10-04,3.63,CLIC
1995-10-05,3.47,CLIC
1995-10-06,3.14,CLIC
1995-10-07,2.8,CLIC
1995-10-08,3.1,CLIC
1995-10-09,4.48,CLIC
1995-10-10,5.8,CLIC
1995-10-11,5.42,CLIC
1995-10-12,4.29,CLIC
1995-10-13,2.52,CLIC
1995-10-14,5.47,CLIC
1995-10-15,3.48,CLIC
1995-10-16,5.11,CLIC
1995-10-17,5.03,CLIC
1995-10-18,5.51,CLIC
1995-10-19,4.31,CLIC
1995-10-20,1.03,CLIC
1995-10-21,5.25,CLIC
1995-10-22,3.14,CLIC
1995-10-23,3.41,CLIC
1995-10-24,3.67,CLIC
1995-10-25,3.79,CLIC
1995-10-26,3.54,CLIC
1995-10-27,4.04,CLIC
1995-10-28,3.03,CLIC
1995-10-29,2.35,CLIC
1995-10-30,2.94,CLIC
1995-10-31,2.64,CLIC
1995-11-01,6.49,CLIC
1995-11-02,4.94,CLIC
1995-11-03,2.87,CLIC
1995-11-04,2,CLIC
1995-11-05,3.17,CLIC
1995-11-06,3.46,CLIC
1995-11-07,4.91,CLIC
1995-11-08,4.84,CLIC
1995-11-09,5.34,CLIC
1995-11-10,3.61,CLIC
1995-11-11,3.2,CLIC
1995-11-12,3.53,CLIC
1995-11-13,3.62,CLIC
1995-11-14,3.5,CLIC
1995-11-15,1.8,CLIC
1995-11-16,4.12,CLIC
1995-11-17,3.96,CLIC
1995-11-18,1.56,CLIC
1995-11-19,4.19,CLIC
1995-11-20,3.64,CLIC
1995-11-21,3.12,CLIC
1995-11-22,2.78,CLIC
1995-11-23,3.26,CLIC
1995-11-24,3.6,CLIC
1995-11-25,3.02,CLIC
1995-11-26,4.9,CLIC
1995-11-27,2.92,CLIC
1995-11-28,3.4,CLIC
1995-11-29,4.46,CLIC
1995-11-30,3.92,CLIC
1995-12-01,5,CLIC
1995-12-02,6.74,CLIC
1995-12-03,3.61,CLIC
1995-12-04,6.25,CLIC
1995-12-05,5.32,CLIC
1995-12-06,7.04,CLIC
1995-12-07,6.74,CLIC
1995-12-08,3.96,CLIC
1995-12-09,1.83,CLIC
1995-12-10,1.88,CLIC
1995-12-11,4.74,CLIC
1995-12-12,5.62,CLIC
1995-12-13,4.22,CLIC
1995-12-14,6.35,CLIC
1995-12-15,4.01,CLIC
1995-12-16,7.18,CLIC
1995-12-17,8.16,CLIC
1995-12-18,5.2,CLIC
1995-12-19,3.13,CLIC
1995-12-20,4.24,CLIC
1995-12-21,3.99,CLIC
1995-12-22,1.61,CLIC
1995-12-23,1.43,CLIC
1995-12-24,0.89,CLIC
1995-12-25,1.06,CLIC
1995-12-26,1.04,CLIC
1995-12-27,3.15,CLIC
1995-12-28,0.55,CLIC
1995-12-29,2.84,CLIC
1995-12-30,2.38,CLIC
1995-12-31,6.22,CLIC
1996-01-05,2.64,CLIC
1996-01-06,3.35,CLIC
1996-01-07,0.6,CLIC
1996-01-08,1.45,CLIC
1996-01-09,3.98,CLIC
1996-01-10,4.21,CLIC
1996-01-11,3.12,CLIC
1996-01-12,4.08,CLIC
1996-01-13,5.53,CLIC
1996-01-14,3.63,CLIC
1996-01-15,3.61,CLIC
1996-01-16,4.2,CLIC
1996-01-17,5.17,CLIC
1996-01-19,5.96,CLIC
1996-01-20,4.15,CLIC
1996-01-21,4.75,CLIC
1996-01-22,5.87,CLIC
1996-01-23,5.66,CLIC
1996-01-24,4.98,CLIC
1996-01-25,7.2,CLIC
1996-01-26,3.77,CLIC
1996-01-27,4.78,CLIC
1996-01-28,5.88,CLIC
1996-01-29,4.8,CLIC
1996-01-30,6.64,CLIC
1996-01-31,5.99,CLIC
1996-02-01,8.99,CLIC
1996-02-02,6.51,CLIC
1996-02-03,4.02,CLIC
1996-02-04,3.75,CLIC
1996-02-05,4.28,CLIC
1996-02-06,3.89,CLIC
1996-02-07,4.93,CLIC
1996-02-08,4.82,CLIC
1996-02-09,3.46,CLIC
1996-02-10,5.05,CLIC
1996-02-11,2.25,CLIC
1996-02-12,3,CLIC
1996-02-13,3.44,CLIC
1996-02-14,7.2,CLIC
1996-02-15,5.1,CLIC
1996-02-16,2.79,CLIC
1996-02-17,5.38,CLIC
1996-02-18,6.97,CLIC
1996-02-19,8.56,CLIC
1996-02-20,5.45,CLIC
1996-02-21,10.31,CLIC
1996-02-22,9.97,CLIC
1996-02-23,6.86,CLIC
1996-02-24,7.61,CLIC
1996-02-25,6.42,CLIC
1996-02-26,5.94,CLIC
1996-02-27,5.45,CLIC
1996-02-28,5.8,CLIC
1996-02-29,5.01,CLIC
1996-03-01,6.39,CLIC
1996-03-02,4.75,CLIC
1996-03-03,4.01,CLIC
1996-03-04,10.87,CLIC
1996-03-05,9.22,CLIC
1996-03-06,9.2,CLIC
1996-03-07,4.7,CLIC
1996-03-08,2.53,CLIC
1996-03-09,3.92,CLIC
1996-03-10,4.83,CLIC
1996-03-11,6.32,CLIC
1996-03-12,7.8,CLIC
1996-03-13,8.79,CLIC
1996-03-14,10.16,CLIC
1996-03-15,10.69,CLIC
1996-03-16,9.86,CLIC
1996-03-17,9.02,CLIC
1996-03-18,9.2,CLIC
1996-03-19,6.5,CLIC
1996-03-20,4.78,CLIC
1996-03-21,4.42,CLIC
1996-03-22,6.45,CLIC
1996-03-23,11.07,CLIC
1996-03-24,8.18,CLIC
1996-03-25,5.26,CLIC
