Estación: ,C19189,EL PASTOR
2016-01-04,0.43,CLIC
2016-01-05,0.62,CLIC
2016-01-06,2.67,CLIC
2016-01-07,1.23,CLIC
2016-01-08,1.56,CLIC
2016-01-09,1.09,CLIC
2016-01-10,0.64,CLIC
2016-01-11,1.69,CLIC
2016-01-12,1.43,CLIC
2016-01-13,0.82,CLIC
2016-01-14,0.71,CLIC
2016-01-15,2.65,CLIC
2016-01-16,2.16,CLIC
2016-01-17,1.32,CLIC
2016-01-18,2.38,CLIC
2016-01-19,1.45,CLIC
2016-01-20,2.16,CLIC
2016-01-21,3.08,CLIC
2016-01-22,1.45,CLIC
2016-01-23,1.49,CLIC
2016-01-24,1.63,CLIC
2016-01-25,1.76,CLIC
2016-01-26,1.53,CLIC
2016-01-27,1.09,CLIC
2016-01-28,1.49,CLIC
2016-01-29,2.18,CLIC
2016-01-30,1.49,CLIC
2016-01-31,2.75,CLIC
2016-02-01,3.17,CLIC
2016-02-02,2.34,CLIC
2016-02-03,2.78,CLIC
2016-02-04,1.79,CLIC
2016-02-05,2.68,CLIC
2016-02-06,2.36,CLIC
2016-02-07,2.41,CLIC
2016-02-08,2.13,CLIC
2016-02-09,2.21,CLIC
2016-02-10,2.53,CLIC
2016-02-11,5.04,CLIC
2016-02-12,4.31,CLIC
2016-02-13,2.78,CLIC
2016-02-14,2.75,CLIC
2016-02-15,3.91,CLIC
2016-02-16,4.18,CLIC
2016-02-17,4.29,CLIC
2016-02-18,4.08,CLIC
2016-02-19,2.84,CLIC
2016-02-20,2.69,CLIC
2016-02-21,1.63,CLIC
2016-02-22,2.15,CLIC
2016-02-23,4.17,CLIC
2016-02-24,3.89,CLIC
2016-02-25,3.25,CLIC
2016-02-26,4.12,CLIC
2016-02-27,1.12,CLIC
2016-02-28,1.32,CLIC
2016-02-29,3.85,CLIC
2016-03-01,4.29,CLIC
2016-03-02,3.15,CLIC
2016-03-03,3.59,CLIC
2016-03-04,2.35,CLIC
2016-03-05,1.53,CLIC
2016-03-06,1.64,CLIC
2016-03-07,3.92,CLIC
2016-03-08,4.39,CLIC
2016-03-09,1.84,CLIC
2016-03-10,3.09,CLIC
2016-03-11,2.52,CLIC
2016-03-12,4.36,CLIC
2016-03-13,4.79,CLIC
2016-03-14,5.62,CLIC
2016-03-15,3.92,CLIC
2016-03-16,2.15,CLIC
2016-03-17,5.74,CLIC
2016-03-18,2.92,CLIC
2016-03-19,1.62,CLIC
2016-03-20,2.24,CLIC
2016-03-21,3.27,CLIC
2016-03-22,5.18,CLIC
2016-03-23,6.43,CLIC
2016-03-24,6.21,CLIC
2016-03-25,2.79,CLIC
2016-03-26,3.28,CLIC
2016-03-27,4.74,CLIC
2016-03-28,1.43,CLIC
2016-03-29,4.62,CLIC
2016-03-30,4.71,CLIC
2016-03-31,3.91,CLIC
2016-04-01,4.72,CLIC
2016-04-02,3.15,CLIC
2016-04-03,2.76,CLIC
2016-04-04,2.85,CLIC
2016-04-05,3.59,CLIC
2016-04-06,2.62,CLIC
2016-04-07,4.67,CLIC
2016-04-08,2.24,CLIC
2016-04-09,1.15,CLIC
2016-04-10,2.86,CLIC
2016-04-11,3.67,CLIC
2016-04-12,1.14,CLIC
2016-04-13,1.62,CLIC
2016-04-14,1.26,CLIC
2016-04-15,1.38,CLIC
2016-04-16,3.69,CLIC
2016-04-17,4.89,CLIC
2016-04-18,4.13,CLIC
2016-04-19,8.51,CLIC
2016-04-20,3.35,CLIC
2016-04-21,2.46,CLIC
2016-04-22,4.13,CLIC
2016-04-23,2.04,CLIC
2016-04-24,4.12,CLIC
2016-04-25,5.79,CLIC
2016-04-26,5.62,CLIC
2016-04-27,5.86,CLIC
2016-04-28,5.69,CLIC
2016-04-29,3.64,CLIC
2016-04-30,5.32,CLIC
2016-05-01,5.73,CLIC
2016-05-02,4.06,CLIC
2016-05-03,1.59,CLIC
2016-05-04,4.27,CLIC
2016-05-05,5.08,CLIC
2016-05-06,5.81,CLIC
2016-05-07,4.36,CLIC
2016-05-08,1.47,CLIC
2016-05-09,5.39,CLIC
2016-05-10,4.63,CLIC
2016-05-11,4.81,CLIC
2016-05-12,3.18,CLIC
2016-05-13,3.37,CLIC
2016-05-15,0.76,CLIC
2016-05-16,5.29,CLIC
2016-05-17,4.53,CLIC
2016-05-18,1.76,CLIC
2016-05-19,1.83,CLIC
2016-05-20,1.45,CLIC
2016-05-21,0.65,CLIC
2016-05-22,2.78,CLIC
2016-05-23,3.08,CLIC
2016-05-24,2.95,CLIC
2016-05-25,2.68,CLIC
2016-05-26,3.08,CLIC
2016-05-27,4.13,CLIC
2016-05-28,4.25,CLIC
2016-05-29,3.56,CLIC
2016-05-30,3.87,CLIC
2016-05-31,3.29,CLIC
2016-06-01,2.74,CLIC
2016-06-02,4.57,CLIC
2016-06-03,4.67,CLIC
2016-06-04,2.39,CLIC
2016-06-05,4.07,CLIC
2016-06-06,5.76,CLIC
2016-06-07,7.53,CLIC
2016-06-08,6.39,CLIC
2016-06-09,2.79,CLIC
2016-06-10,3.74,CLIC
2016-06-11,4.03,CLIC
2016-06-12,5.34,CLIC
2016-06-13,3.79,CLIC
2016-06-14,2.56,CLIC
2016-06-15,11.09,CLIC
2016-06-16,9.67,CLIC
2016-06-17,5.68,CLIC
2016-06-18,3.27,CLIC
2016-06-19,5.38,CLIC
2016-06-20,3.48,CLIC
2016-06-21,6.48,CLIC
2016-06-22,6.37,CLIC
2016-06-23,5.74,CLIC
2016-06-24,4.75,CLIC
2016-06-25,4.69,CLIC
2016-06-26,6.69,CLIC
2016-06-27,3.19,CLIC
2016-06-28,3.94,CLIC
2016-06-29,4.04,CLIC
2016-06-30,6.31,CLIC
2016-07-01,6.14,CLIC
2016-07-02,6.27,CLIC
2016-07-03,6.54,CLIC
2016-07-04,6.25,CLIC
2016-07-05,7.56,CLIC
2016-07-06,6.33,CLIC
2016-07-07,5.92,CLIC
2016-07-08,7.41,CLIC
2016-07-09,5.06,CLIC
2016-07-10,5.19,CLIC
2016-07-11,4.94,CLIC
2016-07-12,7.38,CLIC
2016-07-13,6.87,CLIC
2016-07-14,8.59,CLIC
2016-07-15,7.19,CLIC
2016-07-16,8.39,CLIC
2016-07-17,7.34,CLIC
2016-07-18,6.38,CLIC
2016-07-19,6.58,CLIC
2016-07-20,3.89,CLIC
2016-07-21,5.68,CLIC
2016-07-22,5.76,CLIC
2016-07-23,6.82,CLIC
2016-07-24,6.93,CLIC
2016-07-25,6.25,CLIC
2016-07-26,5.31,CLIC
2016-07-27,2.19,CLIC
2016-07-28,2.94,CLIC
2016-07-29,6.27,CLIC
2016-07-30,5.92,CLIC
2016-07-31,7.84,CLIC
2016-08-01,6.37,CLIC
2016-08-02,7.18,CLIC
2016-08-03,7.32,CLIC
2016-08-04,6.39,CLIC
2016-08-05,6.83,CLIC
2016-08-06,5.39,CLIC
2016-08-07,5.23,CLIC
2016-08-08,6.49,CLIC
2016-08-09,5.83,CLIC
2016-08-10,6.29,CLIC
2016-08-11,5.71,CLIC
2016-08-12,6.81,CLIC
2016-08-13,5.26,CLIC
2016-08-14,3.89,CLIC
2016-08-15,2.79,CLIC
2016-08-16,2.81,CLIC
2016-08-17,1.48,CLIC
2016-08-18,6.16,CLIC
2016-08-19,4.23,CLIC
2016-08-20,5.76,CLIC
2016-08-21,5.41,CLIC
2016-08-22,6.32,CLIC
2016-08-23,5.49,CLIC
2016-08-24,6.72,CLIC
2016-08-25,3.94,CLIC
2016-08-26,3.68,CLIC
2016-08-27,5.69,CLIC
2016-08-28,4.79,CLIC
2016-08-29,2.94,CLIC
2016-08-30,2.91,CLIC
2016-08-31,1.87,CLIC
2016-09-01,2.94,CLIC
2016-09-02,1.53,CLIC
2016-09-03,5.38,CLIC
2016-09-04,4.83,CLIC
2016-09-05,4.62,CLIC
2016-09-06,2.89,CLIC
2016-09-07,4.32,CLIC
2016-09-08,4.25,CLIC
2016-09-09,2.81,CLIC
2016-09-10,4.67,CLIC
2016-09-11,3.47,CLIC
2016-09-12,4.48,CLIC
2016-09-13,3.56,CLIC
2016-09-14,2.05,CLIC
2016-09-15,3.98,CLIC
2016-09-16,3.49,CLIC
2016-09-17,4.59,CLIC
2016-09-18,3.68,CLIC
2016-09-19,3.62,CLIC
2016-09-20,2.74,CLIC
2016-09-21,3.82,CLIC
2016-09-22,4.09,CLIC
2016-09-23,5.47,CLIC
2016-09-24,3.41,CLIC
2016-09-25,2.93,CLIC
2016-09-26,3.95,CLIC
2016-09-27,3.82,CLIC
2016-09-28,1.75,CLIC
2016-09-29,1.39,CLIC
2016-09-30,1.08,CLIC
2016-10-01,1.14,CLIC
2016-10-02,1.38,CLIC
2016-10-03,1.29,CLIC
2016-10-04,4.28,CLIC
2016-10-05,3.75,CLIC
2016-10-06,3.53,CLIC
2016-10-07,2.05,CLIC
2016-10-08,1.63,CLIC
2016-10-09,1.74,CLIC
2016-10-10,1.69,CLIC
2016-10-11,2.79,CLIC
2016-10-12,2.73,CLIC
2016-10-13,4.16,CLIC
2016-10-14,2.68,CLIC
2016-10-15,2.54,CLIC
2016-10-16,4.27,CLIC
2016-10-17,2.44,CLIC
2016-10-18,2.71,CLIC
2016-10-19,3.46,CLIC
2016-10-20,2.25,CLIC
2016-10-21,1.86,CLIC
2016-10-22,1.67,CLIC
2016-10-23,2.09,CLIC
2016-10-24,1.43,CLIC
2016-10-25,1.39,CLIC
2016-10-26,2.14,CLIC
2016-10-27,1.79,CLIC
2016-10-28,2.79,CLIC
2016-10-29,2.05,CLIC
2016-10-30,2.42,CLIC
2016-10-31,1.92,CLIC
2016-11-01,2.17,CLIC
2016-11-02,2.99,CLIC
2016-11-03,2.13,CLIC
2016-11-04,2.34,CLIC
2016-11-05,2.03,CLIC
2016-11-06,0.72,CLIC
2016-11-07,1.21,CLIC
2016-11-08,3.28,CLIC
2016-11-09,1.74,CLIC
2016-11-10,1.49,CLIC
2016-11-11,1.86,CLIC
2016-11-12,1.19,CLIC
2016-11-13,1.35,CLIC
2016-11-14,0.79,CLIC
2016-11-15,0.84,CLIC
2016-11-16,1.34,CLIC
2016-11-17,1.54,CLIC
2016-11-18,1.67,CLIC
2016-11-19,1.74,CLIC
2016-11-20,1.78,CLIC
2016-11-21,1.27,CLIC
2016-11-22,1.45,CLIC
2016-11-23,1.17,CLIC
2016-11-24,1.24,CLIC
2016-11-25,0.37,CLIC
2016-11-26,1.09,CLIC
2016-11-27,0.68,CLIC
2016-11-28,1.34,CLIC
2016-11-29,1.17,CLIC
2016-11-30,1.45,CLIC
2016-12-01,1.03,CLIC
2016-12-02,0.81,CLIC
2016-12-03,1.45,CLIC
2016-12-04,0.65,CLIC
2016-12-05,0.81,CLIC
2016-12-06,0.72,CLIC
2016-12-07,0.73,CLIC
2016-12-08,1.59,CLIC
2016-12-09,1.37,CLIC
2016-12-10,0.69,CLIC
2016-12-11,0.63,CLIC
2016-12-12,0.72,CLIC
2016-12-13,1.54,CLIC
2016-12-14,1.35,CLIC
2016-12-15,0.48,CLIC
2016-12-16,0.58,CLIC
2016-12-17,1.84,CLIC
2016-12-18,1.91,CLIC
2016-12-19,1.14,CLIC
2016-12-20,1.34,CLIC
2016-12-21,1.08,CLIC
2016-12-22,1.13,CLIC
2016-12-23,1.36,CLIC
2016-12-24,1.21,CLIC
2016-12-25,1.54,CLIC
2016-12-26,0.67,CLIC
2016-12-27,1.47,CLIC
2016-12-28,1.64,CLIC
2016-12-29,0.87,CLIC
2016-12-30,0.81,CLIC
2016-12-31,0.53,CLIC
2017-01-01,1.38,CLIC
2017-01-02,0.93,CLIC
2017-01-03,0.91,CLIC
2017-01-04,1.09,CLIC
2017-01-05,0.65,CLIC
2017-01-06,0.19,CLIC
2017-01-07,0.42,CLIC
2017-01-08,0.72,CLIC
2017-01-09,1.39,CLIC
2017-01-10,1.34,CLIC
2017-01-11,1.78,CLIC
2017-01-12,1.05,CLIC
2017-01-13,1.43,CLIC
2017-01-14,1.86,CLIC
2017-01-15,1.27,CLIC
2017-01-16,1.26,CLIC
2017-01-17,1.37,CLIC
2017-01-18,0.56,CLIC
2017-01-19,1.18,CLIC
2017-01-20,1.48,CLIC
2017-01-21,1.58,CLIC
2017-01-22,1.15,CLIC
2017-01-23,1.72,CLIC
2017-01-24,2.36,CLIC
2017-01-25,3.53,CLIC
2017-01-26,2.36,CLIC
2017-01-27,1.25,CLIC
2017-01-28,0.69,CLIC
2017-01-29,1.55,CLIC
2017-01-30,1.53,CLIC
2017-01-31,1.78,CLIC
2017-02-01,1.95,CLIC
2017-02-02,1.58,CLIC
2017-02-03,1.39,CLIC
2017-02-04,0.79,CLIC
2017-02-05,0.63,CLIC
2017-02-06,1.15,CLIC
2017-02-07,3.92,CLIC
2017-02-08,3.19,CLIC
2017-02-09,1.48,CLIC
2017-02-10,2.17,CLIC
2017-02-11,1.64,CLIC
2017-02-12,2.84,CLIC
2017-02-13,2.61,CLIC
2017-02-14,2.16,CLIC
2017-02-15,1.62,CLIC
2017-02-16,2.93,CLIC
2017-02-17,2.36,CLIC
2017-02-18,3.18,CLIC
2017-02-19,2.89,CLIC
2017-02-20,2.75,CLIC
2017-02-21,2.68,CLIC
2017-02-22,2.94,CLIC
2017-02-23,3.79,CLIC
2017-02-24,3.58,CLIC
2017-02-25,2.81,CLIC
2017-02-26,2.53,CLIC
2017-02-27,4.35,CLIC
2017-02-28,3.73,CLIC
2017-03-01,7.38,CLIC
2017-03-02,2.07,CLIC
2017-03-03,2.56,CLIC
2017-03-04,1.26,CLIC
2017-03-05,1.65,CLIC
2017-03-06,3.84,CLIC
2017-03-07,1.43,CLIC
2017-03-08,2.09,CLIC
2017-03-09,1.93,CLIC
2017-03-10,0.75,CLIC
2017-03-11,1.84,CLIC
2017-03-12,0.92,CLIC
2017-03-13,2.37,CLIC
2017-03-14,1.19,CLIC
2017-03-15,1.68,CLIC
2017-03-16,3.84,CLIC
2017-03-17,3.07,CLIC
2017-03-18,2.45,CLIC
2017-03-19,3.15,CLIC
2017-03-20,3.49,CLIC
2017-03-21,3.75,CLIC
2017-03-22,5.47,CLIC
2017-03-23,3.67,CLIC
2017-03-24,2.5,CLIC
2017-03-25,5.13,CLIC
2017-03-26,3.91,CLIC
2017-03-27,3.64,CLIC
2017-03-28,4.28,CLIC
2017-03-29,5.17,CLIC
2017-03-30,4.69,CLIC
2017-03-31,5.93,CLIC
2017-04-01,5.27,CLIC
2017-04-02,5.86,CLIC
2017-04-03,3.87,CLIC
2017-04-04,5.26,CLIC
2017-04-05,7.28,CLIC
2017-04-06,3.23,CLIC
2017-04-07,1.64,CLIC
2017-04-08,2.78,CLIC
2017-04-09,4.46,CLIC
2017-04-10,3.24,CLIC
2017-04-11,4.68,CLIC
2017-04-12,4.51,CLIC
2017-04-13,1.72,CLIC
2017-04-14,1.06,CLIC
2017-04-15,2.45,CLIC
2017-04-16,1.37,CLIC
2017-04-17,2.47,CLIC
2017-04-18,4.82,CLIC
2017-04-19,3.62,CLIC
2017-04-20,5.47,CLIC
2017-04-21,5.75,CLIC
2017-04-22,5.07,CLIC
2017-04-23,3.82,CLIC
2017-04-24,2.56,CLIC
2017-04-25,5.09,CLIC
2017-04-26,7.62,CLIC
2017-04-27,5.73,CLIC
2017-04-28,6.15,CLIC
2017-04-29,2.18,CLIC
2017-04-30,9.16,CLIC
2017-05-01,7.25,CLIC
2017-05-02,6.39,CLIC
2017-05-03,8.05,CLIC
2017-05-04,3.87,CLIC
2017-05-05,5.16,CLIC
2017-05-06,7.09,CLIC
2017-05-07,4.19,CLIC
2017-05-08,3.27,CLIC
2017-05-09,2.48,CLIC
2017-05-10,3.61,CLIC
2017-05-11,5.82,CLIC
2017-05-12,1.83,CLIC
2017-05-13,4.32,CLIC
2017-05-14,3.59,CLIC
2017-05-15,5.63,CLIC
2017-05-16,6.19,CLIC
2017-05-17,7.34,CLIC
2017-05-18,3.79,CLIC
2017-05-19,3.28,CLIC
2017-05-20,1.49,CLIC
2017-05-21,5.69,CLIC
2017-05-22,1.38,CLIC
2017-05-23,4.86,CLIC
2017-05-24,2.59,CLIC
2017-05-25,4.82,CLIC
2017-05-26,4.86,CLIC
2017-05-27,4.61,CLIC
2017-05-28,6.18,CLIC
2017-05-29,5.45,CLIC
2017-05-30,3.48,CLIC
2017-05-31,1.76,CLIC
2017-06-01,4.12,CLIC
2017-06-02,1.53,CLIC
2017-06-03,1.36,CLIC
2017-06-04,4.18,CLIC
2017-06-05,4.72,CLIC
2017-06-06,8.49,CLIC
2017-06-07,5.96,CLIC
2017-06-08,5.37,CLIC
2017-06-09,5.51,CLIC
2017-06-10,7.28,CLIC
2017-06-11,6.78,CLIC
2017-06-12,5.71,CLIC
2017-06-13,6.54,CLIC
2017-06-14,5.12,CLIC
2017-06-15,4.21,CLIC
2017-06-16,7.58,CLIC
2017-06-17,7.25,CLIC
2017-06-18,7.32,CLIC
2017-06-19,5.49,CLIC
2017-06-20,8.47,CLIC
2017-06-21,7.03,CLIC
2017-06-22,9.73,CLIC
2017-06-23,6.42,CLIC
2017-06-24,5.86,CLIC
2017-06-25,5.27,CLIC
2017-06-26,4.21,CLIC
2017-06-27,4.23,CLIC
2017-06-28,4.93,CLIC
2017-06-29,4.69,CLIC
2017-06-30,7.58,CLIC
2017-07-01,6.83,CLIC
2017-07-02,5.46,CLIC
2017-07-03,6.92,CLIC
2017-07-04,8.52,CLIC
2017-07-05,6.31,CLIC
2017-07-06,5.24,CLIC
2017-07-07,4.85,CLIC
2017-07-08,2.43,CLIC
2017-07-09,3.69,CLIC
2017-07-10,6.14,CLIC
2017-07-11,1.46,CLIC
2017-07-12,3.89,CLIC
2017-07-13,2.63,CLIC
2017-07-14,6.81,CLIC
2017-07-15,6.32,CLIC
2017-07-17,4.87,CLIC
2017-07-18,4.65,CLIC
2017-07-19,4.16,CLIC
2017-07-20,4.36,CLIC
2017-07-21,7.39,CLIC
2017-07-22,6.73,CLIC
2017-07-23,6.31,CLIC
2017-07-24,5.32,CLIC
2017-07-25,6.47,CLIC
2017-07-26,6.38,CLIC
2017-07-27,6.24,CLIC
2017-07-28,5.52,CLIC
2017-07-29,7.59,CLIC
2017-07-30,5.14,CLIC
2017-07-31,5.38,CLIC
2017-08-01,6.42,CLIC
2017-08-02,4.25,CLIC
2017-08-03,3.16,CLIC
2017-08-04,1.58,CLIC
2017-08-05,5.28,CLIC
2017-08-06,6.29,CLIC
2017-08-07,6.58,CLIC
2017-08-08,2.65,CLIC
2017-08-09,7.06,CLIC
2017-08-10,5.41,CLIC
2017-08-11,5.45,CLIC
2017-08-12,5.28,CLIC
2017-08-13,5.81,CLIC
2017-08-14,6.32,CLIC
2017-08-15,4.75,CLIC
2017-08-16,4.59,CLIC
2017-08-17,5.62,CLIC
2017-08-18,6.15,CLIC
2017-08-19,4.29,CLIC
2017-08-20,5.93,CLIC
2017-08-21,5.29,CLIC
2017-08-22,6.15,CLIC
2017-08-23,4.96,CLIC
2017-08-24,4.25,CLIC
2017-08-25,3.83,CLIC
2017-08-26,3.89,CLIC
2017-08-27,1.24,CLIC
2017-08-28,6.27,CLIC
2017-08-29,5.62,CLIC
2017-08-30,3.49,CLIC
2017-08-31,3.06,CLIC
2017-09-01,5.72,CLIC
2017-09-02,3.69,CLIC
2017-09-03,3.47,CLIC
2017-09-04,4.27,CLIC
2017-09-05,5.85,CLIC
2017-09-06,3.07,CLIC
2017-09-07,4.62,CLIC
2017-09-08,2.38,CLIC
2017-09-09,2.61,CLIC
2017-09-10,3.85,CLIC
2017-09-11,3.62,CLIC
2017-09-12,6.25,CLIC
2017-09-13,4.96,CLIC
2017-09-14,5.36,CLIC
2017-09-15,4.92,CLIC
2017-09-16,3.57,CLIC
2017-09-17,4.26,CLIC
2017-09-18,1.74,CLIC
2017-09-19,1.79,CLIC
2017-09-20,3.73,CLIC
2017-09-21,3.45,CLIC
2017-09-22,3.64,CLIC
2017-09-23,4.47,CLIC
2017-09-24,3.86,CLIC
2017-09-25,1.89,CLIC
2017-09-26,1.87,CLIC
2017-09-27,2.94,CLIC
2017-09-28,4.83,CLIC
2017-09-29,1.73,CLIC
2017-09-30,1.09,CLIC
2017-10-01,1.65,CLIC
2017-10-02,3.21,CLIC
2017-10-03,5.68,CLIC
2017-10-04,6.74,CLIC
2017-10-05,5.81,CLIC
2017-10-06,3.16,CLIC
2017-10-07,3.65,CLIC
2017-10-08,3.62,CLIC
2017-10-09,4.09,CLIC
2017-10-10,1.53,CLIC
2017-10-11,1.62,CLIC
2017-10-12,2.87,CLIC
2017-10-13,2.59,CLIC
2017-10-14,2.69,CLIC
2017-10-15,2.65,CLIC
2017-10-16,1.84,CLIC
2017-10-17,1.93,CLIC
2017-10-18,1.64,CLIC
2017-10-19,2.78,CLIC
2017-10-20,2.37,CLIC
2017-10-21,1.32,CLIC
2017-10-22,2.87,CLIC
2017-10-23,1.36,CLIC
2017-10-24,1.92,CLIC
2017-10-25,1.67,CLIC
2017-10-26,2.42,CLIC
2017-10-27,2.47,CLIC
2017-10-28,1.68,CLIC
2017-10-29,2.61,CLIC
2017-10-30,1.83,CLIC
2017-10-31,1.79,CLIC
2017-11-01,1.62,CLIC
2017-11-02,1.27,CLIC
2017-11-03,1.28,CLIC
2017-11-04,1.56,CLIC
2017-11-05,1.35,CLIC
2017-11-06,1.43,CLIC
2017-11-07,1.25,CLIC
2017-11-08,2.54,CLIC
2017-11-09,0.29,CLIC
2017-11-10,0.28,CLIC
2017-11-11,1.34,CLIC
2017-11-12,0.61,CLIC
2017-11-13,0.74,CLIC
2017-11-14,0.93,CLIC
2017-11-15,1.39,CLIC
2017-11-16,0.95,CLIC
2017-11-17,1.14,CLIC
2017-11-18,1.25,CLIC
2017-11-19,1.48,CLIC
2017-11-20,1.37,CLIC
2017-11-21,1.34,CLIC
2017-11-22,1.57,CLIC
2017-11-23,0.95,CLIC
2017-11-24,1.26,CLIC
2017-11-25,1.25,CLIC
2017-11-26,1.28,CLIC
2017-11-27,1.38,CLIC
2017-11-28,1.84,CLIC
2017-11-29,1.24,CLIC
2017-11-30,1.54,CLIC
2017-12-01,0.86,CLIC
2017-12-02,1.25,CLIC
2017-12-03,0.64,CLIC
2017-12-04,0.79,CLIC
2017-12-05,0.78,CLIC
2017-12-06,0.59,CLIC
2017-12-07,1.04,CLIC
2017-12-08,0.34,CLIC
2017-12-09,0.52,CLIC
2017-12-10,0.43,CLIC
2017-12-11,1.58,CLIC
2017-12-12,0.74,CLIC
2017-12-13,1.14,CLIC
2017-12-14,1.35,CLIC
2017-12-15,0.45,CLIC
2017-12-16,0.56,CLIC
2017-12-17,0.58,CLIC
2017-12-18,1.14,CLIC
2017-12-19,0.52,CLIC
2017-12-20,1.59,CLIC
2017-12-21,0.78,CLIC
2017-12-22,0.32,CLIC
2017-12-23,0.53,CLIC
2017-12-24,1.32,CLIC
2017-12-25,0.72,CLIC
2017-12-26,0.75,CLIC
2017-12-27,0.78,CLIC
2017-12-28,1.23,CLIC
2017-12-29,1.16,CLIC
2017-12-30,0.53,CLIC
2017-12-31,0.39,CLIC
2018-01-01,0.27,CLIC
2018-01-02,0.84,CLIC
2018-01-03,1.11,CLIC
2018-01-04,0.61,CLIC
2018-01-05,0.58,CLIC
2018-01-06,1.12,CLIC
2018-01-07,0.45,CLIC
2018-01-08,1.68,CLIC
2018-01-09,1.45,CLIC
2018-01-10,1.09,CLIC
2018-01-11,0.32,CLIC
2018-01-12,0.47,CLIC
2018-01-13,0.43,CLIC
2018-01-14,0.41,CLIC
2018-01-15,0.34,CLIC
2018-01-16,0.43,CLIC
2018-01-17,0.27,CLIC
2018-01-18,0.67,CLIC
2018-01-19,0.59,CLIC
2018-01-20,0.18,CLIC
2018-01-21,0.47,CLIC
2018-01-22,0.64,CLIC
2018-01-23,0.26,CLIC
2018-01-24,0.78,CLIC
2018-01-25,0.67,CLIC
2018-01-26,0.17,CLIC
2018-01-27,0.78,CLIC
2018-01-28,0.73,CLIC
2018-01-29,0.76,CLIC
2018-01-30,0.36,CLIC
2018-01-31,1.14,CLIC
2018-02-01,1.43,CLIC
2018-02-02,0.78,CLIC
2018-02-03,0.63,CLIC
2018-02-04,1.48,CLIC
2018-02-05,0.83,CLIC
2018-02-06,1.36,CLIC
2018-02-07,3.78,CLIC
2018-02-08,0.24,CLIC
2018-02-09,0.52,CLIC
2018-02-10,1.15,CLIC
2018-02-11,1.72,CLIC
2018-02-12,0.27,CLIC
2018-02-13,0.94,CLIC
2018-02-14,0.38,CLIC
2018-02-15,1.64,CLIC
2018-02-16,1.45,CLIC
2018-02-17,3.43,CLIC
2018-02-18,1.91,CLIC
2018-02-19,2.38,CLIC
2018-02-20,2.14,CLIC
2018-02-21,1.24,CLIC
2018-02-22,1.95,CLIC
2018-02-23,2.56,CLIC
2018-02-24,2.43,CLIC
2018-02-25,2.75,CLIC
2018-02-26,0.64,CLIC
2018-02-27,0.69,CLIC
2018-02-28,2.74,CLIC
2018-03-01,2.78,CLIC
2018-03-02,2.26,CLIC
2018-03-03,3.27,CLIC
2018-03-04,3.14,CLIC
2018-03-05,2.45,CLIC
2018-03-06,1.29,CLIC
2018-03-07,1.37,CLIC
2018-03-08,1.79,CLIC
2018-03-09,2.16,CLIC
2018-03-10,3.59,CLIC
2018-03-11,4.68,CLIC
2018-03-12,2.69,CLIC
2018-03-13,2.52,CLIC
2018-03-14,1.46,CLIC
2018-03-15,1.43,CLIC
2018-03-16,2.79,CLIC
2018-03-17,4.87,CLIC
2018-03-18,3.76,CLIC
2018-03-19,5.03,CLIC
2018-03-20,3.85,CLIC
2018-03-21,2.58,CLIC
2018-03-22,2.47,CLIC
2018-03-23,4.41,CLIC
2018-03-24,2.75,CLIC
2018-03-25,3.95,CLIC
2018-03-26,2.67,CLIC
2018-03-27,4.79,CLIC
2018-03-28,3.57,CLIC
2018-03-29,3.76,CLIC
2018-03-30,5.39,CLIC
2018-03-31,2.65,CLIC
2018-04-01,2.83,CLIC
2018-04-02,3.08,CLIC
2018-04-03,3.73,CLIC
2018-04-04,2.93,CLIC
2018-04-05,2.16,CLIC
2018-04-06,3.47,CLIC
2018-04-07,4.24,CLIC
2018-04-08,4.17,CLIC
2018-04-09,4.68,CLIC
2018-04-10,1.16,CLIC
2018-04-11,4.03,CLIC
2018-04-12,4.32,CLIC
2018-04-13,4.75,CLIC
2018-04-14,5.68,CLIC
2018-04-15,5.49,CLIC
2018-04-16,4.17,CLIC
2018-04-17,4.25,CLIC
2018-04-18,6.71,CLIC
2018-04-19,4.03,CLIC
2018-04-20,4.73,CLIC
2018-04-21,4.52,CLIC
2018-04-22,1.81,CLIC
2018-04-23,1.18,CLIC
2018-04-24,1.67,CLIC
2018-04-25,0.62,CLIC
2018-04-26,2.63,CLIC
2018-04-27,2.09,CLIC
2018-04-28,1.78,CLIC
2018-04-29,0.47,CLIC
2018-04-30,1.18,CLIC
2018-05-01,1.89,CLIC
2018-05-02,3.69,CLIC
2018-05-03,2.75,CLIC
2018-05-04,1.93,CLIC
2018-05-05,1.67,CLIC
2018-05-06,6.31,CLIC
2018-05-07,4.24,CLIC
2018-05-08,3.24,CLIC
2018-05-09,3.37,CLIC
2018-05-10,3.18,CLIC
2018-05-11,2.14,CLIC
2018-05-12,2.62,CLIC
2018-05-13,5.79,CLIC
2018-05-14,3.68,CLIC
2018-05-15,4.63,CLIC
2018-05-16,2.45,CLIC
2018-05-17,3.57,CLIC
2018-05-18,2.76,CLIC
2018-05-19,2.73,CLIC
2018-05-20,1.52,CLIC
2018-05-21,3.46,CLIC
2018-05-22,2.83,CLIC
2018-05-23,1.83,CLIC
2018-05-24,2.45,CLIC
2018-05-25,4.81,CLIC
2018-05-26,6.41,CLIC
2018-05-27,6.22,CLIC
